Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:04.091 AM 2026-09-03 	 5.424352 	 297.647000 	 44.546000 	 -121.645310 	 5.411207 	 297.647000 	 44.546000 	 -121.645310 	 111.567363 	 108.403254 	 299.049837
12:00:09.234 AM 2026-09-03 	 5.416874 	 297.647000 	 44.546000 	 -122.026991 	 5.405596 	 297.647000 	 44.546000 	 -122.026991 	 111.567661 	 108.403433 	 299.049287
12:00:14.359 AM 2026-09-03 	 5.419241 	 297.647000 	 44.546000 	 -122.135113 	 5.411085 	 297.647000 	 44.546000 	 -122.135113 	 111.568435 	 108.403731 	 299.047814
12:00:19.462 AM 2026-09-03 	 5.421013 	 297.647000 	 44.546000 	 -121.590482 	 5.407555 	 297.647000 	 44.546000 	 -121.590482 	 111.569091 	 108.403969 	 299.047315
12:00:24.599 AM 2026-09-03 	 5.422119 	 297.647000 	 44.546000 	 -121.565578 	 5.399371 	 297.647000 	 44.546000 	 -121.565578 	 111.569388 	 108.403969 	 299.046466
12:00:29.702 AM 2026-09-03 	 5.416471 	 297.647000 	 44.546000 	 -122.419672 	 5.412156 	 297.647000 	 44.546000 	 -122.419672 	 111.569507 	 108.404267 	 299.045217
12:00:34.800 AM 2026-09-03 	 5.424685 	 297.647000 	 44.546000 	 -122.171298 	 5.407394 	 297.647000 	 44.546000 	 -122.171298 	 111.569627 	 108.404445 	 299.044668
12:00:39.924 AM 2026-09-03 	 5.431258 	 297.647000 	 44.546000 	 -121.773675 	 5.409581 	 297.647000 	 44.546000 	 -121.773675 	 111.569448 	 108.404803 	 299.044169
12:00:45.042 AM 2026-09-03 	 5.427017 	 297.647000 	 44.546000 	 -122.492508 	 5.404877 	 297.647000 	 44.546000 	 -122.492508 	 111.570043 	 108.404684 	 299.043594
12:00:50.132 AM 2026-09-03 	 5.428602 	 297.647000 	 44.546000 	 -121.763334 	 5.414051 	 297.647000 	 44.546000 	 -121.763334 	 111.570222 	 108.404445 	 299.042995
12:00:55.238 AM 2026-09-03 	 5.423427 	 297.647000 	 44.546000 	 -122.039717 	 5.409467 	 297.647000 	 44.546000 	 -122.039717 	 111.570043 	 108.404207 	 299.042920
12:01:00.376 AM 2026-09-03 	 5.425306 	 297.647000 	 44.546000 	 -122.104130 	 5.413505 	 297.647000 	 44.546000 	 -122.104130 	 111.570520 	 108.404684 	 299.042421
12:01:05.517 AM 2026-09-03 	 5.422414 	 297.647000 	 44.546000 	 -121.546052 	 5.401852 	 297.647000 	 44.546000 	 -121.546052 	 111.570043 	 108.404147 	 299.042221
12:01:10.636 AM 2026-09-03 	 5.422904 	 297.647000 	 44.546000 	 -122.719915 	 5.405321 	 297.647000 	 44.546000 	 -122.719915 	 111.570520 	 108.404803 	 299.042271
12:01:15.746 AM 2026-09-03 	 5.424075 	 297.647000 	 44.546000 	 -120.534655 	 5.415435 	 297.647000 	 44.546000 	 -120.534655 	 111.570758 	 108.404922 	 299.042296
12:01:20.895 AM 2026-09-03 	 5.424839 	 297.647000 	 44.546000 	 -122.479925 	 5.412702 	 297.647000 	 44.546000 	 -122.479925 	 111.571294 	 108.404981 	 299.042471
