Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:01.340 AM 2026-09-10 	 5.860369 	 297.647000 	 44.546000 	 -48.289057 	 5.853332 	 297.647000 	 44.546000 	 -48.289057 	 111.074564 	 109.045429 	 298.782105
12:00:06.495 AM 2026-09-10 	 5.867885 	 297.647000 	 44.546000 	 -48.607579 	 5.847215 	 297.647000 	 44.546000 	 -48.607579 	 111.078316 	 109.045131 	 298.781534
12:00:11.623 AM 2026-09-10 	 5.866256 	 297.647000 	 44.546000 	 -48.532902 	 5.856158 	 297.647000 	 44.546000 	 -48.532902 	 111.083498 	 109.045250 	 298.780864
12:00:16.782 AM 2026-09-10 	 5.860235 	 297.647000 	 44.546000 	 -48.680669 	 5.853974 	 297.647000 	 44.546000 	 -48.680669 	 111.087250 	 109.045310 	 298.780367
12:00:21.903 AM 2026-09-10 	 5.863325 	 297.647000 	 44.546000 	 -48.399880 	 5.859341 	 297.647000 	 44.546000 	 -48.399880 	 111.091836 	 109.045727 	 298.780094
12:00:26.992 AM 2026-09-10 	 5.863002 	 297.647000 	 44.546000 	 -48.012077 	 5.862246 	 297.647000 	 44.546000 	 -48.012077 	 111.095827 	 109.047990 	 298.780342
12:00:32.117 AM 2026-09-10 	 5.866037 	 297.647000 	 44.546000 	 -47.898718 	 5.862176 	 297.647000 	 44.546000 	 -47.898718 	 111.100889 	 109.049718 	 298.780069
12:00:37.274 AM 2026-09-10 	 5.861043 	 297.647000 	 44.546000 	 -48.351365 	 5.860544 	 297.647000 	 44.546000 	 -48.351365 	 111.105058 	 109.050611 	 298.780243
12:00:42.371 AM 2026-09-10 	 5.865929 	 297.647000 	 44.546000 	 -48.498972 	 5.850742 	 297.647000 	 44.546000 	 -48.498972 	 111.109704 	 109.052458 	 298.780218
12:00:47.486 AM 2026-09-10 	 5.861437 	 297.647000 	 44.546000 	 -48.610430 	 5.841705 	 297.647000 	 44.546000 	 -48.610430 	 111.113933 	 109.054185 	 298.779597
12:00:52.587 AM 2026-09-10 	 5.872149 	 297.647000 	 44.546000 	 -48.977315 	 5.850345 	 297.647000 	 44.546000 	 -48.977315 	 111.118221 	 109.054483 	 298.779349
12:00:57.733 AM 2026-09-10 	 5.872496 	 297.647000 	 44.546000 	 -48.764698 	 5.857799 	 297.647000 	 44.546000 	 -48.764698 	 111.122510 	 109.054006 	 298.779424
12:01:02.867 AM 2026-09-10 	 5.867324 	 297.647000 	 44.546000 	 -48.543521 	 5.866593 	 297.647000 	 44.546000 	 -48.543521 	 111.125964 	 109.053232 	 298.778753
12:01:07.961 AM 2026-09-10 	 5.862505 	 297.647000 	 44.546000 	 -49.192467 	 5.855647 	 297.647000 	 44.546000 	 -49.192467 	 111.129359 	 109.054185 	 298.778281
12:01:13.095 AM 2026-09-10 	 5.856817 	 297.647000 	 44.546000 	 -48.388458 	 5.850476 	 297.647000 	 44.546000 	 -48.388458 	 111.133171 	 109.053649 	 298.778008
12:01:18.184 AM 2026-09-10 	 5.877169 	 297.647000 	 44.546000 	 -49.038665 	 5.858605 	 297.647000 	 44.546000 	 -49.038665 	 111.136506 	 109.053292 	 298.777040
12:01:23.336 AM 2026-09-10 	 5.874957 	 297.647000 	 44.546000 	 -48.947650 	 5.857460 	 297.647000 	 44.546000 	 -48.947650 	 111.140258 	 109.051981 	 298.775799
