Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:02.701 AM 2026-08-27 	 52.817694 	 51.366185 	 282.306018 	 295.983166 	 -66364.923174 	 -66364.923174 	 296.175836 	 295.957615
12:00:07.832 AM 2026-08-27 	 52.668997 	 52.379528 	 282.322805 	 295.983626 	 -66364.844014 	 -66364.844014 	 296.183505 	 295.926243
12:00:12.968 AM 2026-08-27 	 52.902988 	 51.823109 	 282.342187 	 295.985925 	 -66364.844014 	 -66364.844014 	 296.180684 	 295.948354
12:00:18.078 AM 2026-08-27 	 52.336880 	 51.892629 	 282.358211 	 295.986845 	 -66364.770943 	 -66364.770943 	 296.189790 	 295.940528
12:00:23.175 AM 2026-08-27 	 52.499164 	 51.090368 	 282.374541 	 295.986998 	 -66364.795300 	 -66364.795300 	 296.183777 	 295.949095
12:00:28.306 AM 2026-08-27 	 52.110940 	 51.409257 	 282.393312 	 295.989758 	 -66364.710051 	 -66364.710051 	 296.182018 	 295.954392
12:00:33.416 AM 2026-08-27 	 53.404937 	 50.878027 	 282.412237 	 295.992670 	 -66364.813567 	 -66364.813567 	 296.166454 	 295.958108
12:00:38.526 AM 2026-08-27 	 52.642830 	 51.676762 	 282.430856 	 295.997729 	 -66364.856192 	 -66364.856192 	 296.173681 	 295.974746
12:00:43.638 AM 2026-08-27 	 52.626476 	 51.820338 	 282.447186 	 296.002788 	 -66364.825746 	 -66364.825746 	 296.179669 	 295.952983
12:00:48.758 AM 2026-08-27 	 52.502435 	 50.961401 	 282.464737 	 296.004934 	 -66364.886638 	 -66364.886638 	 296.175216 	 295.957936
12:00:53.832 AM 2026-08-27 	 52.999855 	 51.432935 	 282.481525 	 296.009226 	 -66364.874460 	 -66364.874460 	 296.174696 	 295.959768
12:00:58.969 AM 2026-08-27 	 52.908775 	 51.758373 	 282.497397 	 296.010453 	 -66364.844014 	 -66364.844014 	 296.183505 	 295.940356
12:01:04.121 AM 2026-08-27 	 51.941863 	 52.033686 	 282.512354 	 296.010913 	 -66364.844014 	 -66364.844014 	 296.180214 	 295.965288
12:01:09.241 AM 2026-08-27 	 52.856945 	 52.138724 	 282.527159 	 296.011372 	 -66364.886638 	 -66364.886638 	 296.167693 	 295.939590
12:01:14.329 AM 2026-08-27 	 53.803225 	 52.029656 	 282.542726 	 296.010146 	 -66365.032782 	 -66365.032782 	 296.172992 	 295.942539
12:01:19.447 AM 2026-08-27 	 52.433999 	 51.830413 	 282.557530 	 296.011372 	 -66365.105855 	 -66365.105855 	 296.161065 	 295.973885
12:01:24.564 AM 2026-08-27 	 51.919470 	 52.336455 	 282.570656 	 296.009073 	 -66365.166750 	 -66365.166750 	 296.172599 	 295.943557
12:01:29.662 AM 2026-08-27 	 52.397768 	 51.327646 	 282.584392 	 296.007233 	 -66365.160660 	 -66365.160660 	 296.164110 	 295.952000
12:01:34.774 AM 2026-08-27 	 52.540427 	 51.898927 	 282.598586 	 296.005854 	 -66365.282450 	 -66365.282450 	 296.181065 	 295.931328
12:01:39.915 AM 2026-08-27 	 52.470230 	 52.111016 	 282.613391 	 296.008307 	 -66365.361614 	 -66365.361614 	 296.178097 	 295.949999
12:01:45.021 AM 2026-08-27 	 52.874557 	 51.807743 	 282.629264 	 296.011066 	 -66365.331166 	 -66365.331166 	 296.172800 	 295.940936
12:01:50.158 AM 2026-08-27 	 52.414626 	 51.559382 	 282.643305 	 296.013825 	 -66365.337256 	 -66365.337256 	 296.186461 	 295.950370
12:01:55.257 AM 2026-08-27 	 53.109554 	 51.892126 	 282.658415 	 296.016738 	 -66365.392062 	 -66365.392062 	 296.182923 	 295.940244
12:02:00.381 AM 2026-08-27 	 53.093200 	 52.062402 	 282.671847 	 296.018424 	 -66365.489496 	 -66365.489496 	 296.181911 	 295.956166
12:02:05.527 AM 2026-08-27 	 52.619179 	 52.299680 	 282.685736 	 296.019497 	 -66365.416421 	 -66365.416421 	 296.151519 	 295.948341
12:02:10.694 AM 2026-08-27 	 52.796308 	 52.428142 	 282.699167 	 296.020110 	 -66365.288540 	 -66365.288540 	 296.164633 	 295.966635
12:02:15.782 AM 2026-08-27 	 53.997212 	 52.648040 	 282.712904 	 296.022410 	 -66365.306808 	 -66365.306808 	 296.181635 	 295.941777
12:02:20.868 AM 2026-08-27 	 53.292973 	 52.373483 	 282.725572 	 296.025629 	 -66365.233734 	 -66365.233734 	 296.161588 	 295.951358
12:02:25.999 AM 2026-08-27 	 52.533634 	 52.068951 	 282.740835 	 296.030228 	 -66365.197197 	 -66365.197197 	 296.177895 	 295.961087
12:02:31.109 AM 2026-08-27 	 52.571123 	 51.751069 	 282.758388 	 296.032834 	 -66365.172839 	 -66365.172839 	 296.182968 	 295.953931
