Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:02.701 AM 2026-08-27 	 4.615091 	 297.647000 	 44.546000 	 -65.534490 	 4.599520 	 297.647000 	 44.546000 	 -65.534490 	 103.607943 	 108.926358 	 298.680632
12:00:07.832 AM 2026-08-27 	 4.613366 	 297.647000 	 44.546000 	 -65.192829 	 4.611266 	 297.647000 	 44.546000 	 -65.192829 	 103.614494 	 108.926536 	 298.680310
12:00:12.968 AM 2026-08-27 	 4.616080 	 297.647000 	 44.546000 	 -65.318499 	 4.604817 	 297.647000 	 44.546000 	 -65.318499 	 103.622058 	 108.927430 	 298.680310
12:00:18.078 AM 2026-08-27 	 4.609513 	 297.647000 	 44.546000 	 -64.912899 	 4.605622 	 297.647000 	 44.546000 	 -64.912899 	 103.628312 	 108.927787 	 298.680013
12:00:23.175 AM 2026-08-27 	 4.611396 	 297.647000 	 44.546000 	 -65.180749 	 4.596323 	 297.647000 	 44.546000 	 -65.180749 	 103.634685 	 108.927847 	 298.680112
12:00:28.306 AM 2026-08-27 	 4.606892 	 297.647000 	 44.546000 	 -65.259097 	 4.600019 	 297.647000 	 44.546000 	 -65.259097 	 103.642011 	 108.928919 	 298.679765
12:00:33.416 AM 2026-08-27 	 4.621903 	 297.647000 	 44.546000 	 -65.952401 	 4.593862 	 297.647000 	 44.546000 	 -65.952401 	 103.649396 	 108.930051 	 298.680186
12:00:38.526 AM 2026-08-27 	 4.613062 	 297.647000 	 44.546000 	 -65.630461 	 4.603120 	 297.647000 	 44.546000 	 -65.630461 	 103.656663 	 108.932016 	 298.680360
12:00:43.638 AM 2026-08-27 	 4.612873 	 297.647000 	 44.546000 	 -65.363713 	 4.604784 	 297.647000 	 44.546000 	 -65.363713 	 103.663036 	 108.933982 	 298.680236
12:00:48.758 AM 2026-08-27 	 4.611434 	 297.647000 	 44.546000 	 -65.562084 	 4.594828 	 297.647000 	 44.546000 	 -65.562084 	 103.669885 	 108.934816 	 298.680484
12:00:53.832 AM 2026-08-27 	 4.617204 	 297.647000 	 44.546000 	 -65.585245 	 4.600294 	 297.647000 	 44.546000 	 -65.585245 	 103.676437 	 108.936484 	 298.680434
12:00:58.969 AM 2026-08-27 	 4.616148 	 297.647000 	 44.546000 	 -65.192829 	 4.604066 	 297.647000 	 44.546000 	 -65.192829 	 103.682631 	 108.936960 	 298.680310
12:01:04.121 AM 2026-08-27 	 4.604931 	 297.647000 	 44.546000 	 -65.339444 	 4.607257 	 297.647000 	 44.546000 	 -65.339444 	 103.688468 	 108.937139 	 298.680310
12:01:09.241 AM 2026-08-27 	 4.615546 	 297.647000 	 44.546000 	 -65.897211 	 4.608475 	 297.647000 	 44.546000 	 -65.897211 	 103.694245 	 108.937318 	 298.680484
12:01:14.329 AM 2026-08-27 	 4.626524 	 297.647000 	 44.546000 	 -65.661160 	 4.607211 	 297.647000 	 44.546000 	 -65.661160 	 103.700320 	 108.936841 	 298.681078
12:01:19.447 AM 2026-08-27 	 4.610640 	 297.647000 	 44.546000 	 -66.192449 	 4.604901 	 297.647000 	 44.546000 	 -66.192449 	 103.706098 	 108.937318 	 298.681376
12:01:24.564 AM 2026-08-27 	 4.604671 	 297.647000 	 44.546000 	 -65.678671 	 4.610767 	 297.647000 	 44.546000 	 -65.678671 	 103.711220 	 108.936424 	 298.681623
12:01:29.662 AM 2026-08-27 	 4.610220 	 297.647000 	 44.546000 	 -66.056800 	 4.599073 	 297.647000 	 44.546000 	 -66.056800 	 103.716580 	 108.935709 	 298.681599
12:01:34.774 AM 2026-08-27 	 4.611875 	 297.647000 	 44.546000 	 -65.301547 	 4.605695 	 297.647000 	 44.546000 	 -65.301547 	 103.722119 	 108.935173 	 298.682094
12:01:39.915 AM 2026-08-27 	 4.611060 	 297.647000 	 44.546000 	 -65.433757 	 4.608154 	 297.647000 	 44.546000 	 -65.433757 	 103.727896 	 108.936126 	 298.682416
12:01:45.021 AM 2026-08-27 	 4.615751 	 297.647000 	 44.546000 	 -65.669696 	 4.604638 	 297.647000 	 44.546000 	 -65.669696 	 103.734091 	 108.937199 	 298.682293
12:01:50.158 AM 2026-08-27 	 4.610415 	 297.647000 	 44.546000 	 -65.061180 	 4.601760 	 297.647000 	 44.546000 	 -65.061180 	 103.739570 	 108.938271 	 298.682317
12:01:55.257 AM 2026-08-27 	 4.618477 	 297.647000 	 44.546000 	 -65.218765 	 4.605617 	 297.647000 	 44.546000 	 -65.218765 	 103.745467 	 108.939402 	 298.682540
12:02:00.381 AM 2026-08-27 	 4.618287 	 297.647000 	 44.546000 	 -65.263869 	 4.607590 	 297.647000 	 44.546000 	 -65.263869 	 103.750708 	 108.940058 	 298.682937
12:02:05.527 AM 2026-08-27 	 4.612788 	 297.647000 	 44.546000 	 -66.617691 	 4.610341 	 297.647000 	 44.546000 	 -66.617691 	 103.756128 	 108.940475 	 298.682639
12:02:10.694 AM 2026-08-27 	 4.614843 	 297.647000 	 44.546000 	 -66.033528 	 4.611830 	 297.647000 	 44.546000 	 -66.033528 	 103.761369 	 108.940713 	 298.682119
12:02:15.782 AM 2026-08-27 	 4.628774 	 297.647000 	 44.546000 	 -65.276169 	 4.614379 	 297.647000 	 44.546000 	 -65.276169 	 103.766730 	 108.941606 	 298.682193
12:02:20.868 AM 2026-08-27 	 4.620604 	 297.647000 	 44.546000 	 -66.169177 	 4.611196 	 297.647000 	 44.546000 	 -66.169177 	 103.771673 	 108.942857 	 298.681896
12:02:25.999 AM 2026-08-27 	 4.611796 	 297.647000 	 44.546000 	 -65.442732 	 4.607666 	 297.647000 	 44.546000 	 -65.442732 	 103.777629 	 108.944644 	 298.681747
12:02:31.109 AM 2026-08-27 	 4.612231 	 297.647000 	 44.546000 	 -65.216769 	 4.603982 	 297.647000 	 44.546000 	 -65.216769 	 103.784478 	 108.945657 	 298.681648
12:02:36.207 AM 2026-08-27 	 4.610290 	 297.647000 	 44.546000 	 -65.376572 	 4.606037 	 297.647000 	 44.546000 	 -65.376572 	 103.789839 	 108.946669 	 298.681822
12:02:41.354 AM 2026-08-27 	 4.613194 	 297.647000 	 44.546000 	 -65.766886 	 4.602233 	 297.647000 	 44.546000 	 -65.766886 	 103.794544 	 108.947920 	 298.681524
12:02:46.493 AM 2026-08-27 	 4.627571 	 297.647000 	 44.546000 	 -65.405384 	 4.615374 	 297.647000 	 44.546000 	 -65.405384 	 103.800024 	 108.948635 	 298.681177
12:02:51.634 AM 2026-08-27 	 4.614355 	 297.647000 	 44.546000 	 -65.647972 	 4.610896 	 297.647000 	 44.546000 	 -65.647972 	 103.805086 	 108.947920 	 298.680905
12:02:56.817 AM 2026-08-27 	 4.621778 	 297.647000 	 44.546000 	 -64.897276 	 4.610554 	 297.647000 	 44.546000 	 -64.897276 	 103.810089 	 108.947503 	 298.680831
12:03:01.961 AM 2026-08-27 	 4.620356 	 297.647000 	 44.546000 	 -65.225853 	 4.618069 	 297.647000 	 44.546000 	 -65.225853 	 103.814675 	 108.947206 	 298.680509
12:03:07.107 AM 2026-08-27 	 4.617350 	 297.647000 	 44.546000 	 -65.702162 	 4.606752 	 297.647000 	 44.546000 	 -65.702162 	 103.820095 	 108.946610 	 298.680162
12:03:12.233 AM 2026-08-27 	 4.613862 	 297.647000 	 44.546000 	 -65.160912 	 4.603698 	 297.647000 	 44.546000 	 -65.160912 	 103.825634 	 108.946908 	 298.680087
12:03:17.374 AM 2026-08-27 	 4.620788 	 297.647000 	 44.546000 	 -64.769502 	 4.613950 	 297.647000 	 44.546000 	 -64.769502 	 103.830935 	 108.946193 	 298.680409
12:03:22.509 AM 2026-08-27 	 4.619273 	 297.647000 	 44.546000 	 -65.078131 	 4.602910 	 297.647000 	 44.546000 	 -65.078131 	 103.835343 	 108.946253 	 298.680533
12:03:27.640 AM 2026-08-27 	 4.624769 	 297.647000 	 44.546000 	 -65.662378 	 4.611859 	 297.647000 	 44.546000 	 -65.662378 	 103.840167 	 108.946908 	 298.680583
12:03:32.803 AM 2026-08-27 	 4.615050 	 297.647000 	 44.546000 	 -66.581779 	 4.609444 	 297.647000 	 44.546000 	 -66.581779 	 103.844872 	 108.947920 	 298.680632
12:03:37.977 AM 2026-08-27 	 4.618678 	 297.647000 	 44.546000 	 -65.747268 	 4.598688 	 297.647000 	 44.546000 	 -65.747268 	 103.849339 	 108.948695 	 298.680558
12:03:43.118 AM 2026-08-27 	 4.625718 	 297.647000 	 44.546000 	 -65.502353 	 4.598927 	 297.647000 	 44.546000 	 -65.502353 	 103.853985 	 108.949707 	 298.681351
12:03:48.285 AM 2026-08-27 	 4.612266 	 297.647000 	 44.546000 	 -66.206746 	 4.605135 	 297.647000 	 44.546000 	 -66.206746 	 103.858333 	 108.950363 	 298.681524
12:03:53.428 AM 2026-08-27 	 4.619954 	 297.647000 	 44.546000 	 -66.368773 	 4.624954 	 297.647000 	 44.546000 	 -66.368773 	 103.862919 	 108.950541 	 298.681648
12:03:58.603 AM 2026-08-27 	 4.616632 	 297.647000 	 44.546000 	 -65.480190 	 4.615596 	 297.647000 	 44.546000 	 -65.480190 	 103.866671 	 108.951733 	 298.681847
12:04:03.711 AM 2026-08-27 	 4.629466 	 297.647000 	 44.546000 	 -65.758020 	 4.604968 	 297.647000 	 44.546000 	 -65.758020 	 103.870781 	 108.952209 	 298.681723
12:04:08.835 AM 2026-08-27 	 4.610707 	 297.647000 	 44.546000 	 -66.341178 	 4.595467 	 297.647000 	 44.546000 	 -66.341178 	 103.875010 	 108.952626 	 298.681797
12:04:13.957 AM 2026-08-27 	 4.620712 	 297.647000 	 44.546000 	 -66.065556 	 4.598574 	 297.647000 	 44.546000 	 -66.065556 	 103.879655 	 108.950243 	 298.681871
12:04:19.077 AM 2026-08-27 	 4.626237 	 297.647000 	 44.546000 	 -66.048045 	 4.606113 	 297.647000 	 44.546000 	 -66.048045 	 103.884539 	 108.948993 	 298.681326
12:04:24.196 AM 2026-08-27 	 4.622359 	 297.647000 	 44.546000 	 -65.909292 	 4.622210 	 297.647000 	 44.546000 	 -65.909292 	 103.888947 	 108.949826 	 298.680682
12:04:29.330 AM 2026-08-27 	 4.627131 	 297.647000 	 44.546000 	 -66.532239 	 4.605357 	 297.647000 	 44.546000 	 -66.532239 	 103.894069 	 108.950303 	 298.680335
12:04:34.418 AM 2026-08-27 	 4.617260 	 297.647000 	 44.546000 	 -65.978996 	 4.611646 	 297.647000 	 44.546000 	 -65.978996 	 103.898298 	 108.951494 	 298.679592
12:04:39.514 AM 2026-08-27 	 4.618707 	 297.647000 	 44.546000 	 -65.553655 	 4.604288 	 297.647000 	 44.546000 	 -65.553655 	 103.902586 	 108.952507 	 298.678799
12:04:44.631 AM 2026-08-27 	 4.623754 	 297.647000 	 44.546000 	 -65.973781 	 4.614703 	 297.647000 	 44.546000 	 -65.973781 	 103.906636 	 108.953222 	 298.678303
12:04:49.745 AM 2026-08-27 	 4.622268 	 297.647000 	 44.546000 	 -65.616707 	 4.620125 	 297.647000 	 44.546000 	 -65.616707 	 103.910924 	 108.952745 	 298.677857
12:04:54.894 AM 2026-08-27 	 4.624755 	 297.647000 	 44.546000 	 -66.187888 	 4.614113 	 297.647000 	 44.546000 	 -66.187888 	 103.914855 	 108.951137 	 298.677263
12:05:00.043 AM 2026-08-27 	 4.619813 	 297.647000 	 44.546000 	 -65.902511 	 4.618023 	 297.647000 	 44.546000 	 -65.902511 	 103.919084 	 108.948278 	 298.676619
12:05:05.185 AM 2026-08-27 	 4.627638 	 297.647000 	 44.546000 	 -65.762541 	 4.613874 	 297.647000 	 44.546000 	 -65.762541 	 103.923432 	 108.946372 	 298.676470
