Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
11:29:05.541 AM 2026-08-25 	 4.806523 	 297.647000 	 44.546000 	 -70.148670 	 4.801912 	 297.647000 	 44.546000 	 -70.148670 	 108.106808 	 109.239314 	 299.077013
11:29:10.650 AM 2026-08-25 	 4.814336 	 297.647000 	 44.546000 	 -71.145338 	 4.795424 	 297.647000 	 44.546000 	 -71.145338 	 108.106510 	 109.240506 	 299.077213
11:29:15.740 AM 2026-08-25 	 4.810925 	 297.647000 	 44.546000 	 -70.317692 	 4.798443 	 297.647000 	 44.546000 	 -70.317692 	 108.106510 	 109.239374 	 299.076514
11:29:20.857 AM 2026-08-25 	 4.807297 	 297.647000 	 44.546000 	 -70.609061 	 4.794870 	 297.647000 	 44.546000 	 -70.609061 	 108.106391 	 109.237289 	 299.076089
11:29:25.982 AM 2026-08-25 	 4.813099 	 297.647000 	 44.546000 	 -70.267753 	 4.789669 	 297.647000 	 44.546000 	 -70.267753 	 108.106629 	 109.235026 	 299.075289
11:29:31.136 AM 2026-08-25 	 4.816616 	 297.647000 	 44.546000 	 -70.287072 	 4.792423 	 297.647000 	 44.546000 	 -70.287072 	 108.106510 	 109.232226 	 299.074390
11:29:36.302 AM 2026-08-25 	 4.809588 	 297.647000 	 44.546000 	 -71.274587 	 4.796224 	 297.647000 	 44.546000 	 -71.274587 	 108.105795 	 109.230082 	 299.073391
11:29:41.504 AM 2026-08-25 	 4.806917 	 297.647000 	 44.546000 	 -70.331299 	 4.804166 	 297.647000 	 44.546000 	 -70.331299 	 108.105974 	 109.227818 	 299.072466
11:29:46.658 AM 2026-08-25 	 4.805677 	 297.647000 	 44.546000 	 -70.403700 	 4.803629 	 297.647000 	 44.546000 	 -70.403700 	 108.105914 	 109.227104 	 299.071317
11:29:51.765 AM 2026-08-25 	 4.811111 	 297.647000 	 44.546000 	 -70.768286 	 4.796884 	 297.647000 	 44.546000 	 -70.768286 	 108.105378 	 109.226151 	 299.070193
11:29:56.860 AM 2026-08-25 	 4.814891 	 297.647000 	 44.546000 	 -70.479237 	 4.796966 	 297.647000 	 44.546000 	 -70.479237 	 108.105557 	 109.223291 	 299.068694
11:30:01.966 AM 2026-08-25 	 4.806240 	 297.647000 	 44.546000 	 -70.250803 	 4.793302 	 297.647000 	 44.546000 	 -70.250803 	 108.105378 	 109.222457 	 299.067245
11:30:07.064 AM 2026-08-25 	 4.802367 	 297.647000 	 44.546000 	 -70.649753 	 4.794274 	 297.647000 	 44.546000 	 -70.649753 	 108.105438 	 109.221862 	 299.065821
11:30:12.143 AM 2026-08-25 	 4.803826 	 297.647000 	 44.546000 	 -71.342021 	 4.795129 	 297.647000 	 44.546000 	 -71.342021 	 108.105319 	 109.220432 	 299.064397
11:30:17.258 AM 2026-08-25 	 4.812191 	 297.647000 	 44.546000 	 -69.576684 	 4.802073 	 297.647000 	 44.546000 	 -69.576684 	 108.104664 	 109.218109 	 299.062649
11:30:22.352 AM 2026-08-25 	 4.801602 	 297.647000 	 44.546000 	 -69.965847 	 4.784834 	 297.647000 	 44.546000 	 -69.965847 	 108.104544 	 109.216799 	 299.060975
11:30:27.456 AM 2026-08-25 	 4.813686 	 297.647000 	 44.546000 	 -70.683803 	 4.801141 	 297.647000 	 44.546000 	 -70.683803 	 108.104783 	 109.217454 	 299.058977
11:30:32.539 AM 2026-08-25 	 4.812755 	 297.647000 	 44.546000 	 -71.208748 	 4.795395 	 297.647000 	 44.546000 	 -71.208748 	 108.104485 	 109.217692 	 299.057079
11:32:07.902 AM 2026-08-25 	 4.814757 	 297.647000 	 44.546000 	 -69.556371 	 4.801296 	 297.647000 	 44.546000 	 -69.556371 	 108.104485 	 109.226925 	 299.032685
11:32:12.986 AM 2026-08-25 	 4.815974 	 297.647000 	 44.546000 	 -69.701899 	 4.807784 	 297.647000 	 44.546000 	 -69.701899 	 108.104902 	 109.227282 	 299.032709
11:37:33.262 AM 2026-08-25 	 4.811211 	 297.647000 	 44.546000 	 -70.041059 	 4.793129 	 297.647000 	 44.546000 	 -70.041059 	 108.105378 	 109.216977 	 299.058827
11:37:38.353 AM 2026-08-25 	 4.810250 	 297.647000 	 44.546000 	 -70.397208 	 4.793296 	 297.647000 	 44.546000 	 -70.397208 	 108.105438 	 109.216382 	 299.058827
11:37:43.522 AM 2026-08-25 	 4.802720 	 297.647000 	 44.546000 	 -69.801668 	 4.799077 	 297.647000 	 44.546000 	 -69.801668 	 108.105438 	 109.215786 	 299.059027
11:37:48.658 AM 2026-08-25 	 4.809121 	 297.647000 	 44.546000 	 -69.371796 	 4.802595 	 297.647000 	 44.546000 	 -69.371796 	 108.105259 	 109.213820 	 299.058802
11:37:54.086 AM 2026-08-25 	 4.813665 	 297.647000 	 44.546000 	 -69.153950 	 4.793912 	 297.647000 	 44.546000 	 -69.153950 	 108.105200 	 109.212391 	 299.058053
11:37:59.234 AM 2026-08-25 	 4.809173 	 297.647000 	 44.546000 	 -70.209248 	 4.798303 	 297.647000 	 44.546000 	 -70.209248 	 108.105081 	 109.213642 	 299.057878
11:39:46.191 AM 2026-08-25 	 4.819246 	 297.647000 	 44.546000 	 -69.153889 	 4.801827 	 297.647000 	 44.546000 	 -69.153889 	 108.032715 	 109.192496 	 299.059926
11:39:51.282 AM 2026-08-25 	 4.805361 	 297.647000 	 44.546000 	 -68.890138 	 4.792291 	 297.647000 	 44.546000 	 -68.890138 	 108.029678 	 109.191543 	 299.062074
11:39:56.402 AM 2026-08-25 	 4.806654 	 297.647000 	 44.546000 	 -69.206537 	 4.806610 	 297.647000 	 44.546000 	 -69.206537 	 108.026342 	 109.190590 	 299.063898
11:40:01.559 AM 2026-08-25 	 4.814710 	 297.647000 	 44.546000 	 -69.089418 	 4.783885 	 297.647000 	 44.546000 	 -69.089418 	 108.022113 	 109.191603 	 299.066046
11:40:06.663 AM 2026-08-25 	 4.810209 	 297.647000 	 44.546000 	 -69.091876 	 4.799310 	 297.647000 	 44.546000 	 -69.091876 	 108.016872 	 109.192020 	 299.067395
11:40:11.754 AM 2026-08-25 	 4.806021 	 297.647000 	 44.546000 	 -70.067466 	 4.803635 	 297.647000 	 44.546000 	 -70.067466 	 108.010976 	 109.190590 	 299.069468
11:40:16.833 AM 2026-08-25 	 4.811952 	 297.647000 	 44.546000 	 -69.083883 	 4.787509 	 297.647000 	 44.546000 	 -69.083883 	 108.003531 	 109.187135 	 299.071317
11:40:21.912 AM 2026-08-25 	 4.810382 	 297.647000 	 44.546000 	 -68.905323 	 4.799205 	 297.647000 	 44.546000 	 -68.905323 	 107.995788 	 109.185884 	 299.072966
