Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:04.747 AM 2026-09-09 	 5.775525 	 297.647000 	 44.546000 	 -83.047950 	 5.767371 	 297.647000 	 44.546000 	 -83.047950 	 111.593570 	 108.894311 	 298.669484
12:00:09.876 AM 2026-09-09 	 5.785081 	 297.647000 	 44.546000 	 -83.063264 	 5.766306 	 297.647000 	 44.546000 	 -83.063264 	 111.593451 	 108.894311 	 298.670078
12:00:14.976 AM 2026-09-09 	 5.780525 	 297.647000 	 44.546000 	 -82.106656 	 5.772989 	 297.647000 	 44.546000 	 -82.106656 	 111.593570 	 108.894907 	 298.670376
12:00:20.083 AM 2026-09-09 	 5.794464 	 297.647000 	 44.546000 	 -83.718559 	 5.766714 	 297.647000 	 44.546000 	 -83.718559 	 111.593272 	 108.895086 	 298.670425
12:00:25.202 AM 2026-09-09 	 5.791023 	 297.647000 	 44.546000 	 -83.330133 	 5.764087 	 297.647000 	 44.546000 	 -83.330133 	 111.592319 	 108.895145 	 298.670673
12:00:30.352 AM 2026-09-09 	 5.781517 	 297.647000 	 44.546000 	 -83.066381 	 5.766536 	 297.647000 	 44.546000 	 -83.066381 	 111.591723 	 108.895026 	 298.670945
12:00:35.439 AM 2026-09-09 	 5.786412 	 297.647000 	 44.546000 	 -82.866629 	 5.765152 	 297.647000 	 44.546000 	 -82.866629 	 111.592021 	 108.895979 	 298.671193
12:00:40.580 AM 2026-09-09 	 5.781575 	 297.647000 	 44.546000 	 -82.620624 	 5.770107 	 297.647000 	 44.546000 	 -82.620624 	 111.591842 	 108.895860 	 298.671069
12:00:45.717 AM 2026-09-09 	 5.776126 	 297.647000 	 44.546000 	 -82.620624 	 5.770723 	 297.647000 	 44.546000 	 -82.620624 	 111.593034 	 108.895979 	 298.671069
12:00:50.834 AM 2026-09-09 	 5.780831 	 297.647000 	 44.546000 	 -82.979204 	 5.766501 	 297.647000 	 44.546000 	 -82.979204 	 111.592378 	 108.896337 	 298.671020
12:00:55.974 AM 2026-09-09 	 5.780347 	 297.647000 	 44.546000 	 -83.558510 	 5.768773 	 297.647000 	 44.546000 	 -83.558510 	 111.592617 	 108.896813 	 298.670722
12:01:01.105 AM 2026-09-09 	 5.774629 	 297.647000 	 44.546000 	 -83.522128 	 5.772533 	 297.647000 	 44.546000 	 -83.522128 	 111.593212 	 108.897826 	 298.670599
