Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
11:35:07.593 AM 2026-08-26 	 50.174599 	 49.396424 	 275.426364 	 297.016240 	 -66710.987785 	 -66710.987785 	 296.257347 	 296.502682
11:35:12.600 AM 2026-08-26 	 50.889657 	 49.416575 	 275.432608 	 297.009493 	 -66711.164796 	 -66711.164796 	 296.254776 	 296.501522
11:35:18.153 AM 2026-08-26 	 51.429346 	 49.277281 	 275.443116 	 297.011486 	 -66711.291234 	 -66711.291234 	 296.242597 	 296.520831
11:35:23.153 AM 2026-08-26 	 51.026277 	 49.558640 	 275.448751 	 297.017314 	 -66711.379742 	 -66711.379742 	 296.262702 	 296.517902
11:35:28.703 AM 2026-08-26 	 50.568862 	 49.187358 	 275.451340 	 297.018234 	 -66711.405030 	 -66711.405030 	 296.272207 	 296.529281
11:35:34.254 AM 2026-08-26 	 50.849903 	 49.235972 	 275.449208 	 297.015780 	 -66711.360776 	 -66711.360776 	 296.258864 	 296.507488
11:35:39.256 AM 2026-08-26 	 50.782977 	 49.311286 	 275.447532 	 297.021761 	 -66711.303878 	 -66711.303878 	 296.253932 	 296.517593
11:35:44.261 AM 2026-08-26 	 50.742217 	 48.743280 	 275.446009 	 297.029581 	 -66711.190083 	 -66711.190083 	 296.264751 	 296.517131
11:35:49.264 AM 2026-08-26 	 49.798704 	 49.144789 	 275.445553 	 297.036788 	 -66711.006751 	 -66711.006751 	 296.277169 	 296.521554
11:35:54.272 AM 2026-08-26 	 49.659819 	 48.866201 	 275.443116 	 297.042922 	 -66710.779170 	 -66710.779170 	 296.256028 	 296.527207
11:35:59.319 AM 2026-08-26 	 50.101383 	 49.319095 	 275.442202 	 297.049363 	 -66710.557917 	 -66710.557917 	 296.259830 	 296.537583
11:36:04.332 AM 2026-08-26 	 50.574397 	 49.005495 	 275.440679 	 297.054883 	 -66710.254493 	 -66710.254493 	 296.262356 	 296.538699
11:36:09.827 AM 2026-08-26 	 50.371102 	 48.760156 	 275.437633 	 297.059484 	 -66709.824659 	 -66709.824659 	 296.249796 	 296.521917
11:36:14.840 AM 2026-08-26 	 50.530618 	 50.071483 	 275.433674 	 297.062704 	 -66709.470693 	 -66709.470693 	 296.269511 	 296.524707
11:36:19.845 AM 2026-08-26 	 50.548482 	 49.223881 	 275.431846 	 297.065311 	 -66709.085139 	 -66709.085139 	 296.294268 	 296.540054
11:36:24.855 AM 2026-08-26 	 50.824240 	 48.941263 	 275.426059 	 297.066844 	 -66708.680641 	 -66708.680641 	 296.282751 	 296.519146
11:36:29.860 AM 2026-08-26 	 50.024392 	 49.317080 	 275.424384 	 297.058257 	 -66708.212962 	 -66708.212962 	 296.268156 	 296.523353
11:36:34.871 AM 2026-08-26 	 50.925133 	 48.950835 	 275.430476 	 297.053350 	 -66707.732669 	 -66707.732669 	 296.272314 	 296.529858
