Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:01:14.177 AM 2026-08-03 	 1.691861 	 0.908330 	 295.775159 	 295.512733 	 -66353.602906 	 -66353.602906 	 295.488210 	 295.342215
12:01:19.334 AM 2026-08-03 	 2.095684 	 0.289946 	 295.775313 	 295.513040 	 -66353.469125 	 -66353.469125 	 295.460822 	 295.339312
12:01:24.454 AM 2026-08-03 	 1.864964 	 0.664755 	 295.774546 	 295.512427 	 -66353.353588 	 -66353.353588 	 295.454698 	 295.341194
12:01:29.590 AM 2026-08-03 	 2.622039 	 1.036037 	 295.775159 	 295.515033 	 -66353.286699 	 -66353.286699 	 295.478440 	 295.347044
12:01:34.762 AM 2026-08-03 	 1.463908 	 1.024702 	 295.774240 	 295.513960 	 -66353.195487 	 -66353.195487 	 295.483718 	 295.349967
12:01:39.890 AM 2026-08-03 	 2.308793 	 0.441330 	 295.774240 	 295.514573 	 -66353.116438 	 -66353.116438 	 295.478686 	 295.353883
12:01:45.071 AM 2026-08-03 	 1.943464 	 1.045608 	 295.774853 	 295.516412 	 -66353.073873 	 -66353.073873 	 295.486987 	 295.343346
12:01:50.172 AM 2026-08-03 	 1.489823 	 0.967020 	 295.775313 	 295.515952 	 -66352.921857 	 -66352.921857 	 295.492958 	 295.345079
12:01:55.333 AM 2026-08-03 	 1.751994 	 1.243088 	 295.774393 	 295.516565 	 -66352.927938 	 -66352.927938 	 295.479327 	 295.345575
12:02:00.441 AM 2026-08-03 	 2.016429 	 0.723192 	 295.774700 	 295.517791 	 -66352.897535 	 -66352.897535 	 295.469785 	 295.339327
12:02:05.530 AM 2026-08-03 	 2.446420 	 0.248133 	 295.776079 	 295.518864 	 -66352.927938 	 -66352.927938 	 295.478385 	 295.347930
12:02:10.681 AM 2026-08-03 	 2.204880 	 1.618149 	 295.774700 	 295.519477 	 -66352.885374 	 -66352.885374 	 295.474915 	 295.346814
12:02:15.831 AM 2026-08-03 	 1.929878 	 0.578357 	 295.775619 	 295.520091 	 -66352.915777 	 -66352.915777 	 295.475510 	 295.336105
12:02:20.999 AM 2026-08-03 	 2.050899 	 1.027221 	 295.775159 	 295.520857 	 -66352.921857 	 -66352.921857 	 295.489191 	 295.353087
12:02:26.151 AM 2026-08-03 	 1.751239 	 0.748129 	 295.774853 	 295.520244 	 -66352.909696 	 -66352.909696 	 295.459474 	 295.353037
12:02:31.259 AM 2026-08-03 	 1.900943 	 0.505058 	 295.775313 	 295.521777 	 -66352.921857 	 -66352.921857 	 295.459524 	 295.351674
12:02:36.377 AM 2026-08-03 	 2.721674 	 0.442338 	 295.775159 	 295.521470 	 -66352.958341 	 -66352.958341 	 295.478980 	 295.346642
12:02:41.506 AM 2026-08-03 	 1.798541 	 0.403295 	 295.775466 	 295.521163 	 -66353.019147 	 -66353.019147 	 295.455213 	 295.369970
12:02:46.624 AM 2026-08-03 	 2.174940 	 0.874073 	 295.774700 	 295.521623 	 -66353.025228 	 -66353.025228 	 295.477371 	 295.352568
12:02:51.755 AM 2026-08-03 	 1.461392 	 -0.094434 	 295.775466 	 295.522236 	 -66353.019147 	 -66353.019147 	 295.475933 	 295.327578
12:02:56.923 AM 2026-08-03 	 1.732621 	 0.758457 	 295.774853 	 295.520704 	 -66353.134680 	 -66353.134680 	 295.481585 	 295.367146
12:03:02.063 AM 2026-08-03 	 1.406794 	 0.605309 	 295.775925 	 295.520244 	 -66353.140761 	 -66353.140761 	 295.480198 	 295.364816
12:03:07.202 AM 2026-08-03 	 1.528570 	 0.687172 	 295.776692 	 295.519784 	 -66353.262376 	 -66353.262376 	 295.482579 	 295.343647
12:03:12.316 AM 2026-08-03 	 2.219222 	 1.311854 	 295.774546 	 295.517638 	 -66353.365750 	 -66353.365750 	 295.463224 	 295.361969
12:03:17.461 AM 2026-08-03 	 2.909622 	 1.085659 	 295.775925 	 295.517332 	 -66353.493449 	 -66353.493449 	 295.464689 	 295.350245
12:03:22.582 AM 2026-08-03 	 2.053415 	 0.709590 	 295.775772 	 295.515799 	 -66353.438720 	 -66353.438720 	 295.463994 	 295.355202
12:03:27.756 AM 2026-08-03 	 1.539641 	 0.543093 	 295.774700 	 295.512733 	 -66353.377912 	 -66353.377912 	 295.490115 	 295.341765
12:03:32.864 AM 2026-08-03 	 1.489068 	 0.959211 	 295.774853 	 295.511201 	 -66353.438720 	 -66353.438720 	 295.460697 	 295.349550
12:03:37.991 AM 2026-08-03 	 2.756898 	 0.551153 	 295.775159 	 295.507675 	 -66353.499530 	 -66353.499530 	 295.472248 	 295.345089
12:03:43.119 AM 2026-08-03 	 2.094175 	 0.111358 	 295.775313 	 295.505989 	 -66353.548177 	 -66353.548177 	 295.467738 	 295.333512
12:03:48.266 AM 2026-08-03 	 2.704817 	 0.924954 	 295.774700 	 295.501851 	 -66353.536016 	 -66353.536016 	 295.476635 	 295.348064
12:03:53.388 AM 2026-08-03 	 2.022719 	 1.239058 	 295.775159 	 295.501085 	 -66353.572501 	 -66353.572501 	 295.499387 	 295.337380
12:03:58.526 AM 2026-08-03 	 3.009257 	 1.173064 	 295.775159 	 295.498785 	 -66353.511692 	 -66353.511692 	 295.468530 	 295.369160
12:04:03.679 AM 2026-08-03 	 1.012531 	 0.597249 	 295.774393 	 295.498019 	 -66353.493449 	 -66353.493449 	 295.472223 	 295.351187
12:04:08.813 AM 2026-08-03 	 1.679281 	 1.301778 	 295.773933 	 295.497099 	 -66353.408316 	 -66353.408316 	 295.464811 	 295.350368
12:04:13.949 AM 2026-08-03 	 1.936168 	 0.305563 	 295.773780 	 295.496946 	 -66353.244133 	 -66353.244133 	 295.478266 	 295.339804
12:04:19.066 AM 2026-08-03 	 1.360247 	 0.762235 	 295.773780 	 295.493727 	 -66353.079954 	 -66353.079954 	 295.474298 	 295.356560
12:04:24.211 AM 2026-08-03 	 2.444910 	 0.786416 	 295.773014 	 295.491275 	 -66352.964421 	 -66352.964421 	 295.462524 	 295.339601
12:04:29.369 AM 2026-08-03 	 1.804328 	 -0.418362 	 295.773167 	 295.488669 	 -66352.775924 	 -66352.775924 	 295.478705 	 295.347779
12:04:34.483 AM 2026-08-03 	 2.295961 	 1.447621 	 295.773167 	 295.487597 	 -66352.727281 	 -66352.727281 	 295.488394 	 295.359355
12:04:39.611 AM 2026-08-03 	 1.712241 	 1.551399 	 295.773014 	 295.484684 	 -66352.617833 	 -66352.617833 	 295.477587 	 295.350429
12:04:44.691 AM 2026-08-03 	 2.188274 	 0.444857 	 295.772707 	 295.483152 	 -66352.502307 	 -66352.502307 	 295.472405 	 295.328760
12:04:49.829 AM 2026-08-03 	 2.392577 	 0.904300 	 295.772554 	 295.479780 	 -66352.332060 	 -66352.332060 	 295.474534 	 295.337955
12:04:54.983 AM 2026-08-03 	 0.924973 	 -0.172520 	 295.772861 	 295.477940 	 -66352.265178 	 -66352.265178 	 295.482736 	 295.326847
12:05:00.141 AM 2026-08-03 	 1.864964 	 1.202534 	 295.773320 	 295.476101 	 -66352.173976 	 -66352.173976 	 295.476242 	 295.360859
12:05:05.270 AM 2026-08-03 	 1.225136 	 0.570297 	 295.772554 	 295.472423 	 -66352.040215 	 -66352.040215 	 295.456858 	 295.322629
12:05:10.421 AM 2026-08-03 	 1.579394 	 1.271552 	 295.771635 	 295.470737 	 -66352.034135 	 -66352.034135 	 295.459659 	 295.339091
12:05:15.561 AM 2026-08-03 	 2.490199 	 0.526216 	 295.771482 	 295.470123 	 -66351.906455 	 -66351.906455 	 295.473734 	 295.340923
12:05:20.694 AM 2026-08-03 	 1.722556 	 0.165010 	 295.771175 	 295.469051 	 -66351.839576 	 -66351.839576 	 295.475344 	 295.344889
12:05:25.827 AM 2026-08-03 	 1.973153 	 0.088184 	 295.771328 	 295.467978 	 -66351.882136 	 -66351.882136 	 295.475047 	 295.343179
12:05:31.001 AM 2026-08-03 	 1.780425 	 1.544346 	 295.770715 	 295.467824 	 -66351.797017 	 -66351.797017 	 295.451625 	 295.348954
12:05:36.136 AM 2026-08-03 	 1.990514 	 0.478610 	 295.771022 	 295.467824 	 -66351.827417 	 -66351.827417 	 295.477178 	 295.358969
12:05:41.264 AM 2026-08-03 	 1.789231 	 0.781630 	 295.771328 	 295.467824 	 -66351.669341 	 -66351.669341 	 295.474648 	 295.328177
12:05:46.425 AM 2026-08-03 	 3.103105 	 0.576342 	 295.770256 	 295.468284 	 -66351.699740 	 -66351.699740 	 295.494549 	 295.330185
12:05:51.573 AM 2026-08-03 	 2.403395 	 1.169033 	 295.770409 	 295.467824 	 -66351.717980 	 -66351.717980 	 295.461191 	 295.342507
12:05:56.748 AM 2026-08-03 	 1.565053 	 0.487426 	 295.771328 	 295.467058 	 -66351.790938 	 -66351.790938 	 295.473262 	 295.346574
12:06:01.869 AM 2026-08-03 	 2.298477 	 0.893720 	 295.769949 	 295.466905 	 -66351.955095 	 -66351.955095 	 295.456039 	 295.371738
12:06:07.023 AM 2026-08-03 	 2.173933 	 0.580372 	 295.769643 	 295.465372 	 -66351.949015 	 -66351.949015 	 295.476734 	 295.340155
12:06:12.220 AM 2026-08-03 	 1.867983 	 0.125211 	 295.769183 	 295.464606 	 -66352.034135 	 -66352.034135 	 295.476611 	 295.344272
12:06:17.384 AM 2026-08-03 	 1.739414 	 0.119418 	 295.769949 	 295.463993 	 -66352.034135 	 -66352.034135 	 295.459188 	 295.356989
12:06:22.529 AM 2026-08-03 	 2.252182 	 0.317150 	 295.768264 	 295.462920 	 -66352.131415 	 -66352.131415 	 295.463824 	 295.327713
12:06:27.671 AM 2026-08-03 	 1.636760 	 1.527217 	 295.769489 	 295.462766 	 -66352.113175 	 -66352.113175 	 295.469400 	 295.356842
12:06:32.803 AM 2026-08-03 	 1.667707 	 0.536544 	 295.769796 	 295.461693 	 -66352.198296 	 -66352.198296 	 295.475399 	 295.351067
12:06:37.952 AM 2026-08-03 	 1.135314 	 0.435789 	 295.769336 	 295.461540 	 -66352.338140 	 -66352.338140 	 295.461374 	 295.342219
12:06:43.088 AM 2026-08-03 	 2.364900 	 0.110602 	 295.768417 	 295.460467 	 -66352.350300 	 -66352.350300 	 295.483085 	 295.325783
12:06:48.238 AM 2026-08-03 	 2.585808 	 0.259467 	 295.769030 	 295.459088 	 -66352.423263 	 -66352.423263 	 295.460309 	 295.328908
12:06:53.386 AM 2026-08-03 	 1.182112 	 1.427218 	 295.769030 	 295.458168 	 -66352.441504 	 -66352.441504 	 295.479691 	 295.342642
12:06:58.519 AM 2026-08-03 	 1.474979 	 0.934022 	 295.768110 	 295.456942 	 -66352.587431 	 -66352.587431 	 295.479817 	 295.333348
12:07:03.657 AM 2026-08-03 	 2.125625 	 0.871806 	 295.768876 	 295.455103 	 -66352.672557 	 -66352.672557 	 295.479695 	 295.328515
12:07:08.823 AM 2026-08-03 	 1.076690 	 0.972309 	 295.768110 	 295.454336 	 -66352.873213 	 -66352.873213 	 295.482870 	 295.352888
12:07:13.947 AM 2026-08-03 	 2.158585 	 0.453421 	 295.768723 	 295.453264 	 -66352.915777 	 -66352.915777 	 295.484457 	 295.345525
12:07:19.066 AM 2026-08-03 	 2.016933 	 0.571304 	 295.768570 	 295.452650 	 -66352.952260 	 -66352.952260 	 295.479897 	 295.352269
12:07:24.218 AM 2026-08-03 	 2.346533 	 1.548124 	 295.767957 	 295.451731 	 -66353.098196 	 -66353.098196 	 295.464484 	 295.347685
12:07:29.343 AM 2026-08-03 	 1.519261 	 0.638558 	 295.767804 	 295.450964 	 -66353.140761 	 -66353.140761 	 295.497149 	 295.325250
12:07:34.500 AM 2026-08-03 	 2.171417 	 1.269033 	 295.768570 	 295.450658 	 -66353.256295 	 -66353.256295 	 295.470782 	 295.335144
12:07:39.642 AM 2026-08-03 	 2.247905 	 0.862486 	 295.768110 	 295.450964 	 -66353.262376 	 -66353.262376 	 295.472219 	 295.346473
12:07:44.778 AM 2026-08-03 	 2.413963 	 0.452161 	 295.767804 	 295.452650 	 -66353.426559 	 -66353.426559 	 295.474304 	 295.354210
12:07:49.899 AM 2026-08-03 	 1.318733 	 0.469542 	 295.767344 	 295.452497 	 -66353.536016 	 -66353.536016 	 295.441788 	 295.336288
12:07:55.041 AM 2026-08-03 	 1.831249 	 0.521431 	 295.768264 	 295.453570 	 -66353.639393 	 -66353.639393 	 295.467169 	 295.361676
12:08:00.172 AM 2026-08-03 	 1.727337 	 0.549642 	 295.767497 	 295.453723 	 -66353.858313 	 -66353.858313 	 295.468536 	 295.355507
12:08:05.305 AM 2026-08-03 	 1.056310 	 1.523187 	 295.768264 	 295.452804 	 -66353.973856 	 -66353.973856 	 295.470422 	 295.355979
12:08:10.459 AM 2026-08-03 	 1.977934 	 0.818658 	 295.767651 	 295.451271 	 -66354.125888 	 -66354.125888 	 295.471515 	 295.340587
12:08:15.614 AM 2026-08-03 	 2.331940 	 0.918909 	 295.768417 	 295.451424 	 -66354.174539 	 -66354.174539 	 295.470301 	 295.330423
12:08:20.746 AM 2026-08-03 	 2.665818 	 0.160476 	 295.769489 	 295.450505 	 -66354.259679 	 -66354.259679 	 295.454168 	 295.353381
12:08:25.897 AM 2026-08-03 	 2.738028 	 1.195230 	 295.767957 	 295.450351 	 -66354.314412 	 -66354.314412 	 295.468519 	 295.333822
12:08:31.065 AM 2026-08-03 	 2.200100 	 1.541323 	 295.767651 	 295.447439 	 -66354.381309 	 -66354.381309 	 295.458904 	 295.355292
12:08:36.190 AM 2026-08-03 	 1.870499 	 -0.713826 	 295.766884 	 295.445140 	 -66354.344820 	 -66354.344820 	 295.477119 	 295.334418
12:08:41.349 AM 2026-08-03 	 2.335211 	 1.306816 	 295.767191 	 295.442381 	 -66354.338738 	 -66354.338738 	 295.453549 	 295.352292
12:08:46.459 AM 2026-08-03 	 2.293445 	 0.341079 	 295.767344 	 295.441462 	 -66354.247516 	 -66354.247516 	 295.457414 	 295.334490
12:08:51.620 AM 2026-08-03 	 1.938432 	 0.194481 	 295.767038 	 295.440389 	 -66354.211028 	 -66354.211028 	 295.452085 	 295.348472
12:08:56.764 AM 2026-08-03 	 1.995043 	 0.111861 	 295.767651 	 295.438243 	 -66354.131970 	 -66354.131970 	 295.460238 	 295.338257
12:09:01.901 AM 2026-08-03 	 2.222744 	 0.162995 	 295.767038 	 295.436710 	 -66354.113726 	 -66354.113726 	 295.464872 	 295.338182
12:09:07.041 AM 2026-08-03 	 2.421008 	 0.659969 	 295.766731 	 295.436250 	 -66354.034668 	 -66354.034668 	 295.471612 	 295.337858
12:09:12.158 AM 2026-08-03 	 1.693622 	 0.933518 	 295.766884 	 295.433032 	 -66354.119807 	 -66354.119807 	 295.441822 	 295.327844
12:09:17.304 AM 2026-08-03 	 2.494476 	 1.461475 	 295.767344 	 295.431039 	 -66354.162377 	 -66354.162377 	 295.483436 	 295.350157
12:09:22.420 AM 2026-08-03 	 1.616631 	 -0.327179 	 295.766731 	 295.429353 	 -66354.113726 	 -66354.113726 	 295.487475 	 295.330646
12:09:27.551 AM 2026-08-03 	 3.016805 	 1.517898 	 295.766271 	 295.426288 	 -66354.071156 	 -66354.071156 	 295.436443 	 295.350254
12:09:32.708 AM 2026-08-03 	 1.623676 	 0.938304 	 295.766578 	 295.423376 	 -66354.186702 	 -66354.186702 	 295.454811 	 295.349314
12:09:37.874 AM 2026-08-03 	 1.785457 	 0.952410 	 295.767651 	 295.421077 	 -66354.144132 	 -66354.144132 	 295.452282 	 295.331241
12:09:42.990 AM 2026-08-03 	 2.462774 	 0.760220 	 295.767804 	 295.418471 	 -66354.119807 	 -66354.119807 	 295.460659 	 295.320778
12:09:48.127 AM 2026-08-03 	 2.278097 	 1.043090 	 295.765965 	 295.416172 	 -66354.320494 	 -66354.320494 	 295.456300 	 295.326781
12:09:53.247 AM 2026-08-03 	 1.133301 	 1.036289 	 295.765965 	 295.414793 	 -66354.040750 	 -66354.040750 	 295.464103 	 295.339767
12:09:58.390 AM 2026-08-03 	 2.342004 	 0.864501 	 295.765812 	 295.414180 	 -66354.052912 	 -66354.052912 	 295.441549 	 295.336991
12:10:03.497 AM 2026-08-03 	 2.175191 	 0.539315 	 295.765812 	 295.410501 	 -66354.077238 	 -66354.077238 	 295.468490 	 295.331438
12:10:08.645 AM 2026-08-03 	 1.564801 	 0.997246 	 295.765505 	 295.406669 	 -66353.973856 	 -66353.973856 	 295.461004 	 295.346088
12:10:13.756 AM 2026-08-03 	 1.520267 	 1.120923 	 295.766118 	 295.404217 	 -66353.992100 	 -66353.992100 	 295.454485 	 295.314603
12:10:18.931 AM 2026-08-03 	 0.976300 	 0.362993 	 295.764433 	 295.399772 	 -66354.022506 	 -66354.022506 	 295.472504 	 295.356179
12:10:24.051 AM 2026-08-03 	 1.542408 	 1.250897 	 295.764126 	 295.396247 	 -66353.979937 	 -66353.979937 	 295.479394 	 295.350823
12:10:29.190 AM 2026-08-03 	 1.567569 	 0.339568 	 295.764433 	 295.395327 	 -66354.040750 	 -66354.040750 	 295.476817 	 295.344478
12:10:34.314 AM 2026-08-03 	 2.434594 	 1.297496 	 295.763820 	 295.391956 	 -66353.919125 	 -66353.919125 	 295.444298 	 295.350103
12:10:39.476 AM 2026-08-03 	 1.707460 	 0.042089 	 295.764433 	 295.391342 	 -66353.840069 	 -66353.840069 	 295.450567 	 295.327170
12:10:44.591 AM 2026-08-03 	 1.462902 	 -0.245063 	 295.763820 	 295.391036 	 -66353.724528 	 -66353.724528 	 295.449623 	 295.323871
12:10:49.771 AM 2026-08-03 	 2.046370 	 1.002536 	 295.762287 	 295.390270 	 -66353.615068 	 -66353.615068 	 295.468012 	 295.331902
12:10:54.914 AM 2026-08-03 	 1.593735 	 0.996742 	 295.762440 	 295.389043 	 -66353.602906 	 -66353.602906 	 295.451480 	 295.318192
12:11:00.049 AM 2026-08-03 	 1.894150 	 0.514881 	 295.762440 	 295.386744 	 -66353.469125 	 -66353.469125 	 295.449991 	 295.324239
12:11:05.204 AM 2026-08-03 	 1.354209 	 0.634528 	 295.763053 	 295.386591 	 -66353.414397 	 -66353.414397 	 295.480376 	 295.338146
12:11:10.330 AM 2026-08-03 	 2.408176 	 0.486922 	 295.761981 	 295.385978 	 -66353.390073 	 -66353.390073 	 295.466620 	 295.350764
12:11:15.434 AM 2026-08-03 	 2.287406 	 1.399510 	 295.763513 	 295.384752 	 -66353.225891 	 -66353.225891 	 295.469715 	 295.332664
12:11:20.584 AM 2026-08-03 	 1.637011 	 0.811857 	 295.762440 	 295.383986 	 -66353.238053 	 -66353.238053 	 295.445749 	 295.333656
12:11:25.706 AM 2026-08-03 	 1.121224 	 0.631757 	 295.762440 	 295.384599 	 -66353.177245 	 -66353.177245 	 295.473284 	 295.332465
12:11:30.839 AM 2026-08-03 	 2.360623 	 1.643086 	 295.763207 	 295.383219 	 -66353.219810 	 -66353.219810 	 295.444261 	 295.334052
12:11:35.988 AM 2026-08-03 	 1.609083 	 1.072057 	 295.761828 	 295.384445 	 -66353.268456 	 -66353.268456 	 295.477895 	 295.344614
12:11:41.131 AM 2026-08-03 	 1.400504 	 1.202534 	 295.761981 	 295.386131 	 -66353.304941 	 -66353.304941 	 295.458737 	 295.334401
12:11:46.292 AM 2026-08-03 	 2.110277 	 -0.221134 	 295.762440 	 295.385978 	 -66353.359669 	 -66353.359669 	 295.450485 	 295.355350
12:11:51.385 AM 2026-08-03 	 1.340874 	 0.531254 	 295.762287 	 295.384445 	 -66353.420478 	 -66353.420478 	 295.455914 	 295.328279
12:11:56.540 AM 2026-08-03 	 2.330179 	 0.153423 	 295.762594 	 295.384905 	 -66353.633312 	 -66353.633312 	 295.469028 	 295.330092
12:12:01.692 AM 2026-08-03 	 2.026745 	 1.235532 	 295.761828 	 295.385672 	 -66353.621150 	 -66353.621150 	 295.468978 	 295.311672
12:12:06.824 AM 2026-08-03 	 2.185758 	 0.622941 	 295.762287 	 295.384139 	 -66353.657636 	 -66353.657636 	 295.454059 	 295.328779
12:12:11.958 AM 2026-08-03 	 2.100716 	 0.618911 	 295.761828 	 295.385058 	 -66353.736690 	 -66353.736690 	 295.452969 	 295.310260
12:12:17.090 AM 2026-08-03 	 1.211550 	 0.121433 	 295.761828 	 295.384905 	 -66353.700203 	 -66353.700203 	 295.462709 	 295.328482
12:12:22.233 AM 2026-08-03 	 1.677268 	 0.648634 	 295.761828 	 295.384905 	 -66353.712365 	 -66353.712365 	 295.442510 	 295.326647
12:12:27.377 AM 2026-08-03 	 1.965605 	 0.296495 	 295.761828 	 295.384752 	 -66353.706284 	 -66353.706284 	 295.439188 	 295.321441
12:12:32.492 AM 2026-08-03 	 0.964727 	 0.228233 	 295.761215 	 295.385365 	 -66353.742771 	 -66353.742771 	 295.455349 	 295.320177
12:12:37.631 AM 2026-08-03 	 2.239098 	 1.200267 	 295.760908 	 295.385365 	 -66353.748852 	 -66353.748852 	 295.440304 	 295.351290
12:12:42.780 AM 2026-08-03 	 1.553730 	 0.527980 	 295.761061 	 295.385518 	 -66353.724528 	 -66353.724528 	 295.461396 	 295.329523
12:12:47.939 AM 2026-08-03 	 2.154056 	 1.120419 	 295.761828 	 295.386131 	 -66353.718446 	 -66353.718446 	 295.463726 	 295.305475
12:12:53.081 AM 2026-08-03 	 1.412581 	 1.330493 	 295.760908 	 295.387051 	 -66353.694122 	 -66353.694122 	 295.471161 	 295.326573
12:12:58.209 AM 2026-08-03 	 0.416734 	 -0.097205 	 295.760142 	 295.388584 	 -66353.785339 	 -66353.785339 	 295.449401 	 295.321294
12:13:03.356 AM 2026-08-03 	 2.073292 	 1.245355 	 295.760755 	 295.388584 	 -66353.730609 	 -66353.730609 	 295.438817 	 295.336614
12:13:08.511 AM 2026-08-03 	 0.750864 	 0.029242 	 295.760602 	 295.386591 	 -66353.815744 	 -66353.815744 	 295.461769 	 295.335549
12:13:13.611 AM 2026-08-03 	 2.323637 	 0.369542 	 295.761368 	 295.387358 	 -66353.992100 	 -66353.992100 	 295.439887 	 295.313190
12:13:18.749 AM 2026-08-03 	 2.365655 	 1.215632 	 295.761981 	 295.384905 	 -66354.119807 	 -66354.119807 	 295.463484 	 295.332555
12:13:23.888 AM 2026-08-03 	 1.650346 	 -0.429697 	 295.760448 	 295.385825 	 -66354.259679 	 -66354.259679 	 295.450400 	 295.303922
12:13:29.034 AM 2026-08-03 	 2.021713 	 1.114122 	 295.761368 	 295.385825 	 -66354.356983 	 -66354.356983 	 295.449857 	 295.345772
12:13:34.178 AM 2026-08-03 	 2.070021 	 0.141332 	 295.759989 	 295.386285 	 -66354.393472 	 -66354.393472 	 295.450477 	 295.329906
12:13:39.318 AM 2026-08-03 	 2.030519 	 0.596745 	 295.761828 	 295.385978 	 -66354.557674 	 -66354.557674 	 295.444085 	 295.333876
12:13:44.453 AM 2026-08-03 	 1.701673 	 0.995231 	 295.762134 	 295.388124 	 -66354.618491 	 -66354.618491 	 295.449514 	 295.343545
12:13:49.587 AM 2026-08-03 	 2.237086 	 0.948128 	 295.760295 	 295.387817 	 -66354.843515 	 -66354.843515 	 295.460795 	 295.315262
12:13:54.707 AM 2026-08-03 	 2.446671 	 0.571808 	 295.761061 	 295.390576 	 -66354.928661 	 -66354.928661 	 295.441836 	 295.333981
12:13:59.856 AM 2026-08-03 	 1.381130 	 1.233517 	 295.760908 	 295.390883 	 -66355.105037 	 -66355.105037 	 295.465632 	 295.346950
12:14:04.977 AM 2026-08-03 	 1.627702 	 0.825459 	 295.761674 	 295.391036 	 -66355.196267 	 -66355.196267 	 295.429745 	 295.338374
12:14:10.120 AM 2026-08-03 	 2.128644 	 1.033770 	 295.761521 	 295.391496 	 -66355.330073 	 -66355.330073 	 295.451484 	 295.326674
12:14:15.236 AM 2026-08-03 	 2.460006 	 0.429492 	 295.761215 	 295.391649 	 -66355.463881 	 -66355.463881 	 295.467572 	 295.329577
12:14:20.347 AM 2026-08-03 	 1.891886 	 1.044853 	 295.761828 	 295.391496 	 -66355.561197 	 -66355.561197 	 295.435477 	 295.337512
12:14:25.492 AM 2026-08-03 	 1.678023 	 0.117151 	 295.761674 	 295.392722 	 -66355.658514 	 -66355.658514 	 295.446706 	 295.336497
12:14:30.641 AM 2026-08-03 	 2.428053 	 1.076591 	 295.761368 	 295.393028 	 -66355.822738 	 -66355.822738 	 295.446907 	 295.330575
12:14:35.756 AM 2026-08-03 	 1.705447 	 0.513370 	 295.760755 	 295.392109 	 -66355.913976 	 -66355.913976 	 295.447751 	 295.310222
12:14:40.871 AM 2026-08-03 	 2.101723 	 0.841328 	 295.761061 	 295.394101 	 -66355.962636 	 -66355.962636 	 295.450776 	 295.331619
12:14:46.017 AM 2026-08-03 	 1.526306 	 1.249385 	 295.760908 	 295.394561 	 -66355.938306 	 -66355.938306 	 295.463862 	 295.324925
12:14:51.167 AM 2026-08-03 	 0.563922 	 0.235286 	 295.760908 	 295.395174 	 -66355.956553 	 -66355.956553 	 295.438978 	 295.328297
12:14:56.293 AM 2026-08-03 	 2.941575 	 1.126968 	 295.761521 	 295.397320 	 -66355.853151 	 -66355.853151 	 295.460217 	 295.330700
12:15:01.468 AM 2026-08-03 	 3.163993 	 0.597249 	 295.761368 	 295.396860 	 -66355.883563 	 -66355.883563 	 295.452336 	 295.318577
