Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:00.200 AM 2026-08-17 	 2.172423 	 0.271054 	 295.492905 	 295.291413 	 -66323.974059 	 -66323.974059 	 295.246817 	 295.160593
12:00:05.288 AM 2026-08-17 	 1.511209 	 0.555939 	 295.493518 	 295.291719 	 -66324.107424 	 -66324.107424 	 295.263852 	 295.149830
12:00:10.364 AM 2026-08-17 	 2.471077 	 0.863242 	 295.493058 	 295.290800 	 -66324.246852 	 -66324.246852 	 295.256885 	 295.173962
12:00:15.432 AM 2026-08-17 	 1.635250 	 1.327471 	 295.493058 	 295.290493 	 -66324.331723 	 -66324.331723 	 295.252521 	 295.173367
12:00:20.507 AM 2026-08-17 	 2.829360 	 0.194481 	 295.493671 	 295.291413 	 -66324.446906 	 -66324.446906 	 295.238859 	 295.160645
12:00:25.594 AM 2026-08-17 	 2.209912 	 0.215135 	 295.493824 	 295.289727 	 -66324.477217 	 -66324.477217 	 295.256415 	 295.165953
12:00:30.685 AM 2026-08-17 	 2.182739 	 1.108580 	 295.493211 	 295.287888 	 -66324.725775 	 -66324.725775 	 295.257904 	 295.162730
12:00:35.778 AM 2026-08-17 	 1.558763 	 0.784149 	 295.493518 	 295.289114 	 -66324.810650 	 -66324.810650 	 295.266260 	 295.176742
12:00:40.873 AM 2026-08-17 	 2.179720 	 0.544352 	 295.493518 	 295.289267 	 -66324.944026 	 -66324.944026 	 295.257856 	 295.166451
12:00:45.961 AM 2026-08-17 	 1.855403 	 0.310097 	 295.493364 	 295.288041 	 -66325.065279 	 -66325.065279 	 295.264948 	 295.157995
12:00:51.061 AM 2026-08-17 	 2.012655 	 -0.282594 	 295.492598 	 295.288807 	 -66325.065279 	 -66325.065279 	 295.254112 	 295.159880
12:00:56.147 AM 2026-08-17 	 1.579142 	 1.884646 	 295.492445 	 295.288654 	 -66325.162282 	 -66325.162282 	 295.259221 	 295.174413
12:01:01.215 AM 2026-08-17 	 1.574614 	 0.266520 	 295.493671 	 295.289574 	 -66325.247161 	 -66325.247161 	 295.255328 	 295.163923
12:01:06.312 AM 2026-08-17 	 2.769730 	 -0.006022 	 295.493364 	 295.289727 	 -66325.289601 	 -66325.289601 	 295.233830 	 295.165039
12:01:11.390 AM 2026-08-17 	 1.434219 	 0.256445 	 295.492752 	 295.290034 	 -66325.483613 	 -66325.483613 	 295.236038 	 295.174787
12:01:16.476 AM 2026-08-17 	 2.359616 	 0.490700 	 295.493364 	 295.290187 	 -66325.623062 	 -66325.623062 	 295.259223 	 295.171588
12:01:21.564 AM 2026-08-17 	 2.009384 	 0.534781 	 295.493211 	 295.291260 	 -66325.750387 	 -66325.750387 	 295.278117 	 295.173052
12:01:26.665 AM 2026-08-17 	 1.805082 	 0.544352 	 295.492445 	 295.291873 	 -66325.829208 	 -66325.829208 	 295.242636 	 295.189867
12:01:31.757 AM 2026-08-17 	 1.984476 	 0.875081 	 295.493518 	 295.293252 	 -66326.071738 	 -66326.071738 	 295.254936 	 295.167301
12:01:36.855 AM 2026-08-17 	 2.794891 	 -0.192167 	 295.493518 	 295.294018 	 -66326.265766 	 -66326.265766 	 295.254788 	 295.173279
12:01:41.942 AM 2026-08-17 	 2.415976 	 0.777600 	 295.494437 	 295.294325 	 -66326.490116 	 -66326.490116 	 295.252409 	 295.161946
12:01:47.047 AM 2026-08-17 	 2.178714 	 1.471298 	 295.494284 	 295.295704 	 -66326.659899 	 -66326.659899 	 295.270536 	 295.165469
12:01:52.138 AM 2026-08-17 	 1.585181 	 1.069790 	 295.493518 	 295.298157 	 -66326.981280 	 -66326.981280 	 295.258190 	 295.173382
12:01:57.234 AM 2026-08-17 	 1.846849 	 0.633017 	 295.492752 	 295.298157 	 -66327.242032 	 -66327.242032 	 295.270093 	 295.162199
12:02:02.326 AM 2026-08-17 	 2.087381 	 0.558710 	 295.493977 	 295.301069 	 -66327.466406 	 -66327.466406 	 295.263945 	 295.172071
12:02:07.404 AM 2026-08-17 	 2.148270 	 0.583899 	 295.493977 	 295.302755 	 -66327.721106 	 -66327.721106 	 295.240490 	 295.177826
12:02:12.496 AM 2026-08-17 	 2.237337 	 0.317905 	 295.493364 	 295.304134 	 -66327.915169 	 -66327.915169 	 295.273320 	 295.185688
12:02:17.560 AM 2026-08-17 	 2.446671 	 1.235280 	 295.493364 	 295.304747 	 -66328.078912 	 -66328.078912 	 295.240071 	 295.174108
12:02:22.635 AM 2026-08-17 	 1.727588 	 0.653168 	 295.493977 	 295.305973 	 -66328.260852 	 -66328.260852 	 295.253065 	 295.162131
12:02:27.732 AM 2026-08-17 	 2.022971 	 1.832001 	 295.493977 	 295.306739 	 -66328.479185 	 -66328.479185 	 295.246421 	 295.171507
12:02:32.826 AM 2026-08-17 	 2.563415 	 1.354674 	 295.495203 	 295.308425 	 -66328.539834 	 -66328.539834 	 295.256092 	 295.175054
12:02:37.900 AM 2026-08-17 	 1.659404 	 -0.438009 	 295.494284 	 295.307812 	 -66328.703587 	 -66328.703587 	 295.254407 	 295.170541
12:02:42.996 AM 2026-08-17 	 1.784702 	 1.420165 	 295.494131 	 295.308272 	 -66328.752108 	 -66328.752108 	 295.272037 	 295.172154
12:02:48.073 AM 2026-08-17 	 1.744194 	 0.268284 	 295.494590 	 295.308272 	 -66328.879474 	 -66328.879474 	 295.278211 	 295.165136
12:02:53.169 AM 2026-08-17 	 2.550835 	 0.156194 	 295.494437 	 295.308579 	 -66328.843084 	 -66328.843084 	 295.264401 	 295.169228
