Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:02.252 AM 2026-08-03 	 4.029922 	 297.647000 	 44.546000 	 -96.446667 	 4.008532 	 297.647000 	 44.546000 	 -96.446667 	 108.854345 	 108.744624 	 298.629222
12:00:07.378 AM 2026-08-03 	 4.019470 	 297.647000 	 44.546000 	 -97.434701 	 4.010307 	 297.647000 	 44.546000 	 -97.434701 	 108.854345 	 108.744802 	 298.629643
12:00:12.511 AM 2026-08-03 	 4.017541 	 297.647000 	 44.546000 	 -97.975679 	 4.012173 	 297.647000 	 44.546000 	 -97.975679 	 108.854167 	 108.744207 	 298.629742
12:00:17.612 AM 2026-08-03 	 4.021624 	 297.647000 	 44.546000 	 -96.031328 	 4.023154 	 297.647000 	 44.546000 	 -96.031328 	 108.854465 	 108.744147 	 298.630534
12:00:22.758 AM 2026-08-03 	 4.015017 	 297.647000 	 44.546000 	 -96.848202 	 4.007095 	 297.647000 	 44.546000 	 -96.848202 	 108.853988 	 108.744385 	 298.631029
12:00:27.906 AM 2026-08-03 	 4.019742 	 297.647000 	 44.546000 	 -96.285084 	 4.006462 	 297.647000 	 44.546000 	 -96.285084 	 108.853869 	 108.743790 	 298.631425
12:00:33.068 AM 2026-08-03 	 4.019777 	 297.647000 	 44.546000 	 -97.297411 	 4.015063 	 297.647000 	 44.546000 	 -97.297411 	 108.854107 	 108.743968 	 298.631771
12:00:38.200 AM 2026-08-03 	 4.017030 	 297.647000 	 44.546000 	 -96.551122 	 4.009221 	 297.647000 	 44.546000 	 -96.551122 	 108.853988 	 108.743730 	 298.631573
12:00:43.344 AM 2026-08-03 	 4.019214 	 297.647000 	 44.546000 	 -96.661631 	 4.013352 	 297.647000 	 44.546000 	 -96.661631 	 108.853869 	 108.743134 	 298.630979
12:00:48.483 AM 2026-08-03 	 4.024888 	 297.647000 	 44.546000 	 -95.780643 	 4.017136 	 297.647000 	 44.546000 	 -95.780643 	 108.853869 	 108.743373 	 298.630979
12:00:53.658 AM 2026-08-03 	 4.019386 	 297.647000 	 44.546000 	 -95.909993 	 4.022926 	 297.647000 	 44.546000 	 -95.909993 	 108.853750 	 108.743313 	 298.629965
12:00:58.805 AM 2026-08-03 	 4.021986 	 297.647000 	 44.546000 	 -96.142942 	 4.012310 	 297.647000 	 44.546000 	 -96.142942 	 108.853631 	 108.743194 	 298.629915
12:01:03.915 AM 2026-08-03 	 4.030494 	 297.647000 	 44.546000 	 -96.262232 	 4.004844 	 297.647000 	 44.546000 	 -96.262232 	 108.853571 	 108.743194 	 298.629593
12:01:09.021 AM 2026-08-03 	 4.033229 	 297.647000 	 44.546000 	 -96.329763 	 4.014129 	 297.647000 	 44.546000 	 -96.329763 	 108.853571 	 108.743134 	 298.628554
12:01:14.177 AM 2026-08-03 	 4.022010 	 297.647000 	 44.546000 	 -96.165449 	 4.014637 	 297.647000 	 44.546000 	 -96.165449 	 108.853809 	 108.743551 	 298.627539
12:01:19.334 AM 2026-08-03 	 4.026694 	 297.647000 	 44.546000 	 -97.385492 	 4.007469 	 297.647000 	 44.546000 	 -97.385492 	 108.853869 	 108.743670 	 298.626994
12:01:24.454 AM 2026-08-03 	 4.024018 	 297.647000 	 44.546000 	 -97.658280 	 4.011813 	 297.647000 	 44.546000 	 -97.658280 	 108.853571 	 108.743432 	 298.626524
12:01:29.590 AM 2026-08-03 	 4.032800 	 297.647000 	 44.546000 	 -96.600655 	 4.016117 	 297.647000 	 44.546000 	 -96.600655 	 108.853809 	 108.744445 	 298.626252
12:01:34.762 AM 2026-08-03 	 4.019365 	 297.647000 	 44.546000 	 -96.365567 	 4.015986 	 297.647000 	 44.546000 	 -96.365567 	 108.853452 	 108.744028 	 298.625881
12:01:39.890 AM 2026-08-03 	 4.029166 	 297.647000 	 44.546000 	 -96.589737 	 4.009224 	 297.647000 	 44.546000 	 -96.589737 	 108.853452 	 108.744266 	 298.625559
12:01:45.071 AM 2026-08-03 	 4.024928 	 297.647000 	 44.546000 	 -96.219926 	 4.016228 	 297.647000 	 44.546000 	 -96.219926 	 108.853690 	 108.744981 	 298.625386
12:01:50.172 AM 2026-08-03 	 4.019666 	 297.647000 	 44.546000 	 -95.953974 	 4.015317 	 297.647000 	 44.546000 	 -95.953974 	 108.853869 	 108.744802 	 298.624767
12:01:55.333 AM 2026-08-03 	 4.022707 	 297.647000 	 44.546000 	 -96.561168 	 4.018517 	 297.647000 	 44.546000 	 -96.561168 	 108.853512 	 108.745040 	 298.624792
12:02:00.441 AM 2026-08-03 	 4.025775 	 297.647000 	 44.546000 	 -96.986239 	 4.012491 	 297.647000 	 44.546000 	 -96.986239 	 108.853631 	 108.745517 	 298.624668
12:02:05.530 AM 2026-08-03 	 4.030763 	 297.647000 	 44.546000 	 -96.603120 	 4.006984 	 297.647000 	 44.546000 	 -96.603120 	 108.854167 	 108.745934 	 298.624792
12:02:10.681 AM 2026-08-03 	 4.027961 	 297.647000 	 44.546000 	 -96.757713 	 4.022865 	 297.647000 	 44.546000 	 -96.757713 	 108.853631 	 108.746172 	 298.624619
12:02:15.831 AM 2026-08-03 	 4.024771 	 297.647000 	 44.546000 	 -96.731195 	 4.010812 	 297.647000 	 44.546000 	 -96.731195 	 108.853988 	 108.746410 	 298.624742
12:02:20.999 AM 2026-08-03 	 4.026175 	 297.647000 	 44.546000 	 -96.121779 	 4.016015 	 297.647000 	 44.546000 	 -96.121779 	 108.853809 	 108.746708 	 298.624767
12:02:26.151 AM 2026-08-03 	 4.022699 	 297.647000 	 44.546000 	 -97.445514 	 4.012780 	 297.647000 	 44.546000 	 -97.445514 	 108.853690 	 108.746470 	 298.624718
12:02:31.259 AM 2026-08-03 	 4.024435 	 297.647000 	 44.546000 	 -97.443297 	 4.009962 	 297.647000 	 44.546000 	 -97.443297 	 108.853869 	 108.747066 	 298.624767
12:02:36.377 AM 2026-08-03 	 4.033956 	 297.647000 	 44.546000 	 -96.576602 	 4.009235 	 297.647000 	 44.546000 	 -96.576602 	 108.853809 	 108.746947 	 298.624916
12:02:41.506 AM 2026-08-03 	 4.023247 	 297.647000 	 44.546000 	 -97.635334 	 4.008783 	 297.647000 	 44.546000 	 -97.635334 	 108.853928 	 108.746827 	 298.625163
12:02:46.624 AM 2026-08-03 	 4.027614 	 297.647000 	 44.546000 	 -96.648315 	 4.014240 	 297.647000 	 44.546000 	 -96.648315 	 108.853631 	 108.747006 	 298.625188
12:02:51.755 AM 2026-08-03 	 4.019336 	 297.647000 	 44.546000 	 -96.712353 	 4.003013 	 297.647000 	 44.546000 	 -96.712353 	 108.853928 	 108.747244 	 298.625163
12:02:56.923 AM 2026-08-03 	 4.022483 	 297.647000 	 44.546000 	 -96.460555 	 4.012900 	 297.647000 	 44.546000 	 -96.460555 	 108.853690 	 108.746649 	 298.625633
12:03:02.063 AM 2026-08-03 	 4.018703 	 297.647000 	 44.546000 	 -96.522375 	 4.011124 	 297.647000 	 44.546000 	 -96.522375 	 108.854107 	 108.746470 	 298.625658
12:03:07.202 AM 2026-08-03 	 4.020116 	 297.647000 	 44.546000 	 -96.416303 	 4.012073 	 297.647000 	 44.546000 	 -96.416303 	 108.854405 	 108.746291 	 298.626153
12:03:12.316 AM 2026-08-03 	 4.028127 	 297.647000 	 44.546000 	 -97.278474 	 4.019314 	 297.647000 	 44.546000 	 -97.278474 	 108.853571 	 108.745457 	 298.626574
12:03:17.461 AM 2026-08-03 	 4.036136 	 297.647000 	 44.546000 	 -97.213243 	 4.016692 	 297.647000 	 44.546000 	 -97.213243 	 108.854107 	 108.745338 	 298.627093
12:03:22.582 AM 2026-08-03 	 4.026204 	 297.647000 	 44.546000 	 -97.244196 	 4.012333 	 297.647000 	 44.546000 	 -97.244196 	 108.854048 	 108.744743 	 298.626871
12:03:27.756 AM 2026-08-03 	 4.020244 	 297.647000 	 44.546000 	 -96.080604 	 4.010403 	 297.647000 	 44.546000 	 -96.080604 	 108.853631 	 108.743551 	 298.626623
12:03:32.864 AM 2026-08-03 	 4.019657 	 297.647000 	 44.546000 	 -97.391035 	 4.015227 	 297.647000 	 44.546000 	 -97.391035 	 108.853690 	 108.742956 	 298.626871
12:03:37.991 AM 2026-08-03 	 4.034365 	 297.647000 	 44.546000 	 -96.876507 	 4.010497 	 297.647000 	 44.546000 	 -96.876507 	 108.853809 	 108.741586 	 298.627118
12:03:43.119 AM 2026-08-03 	 4.026677 	 297.647000 	 44.546000 	 -97.077406 	 4.005399 	 297.647000 	 44.546000 	 -97.077406 	 108.853869 	 108.740930 	 298.627316
12:03:48.266 AM 2026-08-03 	 4.033760 	 297.647000 	 44.546000 	 -96.681068 	 4.014830 	 297.647000 	 44.546000 	 -96.681068 	 108.853631 	 108.739322 	 298.627267
12:03:53.388 AM 2026-08-03 	 4.025848 	 297.647000 	 44.546000 	 -95.667576 	 4.018470 	 297.647000 	 44.546000 	 -95.667576 	 108.853809 	 108.739024 	 298.627415
12:03:58.526 AM 2026-08-03 	 4.037292 	 297.647000 	 44.546000 	 -97.042103 	 4.017706 	 297.647000 	 44.546000 	 -97.042103 	 108.853809 	 108.738131 	 298.627168
12:04:03.679 AM 2026-08-03 	 4.014129 	 297.647000 	 44.546000 	 -96.877615 	 4.011031 	 297.647000 	 44.546000 	 -96.877615 	 108.853512 	 108.737833 	 298.627093
12:04:08.813 AM 2026-08-03 	 4.021864 	 297.647000 	 44.546000 	 -97.207784 	 4.019198 	 297.647000 	 44.546000 	 -97.207784 	 108.853333 	 108.737476 	 298.626747
12:04:13.949 AM 2026-08-03 	 4.024844 	 297.647000 	 44.546000 	 -96.608414 	 4.007650 	 297.647000 	 44.546000 	 -96.608414 	 108.853273 	 108.737416 	 298.626079
12:04:19.066 AM 2026-08-03 	 4.018163 	 297.647000 	 44.546000 	 -96.785175 	 4.012943 	 297.647000 	 44.546000 	 -96.785175 	 108.853273 	 108.736165 	 298.625411
12:04:24.211 AM 2026-08-03 	 4.030745 	 297.647000 	 44.546000 	 -97.309676 	 4.013224 	 297.647000 	 44.546000 	 -97.309676 	 108.852976 	 108.735212 	 298.624940
12:04:29.369 AM 2026-08-03 	 4.023314 	 297.647000 	 44.546000 	 -96.588876 	 3.999258 	 297.647000 	 44.546000 	 -96.588876 	 108.853035 	 108.734200 	 298.624173
12:04:34.483 AM 2026-08-03 	 4.029018 	 297.647000 	 44.546000 	 -96.157246 	 4.020888 	 297.647000 	 44.546000 	 -96.157246 	 108.853035 	 108.733783 	 298.623975
12:04:39.611 AM 2026-08-03 	 4.022246 	 297.647000 	 44.546000 	 -96.638669 	 4.022091 	 297.647000 	 44.546000 	 -96.638669 	 108.852976 	 108.732651 	 298.623530
12:04:44.691 AM 2026-08-03 	 4.027768 	 297.647000 	 44.546000 	 -96.869492 	 4.009264 	 297.647000 	 44.546000 	 -96.869492 	 108.852856 	 108.732055 	 298.623059
12:04:49.829 AM 2026-08-03 	 4.030138 	 297.647000 	 44.546000 	 -96.774666 	 4.014590 	 297.647000 	 44.546000 	 -96.774666 	 108.852797 	 108.730745 	 298.622367
12:04:54.983 AM 2026-08-03 	 4.013114 	 297.647000 	 44.546000 	 -96.409284 	 4.002108 	 297.647000 	 44.546000 	 -96.409284 	 108.852916 	 108.730030 	 298.622094
12:05:00.141 AM 2026-08-03 	 4.024018 	 297.647000 	 44.546000 	 -96.698599 	 4.018047 	 297.647000 	 44.546000 	 -96.698599 	 108.853095 	 108.729315 	 298.621723
12:05:05.270 AM 2026-08-03 	 4.016596 	 297.647000 	 44.546000 	 -97.562055 	 4.010719 	 297.647000 	 44.546000 	 -97.562055 	 108.852797 	 108.727886 	 298.621179
12:05:10.421 AM 2026-08-03 	 4.020705 	 297.647000 	 44.546000 	 -97.437300 	 4.018847 	 297.647000 	 44.546000 	 -97.437300 	 108.852439 	 108.727230 	 298.621154
12:05:15.561 AM 2026-08-03 	 4.031271 	 297.647000 	 44.546000 	 -96.810293 	 4.010208 	 297.647000 	 44.546000 	 -96.810293 	 108.852380 	 108.726992 	 298.620634
12:05:20.694 AM 2026-08-03 	 4.022366 	 297.647000 	 44.546000 	 -96.738578 	 4.006021 	 297.647000 	 44.546000 	 -96.738578 	 108.852261 	 108.726575 	 298.620362
12:05:25.827 AM 2026-08-03 	 4.025273 	 297.647000 	 44.546000 	 -96.751796 	 4.005130 	 297.647000 	 44.546000 	 -96.751796 	 108.852320 	 108.726158 	 298.620535
12:05:31.001 AM 2026-08-03 	 4.023037 	 297.647000 	 44.546000 	 -97.795183 	 4.022009 	 297.647000 	 44.546000 	 -97.795183 	 108.852082 	 108.726099 	 298.620189
12:05:36.136 AM 2026-08-03 	 4.025474 	 297.647000 	 44.546000 	 -96.656889 	 4.009656 	 297.647000 	 44.546000 	 -96.656889 	 108.852201 	 108.726099 	 298.620313
12:05:41.264 AM 2026-08-03 	 4.023139 	 297.647000 	 44.546000 	 -96.769609 	 4.013168 	 297.647000 	 44.546000 	 -96.769609 	 108.852320 	 108.726099 	 298.619669
12:05:46.425 AM 2026-08-03 	 4.038381 	 297.647000 	 44.546000 	 -95.883075 	 4.010789 	 297.647000 	 44.546000 	 -95.883075 	 108.851903 	 108.726277 	 298.619793
12:05:51.573 AM 2026-08-03 	 4.030264 	 297.647000 	 44.546000 	 -97.369068 	 4.017659 	 297.647000 	 44.546000 	 -97.369068 	 108.851963 	 108.726099 	 298.619867
12:05:56.748 AM 2026-08-03 	 4.020539 	 297.647000 	 44.546000 	 -96.831350 	 4.009758 	 297.647000 	 44.546000 	 -96.831350 	 108.852320 	 108.725801 	 298.620164
12:06:01.869 AM 2026-08-03 	 4.029047 	 297.647000 	 44.546000 	 -97.598548 	 4.014468 	 297.647000 	 44.546000 	 -97.598548 	 108.851784 	 108.725741 	 298.620832
