Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:01:26.581 PM 6/24/2026 	 1.778161 	 0.500524 	 294.736668 	 295.703259 	 -66440.828725 	 -66440.828725 	 295.130467 	 295.308561
12:01:31.667 PM 6/24/2026 	 1.238220 	 0.103549 	 294.736362 	 295.704332 	 -66440.399081 	 -66440.399081 	 295.138605 	 295.326589
12:01:36.755 PM 6/24/2026 	 0.868614 	 0.488937 	 294.737587 	 295.701879 	 -66440.018556 	 -66440.018556 	 295.114429 	 295.302422
12:01:41.842 PM 6/24/2026 	 1.572852 	 -1.031960 	 294.737741 	 295.702033 	 -66439.619634 	 -66439.619634 	 295.122222 	 295.306915
12:01:46.928 PM 6/24/2026 	 0.985861 	 -0.099220 	 294.737281 	 295.702646 	 -66439.263688 	 -66439.263688 	 295.120766 	 295.311583
12:01:52.021 PM 6/24/2026 	 1.251051 	 0.547123 	 294.738813 	 295.702799 	 -66438.699111 	 -66438.699111 	 295.141547 	 295.306919
12:01:57.118 PM 6/24/2026 	 1.170538 	 0.370550 	 294.737281 	 295.702033 	 -66438.251156 	 -66438.251156 	 295.121808 	 295.309327
12:02:02.199 PM 6/24/2026 	 1.364273 	 -0.120883 	 294.737281 	 295.702952 	 -66437.815494 	 -66437.815494 	 295.148771 	 295.315082
12:02:07.285 PM 6/24/2026 	 1.897672 	 0.068285 	 294.737128 	 295.703719 	 -66437.398260 	 -66437.398260 	 295.146593 	 295.321384
12:02:12.373 PM 6/24/2026 	 1.810869 	 -0.052369 	 294.737587 	 295.703106 	 -66436.796984 	 -66436.796984 	 295.137536 	 295.304794
12:02:17.460 PM 6/24/2026 	 0.867104 	 0.084406 	 294.737587 	 295.702952 	 -66436.275501 	 -66436.275501 	 295.132104 	 295.333280
12:02:22.544 PM 6/24/2026 	 1.150913 	 0.307578 	 294.736975 	 295.702646 	 -66435.717239 	 -66435.717239 	 295.124166 	 295.310271
12:02:27.635 PM 6/24/2026 	 1.694377 	 1.160217 	 294.737894 	 295.701879 	 -66435.214218 	 -66435.214218 	 295.128705 	 295.292669
12:02:32.720 PM 6/24/2026 	 2.104742 	 0.685409 	 294.738047 	 295.701419 	 -66434.656019 	 -66434.656019 	 295.141973 	 295.320063
12:02:37.801 PM 6/24/2026 	 1.750484 	 0.986163 	 294.738813 	 295.699733 	 -66434.005852 	 -66434.005852 	 295.131302 	 295.327767
12:02:42.885 PM 6/24/2026 	 1.696390 	 0.549138 	 294.738660 	 295.699427 	 -66433.386395 	 -66433.386395 	 295.150445 	 295.308276
12:02:47.962 PM 6/24/2026 	 1.318733 	 0.615133 	 294.738507 	 295.695595 	 -66432.613664 	 -66432.613664 	 295.135503 	 295.336206
12:02:53.044 PM 6/24/2026 	 1.134056 	 0.334782 	 294.738660 	 295.694215 	 -66431.890053 	 -66431.890053 	 295.116992 	 295.315347
12:02:58.126 PM 6/24/2026 	 0.849241 	 0.125715 	 294.737741 	 295.690843 	 -66431.148103 	 -66431.148103 	 295.136576 	 295.303834
12:03:03.213 PM 6/24/2026 	 1.445289 	 0.825459 	 294.738507 	 295.687777 	 -66430.412344 	 -66430.412344 	 295.128853 	 295.291874
12:03:08.302 PM 6/24/2026 	 0.900819 	 0.416142 	 294.737741 	 295.684405 	 -66429.504986 	 -66429.504986 	 295.128911 	 295.328204
12:03:13.378 PM 6/24/2026 	 1.215827 	 0.038310 	 294.736515 	 295.682872 	 -66428.744836 	 -66428.744836 	 295.122974 	 295.301542
12:03:18.474 PM 6/24/2026 	 0.993661 	 0.534025 	 294.736975 	 295.679960 	 -66427.776346 	 -66427.776346 	 295.138333 	 295.293813
12:03:23.569 PM 6/24/2026 	 1.406794 	 0.933267 	 294.737894 	 295.679347 	 -66427.071495 	 -66427.071495 	 295.126495 	 295.305534
12:03:28.643 PM 6/24/2026 	 1.290805 	 0.957952 	 294.737434 	 295.677047 	 -66426.188974 	 -66426.188974 	 295.132310 	 295.317469
12:03:33.725 PM 6/24/2026 	 1.007751 	 0.325714 	 294.736975 	 295.675055 	 -66425.563906 	 -66425.563906 	 295.133051 	 295.336110
12:03:38.821 PM 6/24/2026 	 1.315714 	 -0.121135 	 294.735290 	 295.675515 	 -66424.846967 	 -66424.846967 	 295.132003 	 295.311981
12:03:43.914 PM 6/24/2026 	 2.157830 	 0.617400 	 294.735749 	 295.673522 	 -66424.111701 	 -66424.111701 	 295.153027 	 295.326403
12:03:49.005 PM 6/24/2026 	 0.768979 	 1.838802 	 294.736055 	 295.672449 	 -66423.554164 	 -66423.554164 	 295.127656 	 295.325536
12:03:54.102 PM 6/24/2026 	 1.676261 	 0.860471 	 294.736209 	 295.672449 	 -66422.861883 	 -66422.861883 	 295.133777 	 295.340133
12:03:59.184 PM 6/24/2026 	 1.759039 	 0.223448 	 294.736362 	 295.672296 	 -66422.292168 	 -66422.292168 	 295.128619 	 295.317077
12:04:04.270 PM 6/24/2026 	 1.376602 	 -0.077558 	 294.735443 	 295.672909 	 -66421.667359 	 -66421.667359 	 295.144440 	 295.304629
12:04:09.370 PM 6/24/2026 	 2.160347 	 0.857197 	 294.736055 	 295.673369 	 -66421.109967 	 -66421.109967 	 295.156296 	 295.315539
12:04:14.461 PM 6/24/2026 	 1.563040 	 0.611102 	 294.735290 	 295.673062 	 -66420.436240 	 -66420.436240 	 295.115841 	 295.311371
12:04:19.548 PM 6/24/2026 	 1.115437 	 -0.043049 	 294.736209 	 295.672449 	 -66419.829927 	 -66419.829927 	 295.120429 	 295.304651
12:04:24.644 PM 6/24/2026 	 1.377105 	 0.114632 	 294.737281 	 295.672449 	 -66419.254273 	 -66419.254273 	 295.145877 	 295.303710
12:04:29.737 PM 6/24/2026 	 1.430445 	 1.548880 	 294.736055 	 295.671223 	 -66418.580679 	 -66418.580679 	 295.139351 	 295.318384
12:04:34.819 PM 6/24/2026 	 1.374086 	 0.696996 	 294.737434 	 295.669230 	 -66417.931626 	 -66417.931626 	 295.143764 	 295.307251
12:04:39.929 PM 6/24/2026 	 0.941327 	 0.830245 	 294.736821 	 295.667697 	 -66417.447927 	 -66417.447927 	 295.150738 	 295.334477
12:04:45.027 PM 6/24/2026 	 1.454599 	 0.784905 	 294.737894 	 295.665398 	 -66416.774463 	 -66416.774463 	 295.121122 	 295.316178
12:04:50.115 PM 6/24/2026 	 0.607450 	 0.452161 	 294.737894 	 295.662946 	 -66416.247970 	 -66416.247970 	 295.143943 	 295.322504
12:04:55.201 PM 6/24/2026 	 1.516242 	 1.432004 	 294.737128 	 295.662026 	 -66415.690900 	 -66415.690900 	 295.150617 	 295.327291
12:05:00.287 PM 6/24/2026 	 1.727085 	 -0.302494 	 294.737741 	 295.660800 	 -66415.262407 	 -66415.262407 	 295.146508 	 295.307638
12:05:05.376 PM 6/24/2026 	 1.883079 	 0.849136 	 294.736821 	 295.661259 	 -66414.656428 	 -66414.656428 	 295.147327 	 295.291970
12:05:10.460 PM 6/24/2026 	 1.518003 	 0.531002 	 294.737741 	 295.662486 	 -66414.240223 	 -66414.240223 	 295.137142 	 295.310052
12:05:15.550 PM 6/24/2026 	 1.304895 	 0.021182 	 294.736515 	 295.660646 	 -66413.903601 	 -66413.903601 	 295.141419 	 295.317625
12:05:20.646 PM 6/24/2026 	 1.761807 	 0.446872 	 294.737587 	 295.662639 	 -66413.493549 	 -66413.493549 	 295.149637 	 295.316890
12:05:25.747 PM 6/24/2026 	 2.007875 	 -0.166978 	 294.735290 	 295.663099 	 -66413.132474 	 -66413.132474 	 295.153343 	 295.325776
12:05:30.847 PM 6/24/2026 	 1.504416 	 0.845358 	 294.736668 	 295.662639 	 -66412.844848 	 -66412.844848 	 295.137087 	 295.310940
12:05:35.922 PM 6/24/2026 	 1.589961 	 0.211357 	 294.737128 	 295.662026 	 -66412.514394 	 -66412.514394 	 295.139034 	 295.308646
12:05:41.010 PM 6/24/2026 	 1.309927 	 0.202289 	 294.736821 	 295.663712 	 -66412.245145 	 -66412.245145 	 295.157252 	 295.340047
12:05:46.105 PM 6/24/2026 	 1.368550 	 0.731001 	 294.736668 	 295.662792 	 -66412.055451 	 -66412.055451 	 295.134799 	 295.330321
12:05:51.192 PM 6/24/2026 	 1.793509 	 0.662488 	 294.737281 	 295.664019 	 -66411.816809 	 -66411.816809 	 295.149373 	 295.330758
12:05:56.281 PM 6/24/2026 	 1.516996 	 -0.239270 	 294.737741 	 295.665858 	 -66411.633242 	 -66411.633242 	 295.141554 	 295.332833
