Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:01.739 AM 2026-08-07 	 4.018396 	 297.647000 	 44.546000 	 -96.640639 	 4.002321 	 297.647000 	 44.546000 	 -96.640639 	 108.843922 	 108.762374 	 298.624891
12:00:06.821 AM 2026-08-07 	 4.026648 	 297.647000 	 44.546000 	 -96.142673 	 3.995886 	 297.647000 	 44.546000 	 -96.142673 	 108.843744 	 108.761659 	 298.625237
12:00:11.948 AM 2026-08-07 	 4.026458 	 297.647000 	 44.546000 	 -96.747738 	 4.015408 	 297.647000 	 44.546000 	 -96.747738 	 108.844101 	 108.761123 	 298.624841
12:00:17.041 AM 2026-08-07 	 4.029412 	 297.647000 	 44.546000 	 -96.409901 	 4.007939 	 297.647000 	 44.546000 	 -96.409901 	 108.843684 	 108.760944 	 298.624891
12:00:22.200 AM 2026-08-07 	 4.028133 	 297.647000 	 44.546000 	 -97.249987 	 4.013630 	 297.647000 	 44.546000 	 -97.249987 	 108.843744 	 108.759991 	 298.625336
12:00:27.339 AM 2026-08-07 	 4.037450 	 297.647000 	 44.546000 	 -97.035785 	 4.007273 	 297.647000 	 44.546000 	 -97.035785 	 108.843505 	 108.758979 	 298.625435
12:00:32.485 AM 2026-08-07 	 4.029394 	 297.647000 	 44.546000 	 -97.033569 	 4.004164 	 297.647000 	 44.546000 	 -97.033569 	 108.843744 	 108.758443 	 298.625485
12:00:37.618 AM 2026-08-07 	 4.027266 	 297.647000 	 44.546000 	 -96.771874 	 4.014631 	 297.647000 	 44.546000 	 -96.771874 	 108.843803 	 108.758204 	 298.625708
12:00:42.754 AM 2026-08-07 	 4.016397 	 297.647000 	 44.546000 	 -97.373466 	 4.008362 	 297.647000 	 44.546000 	 -97.373466 	 108.843863 	 108.757549 	 298.626326
12:00:47.889 AM 2026-08-07 	 4.024648 	 297.647000 	 44.546000 	 -96.113772 	 4.013656 	 297.647000 	 44.546000 	 -96.113772 	 108.843922 	 108.757251 	 298.626351
