Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:04.190 AM 2026-08-04 	 2.316341 	 0.944602 	 295.725050 	 295.373717 	 -66347.979642 	 -66347.979642 	 295.382313 	 295.287635
12:00:09.348 AM 2026-08-04 	 2.049389 	 0.830496 	 295.724284 	 295.373717 	 -66348.210586 	 -66348.210586 	 295.376665 	 295.265497
12:00:14.514 AM 2026-08-04 	 2.435601 	 0.339820 	 295.724284 	 295.372031 	 -66348.259206 	 -66348.259206 	 295.358024 	 295.272763
12:00:19.682 AM 2026-08-04 	 1.616631 	 1.093215 	 295.723518 	 295.370192 	 -66348.453690 	 -66348.453690 	 295.391318 	 295.283452
12:00:24.814 AM 2026-08-04 	 2.200351 	 0.052668 	 295.723365 	 295.368812 	 -66348.587401 	 -66348.587401 	 295.364548 	 295.256205
12:00:29.942 AM 2026-08-04 	 1.645566 	 1.704546 	 295.724284 	 295.368659 	 -66348.775814 	 -66348.775814 	 295.377565 	 295.270167
12:00:35.110 AM 2026-08-04 	 2.189281 	 0.595989 	 295.722599 	 295.366207 	 -66348.891295 	 -66348.891295 	 295.362024 	 295.280062
12:00:40.253 AM 2026-08-04 	 2.116567 	 0.540070 	 295.723365 	 295.366973 	 -66349.061480 	 -66349.061480 	 295.380147 	 295.272750
12:00:45.418 AM 2026-08-04 	 1.406542 	 0.648886 	 295.722139 	 295.365593 	 -66349.128339 	 -66349.128339 	 295.391725 	 295.244757
12:00:50.571 AM 2026-08-04 	 2.621284 	 1.310090 	 295.723825 	 295.364214 	 -66349.286372 	 -66349.286372 	 295.396139 	 295.248702
12:00:55.698 AM 2026-08-04 	 2.454219 	 0.973065 	 295.723365 	 295.363908 	 -66349.316763 	 -66349.316763 	 295.387315 	 295.262960
12:01:00.834 AM 2026-08-04 	 1.201737 	 0.240072 	 295.722599 	 295.362528 	 -66349.347155 	 -66349.347155 	 295.383201 	 295.257431
12:01:05.965 AM 2026-08-04 	 2.074046 	 0.774326 	 295.721526 	 295.360995 	 -66349.371468 	 -66349.371468 	 295.379532 	 295.259415
12:01:11.146 AM 2026-08-04 	 2.689720 	 0.622689 	 295.722139 	 295.361302 	 -66349.353233 	 -66349.353233 	 295.382755 	 295.261696
12:01:16.288 AM 2026-08-04 	 1.380627 	 1.497998 	 295.722139 	 295.359463 	 -66349.316763 	 -66349.316763 	 295.385902 	 295.260604
12:01:21.466 AM 2026-08-04 	 1.651353 	 1.499258 	 295.722752 	 295.359156 	 -66349.365389 	 -66349.365389 	 295.395050 	 295.252794
12:01:26.613 AM 2026-08-04 	 2.001333 	 1.124197 	 295.721220 	 295.358850 	 -66349.462643 	 -66349.462643 	 295.368131 	 295.263557
12:01:31.755 AM 2026-08-04 	 1.656133 	 0.705560 	 295.721526 	 295.358543 	 -66349.426173 	 -66349.426173 	 295.398124 	 295.264821
12:01:36.885 AM 2026-08-04 	 2.428053 	 1.242081 	 295.722445 	 295.358083 	 -66349.474799 	 -66349.474799 	 295.366296 	 295.259838
12:01:42.004 AM 2026-08-04 	 1.856913 	 0.298006 	 295.721526 	 295.356857 	 -66349.462643 	 -66349.462643 	 295.393093 	 295.267326
12:01:47.195 AM 2026-08-04 	 3.004225 	 -0.002496 	 295.720913 	 295.357164 	 -66349.553818 	 -66349.553818 	 295.392053 	 295.262988
12:01:52.351 AM 2026-08-04 	 1.703686 	 0.891453 	 295.720147 	 295.355478 	 -66349.578132 	 -66349.578132 	 295.394979 	 295.260261
12:01:57.498 AM 2026-08-04 	 2.312818 	 0.232012 	 295.722292 	 295.354405 	 -66349.638916 	 -66349.638916 	 295.383924 	 295.248732
12:02:02.660 AM 2026-08-04 	 1.639024 	 0.804552 	 295.721066 	 295.354098 	 -66349.620681 	 -66349.620681 	 295.402217 	 295.259964
12:02:07.779 AM 2026-08-04 	 1.576878 	 0.937549 	 295.720453 	 295.352566 	 -66349.626759 	 -66349.626759 	 295.363150 	 295.260931
12:02:12.933 AM 2026-08-04 	 1.906982 	 0.503295 	 295.719687 	 295.350727 	 -66349.699701 	 -66349.699701 	 295.381818 	 295.262643
12:02:18.058 AM 2026-08-04 	 1.621160 	 -0.072268 	 295.719840 	 295.350267 	 -66349.699701 	 -66349.699701 	 295.391708 	 295.273949
12:02:23.212 AM 2026-08-04 	 1.423651 	 1.760465 	 295.719534 	 295.349500 	 -66349.827351 	 -66349.827351 	 295.379985 	 295.242436
12:02:28.301 AM 2026-08-04 	 2.207900 	 0.846114 	 295.719687 	 295.349500 	 -66349.796958 	 -66349.796958 	 295.380332 	 295.253148
12:02:33.430 AM 2026-08-04 	 1.875783 	 0.671052 	 295.719840 	 295.347815 	 -66349.705780 	 -66349.705780 	 295.369126 	 295.251832
12:02:38.575 AM 2026-08-04 	 2.416479 	 0.419668 	 295.719994 	 295.345209 	 -66349.736172 	 -66349.736172 	 295.375373 	 295.251014
12:02:43.737 AM 2026-08-04 	 1.797534 	 -0.188389 	 295.720300 	 295.341377 	 -66349.626759 	 -66349.626759 	 295.379164 	 295.254806
12:02:48.876 AM 2026-08-04 	 2.250421 	 0.513874 	 295.719381 	 295.339845 	 -66349.529505 	 -66349.529505 	 295.391012 	 295.260533
12:02:53.996 AM 2026-08-04 	 2.123612 	 0.488181 	 295.718921 	 295.339998 	 -66349.553818 	 -66349.553818 	 295.374156 	 295.260161
12:02:59.168 AM 2026-08-04 	 1.132043 	 0.005565 	 295.719381 	 295.339845 	 -66349.553818 	 -66349.553818 	 295.382163 	 295.243201
12:03:04.303 AM 2026-08-04 	 1.351944 	 0.775585 	 295.719074 	 295.337699 	 -66349.468721 	 -66349.468721 	 295.353554 	 295.271590
12:03:09.454 AM 2026-08-04 	 2.469819 	 0.512363 	 295.718614 	 295.335247 	 -66349.426173 	 -66349.426173 	 295.371278 	 295.237496
12:03:14.558 AM 2026-08-04 	 1.617386 	 0.597249 	 295.718614 	 295.333408 	 -66349.456564 	 -66349.456564 	 295.374700 	 295.261176
12:03:19.703 AM 2026-08-04 	 2.445916 	 1.151401 	 295.718768 	 295.331415 	 -66349.401859 	 -66349.401859 	 295.364114 	 295.252001
12:03:24.841 AM 2026-08-04 	 2.837663 	 0.224203 	 295.718768 	 295.330802 	 -66349.316763 	 -66349.316763 	 295.388257 	 295.238461
12:03:29.976 AM 2026-08-04 	 1.750988 	 1.154424 	 295.718461 	 295.328963 	 -66349.316763 	 -66349.316763 	 295.368004 	 295.253537
12:03:35.112 AM 2026-08-04 	 1.367795 	 0.863242 	 295.716929 	 295.328963 	 -66349.219512 	 -66349.219512 	 295.375142 	 295.243246
12:03:40.290 AM 2026-08-04 	 0.853266 	 1.396992 	 295.718002 	 295.328503 	 -66349.170886 	 -66349.170886 	 295.396138 	 295.261420
12:03:45.435 AM 2026-08-04 	 2.016178 	 0.489189 	 295.718614 	 295.326357 	 -66349.158730 	 -66349.158730 	 295.385726 	 295.271735
12:03:50.565 AM 2026-08-04 	 2.454723 	 0.935534 	 295.717695 	 295.326051 	 -66349.025012 	 -66349.025012 	 295.379998 	 295.252343
12:03:55.696 AM 2026-08-04 	 2.405157 	 0.226974 	 295.716929 	 295.326204 	 -66348.879139 	 -66348.879139 	 295.367155 	 295.263052
12:04:00.814 AM 2026-08-04 	 2.458497 	 0.454177 	 295.717542 	 295.326357 	 -66348.818359 	 -66348.818359 	 295.370203 	 295.259035
12:04:05.950 AM 2026-08-04 	 1.167267 	 0.597752 	 295.718461 	 295.326511 	 -66348.806204 	 -66348.806204 	 295.358379 	 295.243438
12:04:11.042 AM 2026-08-04 	 1.955541 	 0.561229 	 295.717235 	 295.327583 	 -66348.721113 	 -66348.721113 	 295.374515 	 295.266645
12:04:16.189 AM 2026-08-04 	 1.033918 	 -0.352115 	 295.716622 	 295.327890 	 -66348.514468 	 -66348.514468 	 295.370844 	 295.245541
12:04:21.311 AM 2026-08-04 	 1.710731 	 1.411097 	 295.716929 	 295.327277 	 -66348.411147 	 -66348.411147 	 295.377015 	 295.231927
12:04:26.450 AM 2026-08-04 	 2.458245 	 1.195230 	 295.717389 	 295.328963 	 -66348.253128 	 -66348.253128 	 295.368361 	 295.249654
12:04:31.583 AM 2026-08-04 	 2.784826 	 1.491449 	 295.716316 	 295.329882 	 -66348.265284 	 -66348.265284 	 295.378302 	 295.256770
12:04:36.729 AM 2026-08-04 	 1.929878 	 0.559466 	 295.716776 	 295.329116 	 -66348.095113 	 -66348.095113 	 295.373837 	 295.257958
12:04:41.882 AM 2026-08-04 	 1.228155 	 0.654931 	 295.717695 	 295.329576 	 -66348.076881 	 -66348.076881 	 295.363400 	 295.255057
12:04:47.040 AM 2026-08-04 	 1.439251 	 0.562740 	 295.716929 	 295.330649 	 -66347.973564 	 -66347.973564 	 295.352615 	 295.239087
12:04:52.164 AM 2026-08-04 	 1.803070 	 0.150148 	 295.717082 	 295.330036 	 -66347.985719 	 -66347.985719 	 295.360672 	 295.253741
12:04:57.274 AM 2026-08-04 	 1.840810 	 1.086162 	 295.718002 	 295.330955 	 -66348.052571 	 -66348.052571 	 295.379315 	 295.247419
12:05:02.409 AM 2026-08-04 	 2.017687 	 0.680623 	 295.716776 	 295.332335 	 -66348.010029 	 -66348.010029 	 295.358888 	 295.245832
12:05:07.551 AM 2026-08-04 	 2.446168 	 0.109846 	 295.716622 	 295.330955 	 -66348.064726 	 -66348.064726 	 295.359583 	 295.259247
12:05:12.677 AM 2026-08-04 	 1.564046 	 1.299007 	 295.716622 	 295.333408 	 -66347.991797 	 -66347.991797 	 295.380008 	 295.249055
12:05:17.798 AM 2026-08-04 	 1.710479 	 1.001780 	 295.716776 	 295.333101 	 -66348.107268 	 -66348.107268 	 295.365880 	 295.246230
12:05:22.943 AM 2026-08-04 	 1.956548 	 0.290450 	 295.716622 	 295.334327 	 -66348.168043 	 -66348.168043 	 295.363303 	 295.259670
12:05:28.087 AM 2026-08-04 	 3.059577 	 0.179115 	 295.716163 	 295.334634 	 -66348.289594 	 -66348.289594 	 295.384995 	 295.274301
12:05:33.226 AM 2026-08-04 	 2.480638 	 0.711102 	 295.716929 	 295.335400 	 -66348.228818 	 -66348.228818 	 295.380507 	 295.251439
12:05:38.369 AM 2026-08-04 	 1.922833 	 -0.161688 	 295.716776 	 295.336320 	 -66348.295672 	 -66348.295672 	 295.355818 	 295.252655
12:05:43.488 AM 2026-08-04 	 1.441264 	 0.032265 	 295.716469 	 295.337392 	 -66348.453690 	 -66348.453690 	 295.360704 	 295.261782
12:05:48.591 AM 2026-08-04 	 2.186765 	 0.036295 	 295.716776 	 295.337392 	 -66348.538779 	 -66348.538779 	 295.368117 	 295.262601
12:05:53.712 AM 2026-08-04 	 2.344772 	 0.670548 	 295.716469 	 295.336626 	 -66348.696802 	 -66348.696802 	 295.400791 	 295.253826
12:05:58.834 AM 2026-08-04 	 2.098704 	 0.725963 	 295.716469 	 295.338005 	 -66348.836593 	 -66348.836593 	 295.378756 	 295.252514
12:06:03.996 AM 2026-08-04 	 1.327036 	 0.184405 	 295.716009 	 295.336779 	 -66348.964231 	 -66348.964231 	 295.383046 	 295.265756
12:06:09.155 AM 2026-08-04 	 1.997811 	 0.251155 	 295.716776 	 295.337546 	 -66349.049324 	 -66349.049324 	 295.368794 	 295.259038
12:06:14.301 AM 2026-08-04 	 2.537500 	 0.101282 	 295.716316 	 295.336473 	 -66349.213434 	 -66349.213434 	 295.362400 	 295.279025
12:06:19.443 AM 2026-08-04 	 2.265014 	 0.902284 	 295.716776 	 295.337392 	 -66349.328920 	 -66349.328920 	 295.378416 	 295.262067
12:06:24.568 AM 2026-08-04 	 2.593608 	 0.234279 	 295.716776 	 295.336473 	 -66349.426173 	 -66349.426173 	 295.368923 	 295.280838
12:06:29.715 AM 2026-08-04 	 1.547692 	 1.574824 	 295.717542 	 295.336933 	 -66349.559897 	 -66349.559897 	 295.372768 	 295.272906
12:06:34.861 AM 2026-08-04 	 2.659025 	 0.454680 	 295.717082 	 295.334787 	 -66349.724015 	 -66349.724015 	 295.372026 	 295.255205
12:06:39.958 AM 2026-08-04 	 1.803824 	 0.473824 	 295.717389 	 295.335400 	 -66349.778722 	 -66349.778722 	 295.376018 	 295.267206
12:06:45.107 AM 2026-08-04 	 1.506681 	 0.774326 	 295.716929 	 295.336166 	 -66349.900294 	 -66349.900294 	 295.363799 	 295.262522
12:06:50.209 AM 2026-08-04 	 2.410692 	 1.316388 	 295.715550 	 295.335553 	 -66349.869901 	 -66349.869901 	 295.344363 	 295.258157
