Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
9:32:41.979 AM 2026-08-19 	 5.870552 	 297.647000 	 44.546000 	 -102.361327 	 5.848298 	 297.647000 	 44.546000 	 -102.361327 	 101.353656 	 108.792574 	 299.098806
9:32:47.420 AM 2026-08-19 	 5.867245 	 297.647000 	 44.546000 	 -101.402585 	 5.856634 	 297.647000 	 44.546000 	 -101.402585 	 101.354252 	 108.792514 	 299.099131
9:32:52.674 AM 2026-08-19 	 5.872225 	 297.647000 	 44.546000 	 -100.596841 	 5.851571 	 297.647000 	 44.546000 	 -100.596841 	 101.354728 	 108.792931 	 299.100256
9:32:57.861 AM 2026-08-19 	 5.866268 	 297.647000 	 44.546000 	 -101.976786 	 5.853977 	 297.647000 	 44.546000 	 -101.976786 	 101.354788 	 108.793705 	 299.100831
9:33:03.009 AM 2026-08-19 	 5.860617 	 297.647000 	 44.546000 	 -101.411093 	 5.858147 	 297.647000 	 44.546000 	 -101.411093 	 101.355383 	 108.794718 	 299.101281
9:33:08.158 AM 2026-08-19 	 5.877379 	 297.647000 	 44.546000 	 -101.563249 	 5.851819 	 297.647000 	 44.546000 	 -101.563249 	 101.355741 	 108.796088 	 299.101631
9:33:13.345 AM 2026-08-19 	 5.869096 	 297.647000 	 44.546000 	 -101.442967 	 5.854865 	 297.647000 	 44.546000 	 -101.442967 	 101.354371 	 108.796862 	 299.101506
9:33:18.513 AM 2026-08-19 	 5.868351 	 297.647000 	 44.546000 	 -101.395083 	 5.851691 	 297.647000 	 44.546000 	 -101.395083 	 101.353954 	 108.798054 	 299.102106
9:33:23.644 AM 2026-08-19 	 5.867955 	 297.647000 	 44.546000 	 -101.694742 	 5.856564 	 297.647000 	 44.546000 	 -101.694742 	 101.353120 	 108.798471 	 299.101506
9:33:28.770 AM 2026-08-19 	 5.866165 	 297.647000 	 44.546000 	 -101.626193 	 5.852424 	 297.647000 	 44.546000 	 -101.626193 	 101.352286 	 108.798947 	 299.101631
9:33:34.008 AM 2026-08-19 	 5.864367 	 297.647000 	 44.546000 	 -100.886889 	 5.850929 	 297.647000 	 44.546000 	 -100.886889 	 101.351810 	 108.799722 	 299.100806
9:33:39.220 AM 2026-08-19 	 5.870365 	 297.647000 	 44.546000 	 -101.570608 	 5.856453 	 297.647000 	 44.546000 	 -101.570608 	 101.353001 	 108.800496 	 299.100531
