Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
9:32:41.979 AM 2026-08-19 	 161.043184 	 159.098222 	 276.534926 	 295.638881 	 -66471.145029 	 -66471.145029 	 295.349121 	 295.399517
9:32:47.420 AM 2026-08-19 	 160.758117 	 159.817361 	 276.536449 	 295.638727 	 -66471.225067 	 -66471.225067 	 295.370643 	 295.410676
9:32:52.674 AM 2026-08-19 	 161.187353 	 159.380588 	 276.537668 	 295.639800 	 -66471.502125 	 -66471.502125 	 295.388731 	 295.395325
9:32:57.861 AM 2026-08-19 	 160.673830 	 159.588143 	 276.537820 	 295.641793 	 -66471.643736 	 -66471.643736 	 295.357753 	 295.380361
9:33:03.009 AM 2026-08-19 	 160.186725 	 159.947839 	 276.539344 	 295.644399 	 -66471.754563 	 -66471.754563 	 295.370452 	 295.381285
9:33:08.158 AM 2026-08-19 	 161.631684 	 159.401999 	 276.540258 	 295.647924 	 -66471.840763 	 -66471.840763 	 295.367037 	 295.368921
9:33:13.345 AM 2026-08-19 	 160.917634 	 159.664717 	 276.536754 	 295.649917 	 -66471.809978 	 -66471.809978 	 295.369737 	 295.395641
9:33:18.513 AM 2026-08-19 	 160.853475 	 159.390916 	 276.535688 	 295.652982 	 -66471.957750 	 -66471.957750 	 295.370812 	 295.394361
9:33:23.644 AM 2026-08-19 	 160.819257 	 159.811316 	 276.533555 	 295.654055 	 -66471.809978 	 -66471.809978 	 295.364085 	 295.389047
9:33:28.770 AM 2026-08-19 	 160.665024 	 159.454139 	 276.531422 	 295.655282 	 -66471.840763 	 -66471.840763 	 295.365624 	 295.387760
9:33:34.008 AM 2026-08-19 	 160.510036 	 159.325173 	 276.530203 	 295.657274 	 -66471.637579 	 -66471.637579 	 295.382220 	 295.361025
9:33:39.220 AM 2026-08-19 	 161.027081 	 159.801744 	 276.533250 	 295.659267 	 -66471.569852 	 -66471.569852 	 295.366871 	 295.360748
9:33:44.365 AM 2026-08-19 	 160.897757 	 158.758174 	 276.534317 	 295.662026 	 -66471.335889 	 -66471.335889 	 295.380045 	 295.388994
9:33:49.509 AM 2026-08-19 	 161.140806 	 159.885623 	 276.535992 	 295.660340 	 -66471.231224 	 -66471.231224 	 295.364545 	 295.384327
9:33:54.593 AM 2026-08-19 	 160.465754 	 159.333989 	 276.537820 	 295.663559 	 -66470.948017 	 -66470.948017 	 295.391177 	 295.385996
9:33:59.696 AM 2026-08-19 	 160.179429 	 159.338271 	 276.537973 	 295.663099 	 -66470.751008 	 -66470.751008 	 295.388958 	 295.388016
9:34:04.787 AM 2026-08-19 	 160.665275 	 158.872027 	 276.536602 	 295.664785 	 -66470.480128 	 -66470.480128 	 295.378432 	 295.396800
9:34:09.875 AM 2026-08-19 	 160.908576 	 159.540285 	 276.541477 	 295.662946 	 -66470.160008 	 -66470.160008 	 295.359696 	 295.391724
9:34:14.984 AM 2026-08-19 	 161.072118 	 159.195955 	 276.545895 	 295.663559 	 -66469.932236 	 -66469.932236 	 295.368657 	 295.403038
9:34:20.095 AM 2026-08-19 	 160.472799 	 159.463207 	 276.549398 	 295.665551 	 -66469.550577 	 -66469.550577 	 295.383111 	 295.408072
9:34:25.210 AM 2026-08-19 	 161.087214 	 159.021648 	 276.550008 	 295.666318 	 -66469.138157 	 -66469.138157 	 295.350810 	 295.401677
9:34:30.306 AM 2026-08-19 	 161.209242 	 160.145319 	 276.549246 	 295.667697 	 -66468.873480 	 -66468.873480 	 295.385524 	 295.410015
9:34:35.396 AM 2026-08-19 	 160.435058 	 158.926687 	 276.550008 	 295.668924 	 -66468.479554 	 -66468.479554 	 295.383914 	 295.410760
9:34:40.498 AM 2026-08-19 	 160.263464 	 159.568496 	 276.549551 	 295.669843 	 -66468.227205 	 -66468.227205 	 295.383825 	 295.391832
9:34:45.597 AM 2026-08-19 	 160.364609 	 159.053386 	 276.550008 	 295.671683 	 -66467.814843 	 -66467.814843 	 295.383082 	 295.395327
9:34:50.673 AM 2026-08-19 	 160.863287 	 158.981598 	 276.548789 	 295.674288 	 -66467.500968 	 -66467.500968 	 295.371908 	 295.395928
9:34:55.779 AM 2026-08-19 	 160.705280 	 160.370758 	 276.546352 	 295.676128 	 -66467.082484 	 -66467.082484 	 295.382914 	 295.402224
9:35:00.880 AM 2026-08-19 	 160.964935 	 159.233738 	 276.545895 	 295.675975 	 -66466.768634 	 -66466.768634 	 295.384458 	 295.392464
9:35:05.975 AM 2026-08-19 	 160.931975 	 159.098978 	 276.545285 	 295.678887 	 -66466.436333 	 -66466.436333 	 295.384041 	 295.384041
9:35:11.075 AM 2026-08-19 	 161.173766 	 159.214594 	 276.543762 	 295.682106 	 -66466.097891 	 -66466.097891 	 295.382658 	 295.399613
9:35:16.212 AM 2026-08-19 	 161.281452 	 159.609302 	 276.542848 	 295.684865 	 -66465.617940 	 -66465.617940 	 295.364683 	 295.387290
9:35:21.333 AM 2026-08-19 	 160.987831 	 158.955906 	 276.540715 	 295.686244 	 -66465.254916 	 -66465.254916 	 295.375445 	 295.419245
9:35:26.472 AM 2026-08-19 	 161.539094 	 160.229701 	 276.538734 	 295.688697 	 -66464.738092 	 -66464.738092 	 295.386991 	 295.424197
9:35:31.614 AM 2026-08-19 	 160.998398 	 158.863463 	 276.535992 	 295.694062 	 -66464.412016 	 -66464.412016 	 295.378123 	 295.415330
9:35:36.710 AM 2026-08-19 	 161.415809 	 159.921894 	 276.533555 	 295.696821 	 -66463.852176 	 -66463.852176 	 295.382899 	 295.398913
9:35:41.840 AM 2026-08-19 	 160.958897 	 159.178322 	 276.533098 	 295.699733 	 -66463.372340 	 -66463.372340 	 295.395068 	 295.410139
9:35:46.939 AM 2026-08-19 	 160.141437 	 159.670259 	 276.532641 	 295.701266 	 -66462.929436 	 -66462.929436 	 295.382896 	 295.407387
9:35:52.063 AM 2026-08-19 	 159.865679 	 159.406784 	 276.529899 	 295.701879 	 -66462.486553 	 -66462.486553 	 295.383441 	 295.422531
9:35:57.183 AM 2026-08-19 	 160.035260 	 159.064217 	 276.525328 	 295.700653 	 -66462.074445 	 -66462.074445 	 295.390705 	 295.408602
9:36:02.316 AM 2026-08-19 	 161.047209 	 159.731216 	 276.525024 	 295.701113 	 -66461.637753 	 -66461.637753 	 295.396927 	 295.395985
9:36:07.415 AM 2026-08-19 	 160.581743 	 160.290154 	 276.522738 	 295.703412 	 -66461.151880 	 -66461.151880 	 295.370921 	 295.404831
9:36:12.558 AM 2026-08-19 	 160.961161 	 158.919382 	 276.523348 	 295.704025 	 -66460.678333 	 -66460.678333 	 295.382644 	 295.392063
9:36:17.696 AM 2026-08-19 	 161.301581 	 159.655397 	 276.519539 	 295.704485 	 -66460.198659 	 -66460.198659 	 295.371734 	 295.388690
9:36:22.918 AM 2026-08-19 	 161.070860 	 158.279336 	 276.516797 	 295.704792 	 -66459.774354 	 -66459.774354 	 295.377536 	 295.370000
9:36:28.083 AM 2026-08-19 	 159.617347 	 158.533239 	 276.515121 	 295.707704 	 -66459.442302 	 -66459.442302 	 295.384657 	 295.412915
9:36:33.228 AM 2026-08-19 	 161.024062 	 160.149097 	 276.512075 	 295.707397 	 -66458.999584 	 -66458.999584 	 295.371072 	 295.392267
9:36:38.372 AM 2026-08-19 	 160.142192 	 159.839275 	 276.509637 	 295.708624 	 -66458.581481 	 -66458.581481 	 295.385377 	 295.425880
9:36:43.523 AM 2026-08-19 	 160.942291 	 159.215098 	 276.505524 	 295.710157 	 -66458.218730 	 -66458.218730 	 295.369764 	 295.418746
9:36:48.667 AM 2026-08-19 	 160.217673 	 160.196704 	 276.502782 	 295.712149 	 -66457.825254 	 -66457.825254 	 295.389351 	 295.407718
9:36:53.822 AM 2026-08-19 	 160.861274 	 159.796706 	 276.500497 	 295.713375 	 -66457.431794 	 -66457.431794 	 295.377381 	 295.371258
9:36:58.968 AM 2026-08-19 	 160.589794 	 159.393686 	 276.496688 	 295.714448 	 -66456.933846 	 -66456.933846 	 295.380526 	 295.405959
9:37:04.099 AM 2026-08-19 	 159.909962 	 159.578068 	 276.495317 	 295.714448 	 -66456.509688 	 -66456.509688 	 295.360423 	 295.389625
