Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
5:27:56.278 PM 2026-07-29 	 1.427174 	 1.321425 	 295.676015 	 296.017351 	 -66342.128923 	 -66342.128923 	 295.937822 	 295.734081
5:28:01.359 PM 2026-07-29 	 1.923336 	 0.828481 	 295.677701 	 296.016125 	 -66341.618751 	 -66341.618751 	 295.913625 	 295.720229
5:28:06.451 PM 2026-07-29 	 2.276336 	 0.039570 	 295.676015 	 296.017045 	 -66341.132900 	 -66341.132900 	 295.913991 	 295.721536
5:28:11.557 PM 2026-07-29 	 1.958812 	 0.043348 	 295.676475 	 296.018424 	 -66340.598491 	 -66340.598491 	 295.902867 	 295.728763
5:28:16.671 PM 2026-07-29 	 2.165127 	 0.746366 	 295.676321 	 296.016891 	 -66340.045897 	 -66340.045897 	 295.924601 	 295.734033
5:28:21.794 PM 2026-07-29 	 0.936799 	 0.280374 	 295.676475 	 296.013519 	 -66339.469046 	 -66339.469046 	 295.914245 	 295.706729
5:28:26.881 PM 2026-07-29 	 1.619651 	 0.352414 	 295.676321 	 296.010913 	 -66338.910446 	 -66338.910446 	 295.904904 	 295.722328
5:28:31.999 PM 2026-07-29 	 2.417989 	 0.798003 	 295.675402 	 296.009993 	 -66338.242598 	 -66338.242598 	 295.928989 	 295.720067
5:28:37.071 PM 2026-07-29 	 2.095936 	 1.057951 	 295.676628 	 296.008000 	 -66337.477666 	 -66337.477666 	 295.906102 	 295.721174
5:28:42.164 PM 2026-07-29 	 2.462522 	 0.380877 	 295.675249 	 296.009686 	 -66336.712795 	 -66336.712795 	 295.916618 	 295.733106
5:28:47.271 PM 2026-07-29 	 1.450825 	 0.473068 	 295.674636 	 296.012599 	 -66335.990475 	 -66335.990475 	 295.918840 	 295.720268
5:28:52.402 PM 2026-07-29 	 1.584678 	 0.853922 	 295.674789 	 296.019037 	 -66335.189310 	 -66335.189310 	 295.908977 	 295.709460
5:28:57.492 PM 2026-07-29 	 2.497747 	 0.093726 	 295.676168 	 296.025016 	 -66334.418556 	 -66334.418556 	 295.903944 	 295.703954
5:29:02.601 PM 2026-07-29 	 1.698906 	 0.179115 	 295.676628 	 296.030995 	 -66333.732820 	 -66333.732820 	 295.911960 	 295.711503
5:29:07.744 PM 2026-07-29 	 2.671605 	 0.773066 	 295.677547 	 296.032681 	 -66333.065338 	 -66333.065338 	 295.922404 	 295.720539
5:29:12.850 PM 2026-07-29 	 1.983721 	 0.721177 	 295.676321 	 296.033447 	 -66332.403969 	 -66332.403969 	 295.904645 	 295.710773
5:29:17.947 PM 2026-07-29 	 1.254825 	 0.112617 	 295.676015 	 296.036820 	 -66331.724446 	 -66331.724446 	 295.905629 	 295.696697
5:29:23.067 PM 2026-07-29 	 1.560524 	 0.402540 	 295.676934 	 296.040652 	 -66331.057105 	 -66331.057105 	 295.933950 	 295.689731
5:29:28.194 PM 2026-07-29 	 0.870627 	 0.342590 	 295.678007 	 296.044792 	 -66330.377679 	 -66330.377679 	 295.914706 	 295.707190
5:29:33.313 PM 2026-07-29 	 1.755516 	 1.176590 	 295.678467 	 296.050157 	 -66329.710433 	 -66329.710433 	 295.903980 	 295.720463
5:29:38.459 PM 2026-07-29 	 2.441891 	 1.233517 	 295.677854 	 296.054603 	 -66328.861279 	 -66328.861279 	 295.928264 	 295.704752
5:29:43.580 PM 2026-07-29 	 1.393711 	 0.254430 	 295.678314 	 296.058129 	 -66328.133493 	 -66328.133493 	 295.921995 	 295.698950
5:29:48.664 PM 2026-07-29 	 1.264135 	 0.749641 	 295.679080 	 296.059662 	 -66327.436085 	 -66327.436085 	 295.914909 	 295.704569
5:29:53.777 PM 2026-07-29 	 1.556750 	 0.371306 	 295.677701 	 296.058589 	 -66326.653835 	 -66326.653835 	 295.904653 	 295.699957
5:29:58.903 PM 2026-07-29 	 1.446799 	 0.580372 	 295.677854 	 296.054449 	 -66325.956535 	 -66325.956535 	 295.906506 	 295.687690
5:30:04.009 PM 2026-07-29 	 1.893898 	 1.084147 	 295.679846 	 296.053836 	 -66325.107718 	 -66325.107718 	 295.892214 	 295.688453
5:30:09.129 PM 2026-07-29 	 1.457618 	 0.754678 	 295.679386 	 296.053836 	 -66324.325661 	 -66324.325661 	 295.888545 	 295.710199
5:30:14.249 PM 2026-07-29 	 1.369557 	 0.095237 	 295.678926 	 296.054756 	 -66323.489113 	 -66323.489113 	 295.914763 	 295.699246
5:30:19.389 PM 2026-07-29 	 1.308669 	 0.831756 	 295.679080 	 296.056136 	 -66322.537478 	 -66322.537478 	 295.901462 	 295.694882
5:30:24.510 PM 2026-07-29 	 2.076563 	 1.522935 	 295.679846 	 296.055676 	 -66321.434429 	 -66321.434429 	 295.904949 	 295.680013
5:30:29.647 PM 2026-07-29 	 1.488314 	 0.544100 	 295.679386 	 296.057056 	 -66320.549658 	 -66320.549658 	 295.872160 	 295.701339
5:30:34.774 PM 2026-07-29 	 1.158461 	 0.321936 	 295.679693 	 296.061041 	 -66319.452900 	 -66319.452900 	 295.897786 	 295.688850
5:30:39.893 PM 2026-07-29 	 2.153302 	 1.562230 	 295.680152 	 296.067173 	 -66318.604665 	 -66318.604665 	 295.903726 	 295.719267
5:30:45.030 PM 2026-07-29 	 1.794767 	 0.872562 	 295.681225 	 296.070853 	 -66317.586884 	 -66317.586884 	 295.900504 	 295.709926
5:30:50.177 PM 2026-07-29 	 2.583544 	 0.752159 	 295.679999 	 296.071159 	 -66316.805448 	 -66316.805448 	 295.910010 	 295.703434
5:30:55.298 PM 2026-07-29 	 1.638521 	 -0.059422 	 295.680459 	 296.074378 	 -66316.060418 	 -66316.060418 	 295.906963 	 295.701797
5:31:00.426 PM 2026-07-29 	 1.682803 	 -0.394432 	 295.682144 	 296.078671 	 -66315.254882 	 -66315.254882 	 295.890025 	 295.679203
5:31:05.571 PM 2026-07-29 	 1.564549 	 1.351904 	 295.682604 	 296.077904 	 -66314.582645 	 -66314.582645 	 295.894803 	 295.707987
5:31:10.735 PM 2026-07-29 	 1.912014 	 0.265009 	 295.681225 	 296.078518 	 -66313.952844 	 -66313.952844 	 295.905400 	 295.720942
5:31:15.901 PM 2026-07-29 	 1.239226 	 0.551909 	 295.682911 	 296.077444 	 -66313.401804 	 -66313.401804 	 295.890914 	 295.711157
5:31:21.039 PM 2026-07-29 	 1.519009 	 0.147378 	 295.681685 	 296.078977 	 -66312.850795 	 -66312.850795 	 295.900892 	 295.702784
5:31:26.205 PM 2026-07-29 	 1.569330 	 -0.073024 	 295.682451 	 296.080664 	 -66312.348254 	 -66312.348254 	 295.903541 	 295.700727
5:31:31.373 PM 2026-07-29 	 2.152547 	 0.438308 	 295.682604 	 296.081124 	 -66311.845740 	 -66311.845740 	 295.892547 	 295.723145
5:31:36.555 PM 2026-07-29 	 1.294579 	 0.232012 	 295.681685 	 296.082810 	 -66311.349307 	 -66311.349307 	 295.902278 	 295.689109
5:31:41.721 PM 2026-07-29 	 1.256838 	 1.045860 	 295.684136 	 296.082657 	 -66310.986079 	 -66310.986079 	 295.898911 	 295.696094
5:31:46.888 PM 2026-07-29 	 2.714881 	 1.085910 	 295.683217 	 296.085109 	 -66310.459424 	 -66310.459424 	 295.911341 	 295.716531
5:31:52.064 PM 2026-07-29 	 1.286779 	 0.422691 	 295.682604 	 296.085109 	 -66310.035700 	 -66310.035700 	 295.903021 	 295.702089
5:31:57.240 PM 2026-07-29 	 0.923464 	 0.243850 	 295.682144 	 296.085723 	 -66309.696734 	 -66309.696734 	 295.906810 	 295.683287
5:32:02.419 PM 2026-07-29 	 1.952019 	 0.981881 	 295.683217 	 296.085876 	 -66309.139888 	 -66309.139888 	 295.899827 	 295.700306
5:32:07.590 PM 2026-07-29 	 2.156824 	 1.443339 	 295.683064 	 296.088635 	 -66308.498345 	 -66308.498345 	 295.904731 	 295.692503
5:32:12.752 PM 2026-07-29 	 1.688338 	 0.287427 	 295.683830 	 296.087716 	 -66307.923414 	 -66307.923414 	 295.900497 	 295.687797
5:32:17.948 PM 2026-07-29 	 0.966991 	 1.292206 	 295.682911 	 296.088176 	 -66307.487700 	 -66307.487700 	 295.908595 	 295.710960
5:32:23.147 PM 2026-07-29 	 2.052409 	 0.554428 	 295.683523 	 296.085723 	 -66306.955188 	 -66306.955188 	 295.908769 	 295.694190
5:32:28.324 PM 2026-07-29 	 1.909498 	 1.060218 	 295.683370 	 296.085109 	 -66306.410605 	 -66306.410605 	 295.895720 	 295.698551
5:32:33.524 PM 2026-07-29 	 1.839552 	 0.994475 	 295.683370 	 296.084036 	 -66305.974961 	 -66305.974961 	 295.882647 	 295.708064
5:32:38.682 PM 2026-07-29 	 1.631979 	 0.721429 	 295.683677 	 296.082963 	 -66305.418333 	 -66305.418333 	 295.896366 	 295.695431
5:32:43.885 PM 2026-07-29 	 2.141979 	 1.443339 	 295.683370 	 296.084956 	 -66304.958535 	 -66304.958535 	 295.926476 	 295.708140
5:32:49.059 PM 2026-07-29 	 1.568072 	 1.115381 	 295.682451 	 296.084190 	 -66304.329374 	 -66304.329374 	 295.893323 	 295.702741
5:32:54.208 PM 2026-07-29 	 2.096942 	 0.360978 	 295.682911 	 296.082503 	 -66303.724451 	 -66303.724451 	 295.888966 	 295.715798
5:32:59.354 PM 2026-07-29 	 1.431703 	 0.733268 	 295.682911 	 296.082657 	 -66303.101420 	 -66303.101420 	 295.908530 	 295.692539
5:33:04.515 PM 2026-07-29 	 1.991017 	 1.293718 	 295.683217 	 296.078671 	 -66302.466334 	 -66302.466334 	 295.903579 	 295.683350
5:33:09.679 PM 2026-07-29 	 0.864337 	 0.488937 	 295.683370 	 296.075298 	 -66301.861529 	 -66301.861529 	 295.900164 	 295.681816
5:33:14.852 PM 2026-07-29 	 1.999572 	 0.214128 	 295.682757 	 296.072999 	 -66301.323285 	 -66301.323285 	 295.908783 	 295.665963
5:33:20.017 PM 2026-07-29 	 0.963469 	 1.048631 	 295.681531 	 296.073919 	 -66300.700412 	 -66300.700412 	 295.881770 	 295.680359
5:33:25.140 PM 2026-07-29 	 1.896666 	 0.345613 	 295.683217 	 296.078518 	 -66300.125954 	 -66300.125954 	 295.894946 	 295.679890
5:33:30.266 PM 2026-07-29 	 1.756774 	 1.067271 	 295.682604 	 296.081124 	 -66299.666413 	 -66299.666413 	 295.910944 	 295.691189
5:33:35.411 PM 2026-07-29 	 1.428432 	 -0.087382 	 295.682451 	 296.082503 	 -66299.140386 	 -66299.140386 	 295.893737 	 295.704568
5:33:40.552 PM 2026-07-29 	 1.954032 	 0.771807 	 295.683370 	 296.083730 	 -66298.729259 	 -66298.729259 	 295.920753 	 295.671820
5:33:45.721 PM 2026-07-29 	 2.297219 	 -0.084359 	 295.682911 	 296.083576 	 -66298.384651 	 -66298.384651 	 295.878413 	 295.687355
5:33:50.871 PM 2026-07-29 	 1.928871 	 -0.028944 	 295.683217 	 296.087562 	 -66298.106556 	 -66298.106556 	 295.887155 	 295.694218
5:33:56.047 PM 2026-07-29 	 2.004352 	 1.110092 	 295.683370 	 296.091088 	 -66297.755926 	 -66297.755926 	 295.890425 	 295.679133
5:34:01.238 PM 2026-07-29 	 2.335211 	 0.745610 	 295.683217 	 296.091395 	 -66297.483894 	 -66297.483894 	 295.878962 	 295.682727
5:34:06.434 PM 2026-07-29 	 2.141225 	 1.354926 	 295.682451 	 296.094767 	 -66297.284409 	 -66297.284409 	 295.901670 	 295.694619
5:34:11.639 PM 2026-07-29 	 1.889621 	 0.062491 	 295.683370 	 296.097987 	 -66297.018436 	 -66297.018436 	 295.877999 	 295.684116
5:34:16.822 PM 2026-07-29 	 1.687080 	 1.190192 	 295.683523 	 296.098907 	 -66296.861273 	 -66296.861273 	 295.886765 	 295.670764
5:34:22.009 PM 2026-07-29 	 2.652483 	 0.806819 	 295.683677 	 296.100746 	 -66296.716202 	 -66296.716202 	 295.897934 	 295.692293
5:34:27.195 PM 2026-07-29 	 2.060963 	 1.250393 	 295.681991 	 296.101819 	 -66296.607400 	 -66296.607400 	 295.901252 	 295.686199
5:34:32.395 PM 2026-07-29 	 2.420001 	 0.136043 	 295.683064 	 296.104885 	 -66296.498600 	 -66296.498600 	 295.889045 	 295.697050
5:34:37.575 PM 2026-07-29 	 2.222493 	 0.445864 	 295.683677 	 296.107798 	 -66296.456289 	 -66296.456289 	 295.878992 	 295.667695
5:34:42.771 PM 2026-07-29 	 2.623297 	 0.375588 	 295.683217 	 296.113010 	 -66296.208472 	 -66296.208472 	 295.888799 	 295.680801
5:34:47.947 PM 2026-07-29 	 2.210667 	 0.410600 	 295.685669 	 296.116076 	 -66296.039234 	 -66296.039234 	 295.887166 	 295.683403
5:34:53.146 PM 2026-07-29 	 1.747465 	 1.228731 	 295.685362 	 296.119602 	 -66295.688680 	 -66295.688680 	 295.899376 	 295.702678
5:34:58.361 PM 2026-07-29 	 1.001964 	 1.269285 	 295.685516 	 296.122055 	 -66295.404620 	 -66295.404620 	 295.861515 	 295.696809
5:35:03.530 PM 2026-07-29 	 1.197711 	 0.609087 	 295.685362 	 296.124508 	 -66295.156830 	 -66295.156830 	 295.891084 	 295.668495
5:35:08.743 PM 2026-07-29 	 2.110026 	 0.637551 	 295.686588 	 296.129261 	 -66294.945307 	 -66294.945307 	 295.887866 	 295.703872
5:35:13.918 PM 2026-07-29 	 0.910380 	 0.531506 	 295.685209 	 296.129874 	 -66294.727746 	 -66294.727746 	 295.894974 	 295.691685
5:35:19.127 PM 2026-07-29 	 1.772877 	 0.098008 	 295.686282 	 296.128341 	 -66294.201993 	 -66294.201993 	 295.899409 	 295.696123
5:35:24.338 PM 2026-07-29 	 2.253440 	 0.827978 	 295.687354 	 296.132940 	 -66293.936106 	 -66293.936106 	 295.886089 	 295.700682
5:35:29.510 PM 2026-07-29 	 2.373958 	 1.031251 	 295.687048 	 296.136619 	 -66293.398311 	 -66293.398311 	 295.883889 	 295.712601
5:35:34.631 PM 2026-07-29 	 2.430569 	 0.925206 	 295.687661 	 296.140912 	 -66293.102235 	 -66293.102235 	 295.903849 	 295.680325
5:35:39.775 PM 2026-07-29 	 2.338482 	 0.760724 	 295.687354 	 296.145204 	 -66292.836379 	 -66292.836379 	 295.896645 	 295.694299
5:35:44.939 PM 2026-07-29 	 1.900188 	 0.263750 	 295.687048 	 296.151336 	 -66292.510111 	 -66292.510111 	 295.880255 	 295.676018
5:35:50.050 PM 2026-07-29 	 1.659907 	 0.370802 	 295.688733 	 296.155016 	 -66292.135521 	 -66292.135521 	 295.894248 	 295.698490
5:35:55.222 PM 2026-07-29 	 1.503410 	 0.372313 	 295.688274 	 296.158542 	 -66292.014689 	 -66292.014689 	 295.878228 	 295.698937
5:36:00.340 PM 2026-07-29 	 1.127262 	 0.389945 	 295.690113 	 296.159001 	 -66291.869692 	 -66291.869692 	 295.893161 	 295.691283
5:36:05.479 PM 2026-07-29 	 2.059202 	 1.364246 	 295.690572 	 296.156702 	 -66291.658242 	 -66291.658242 	 295.893236 	 295.697478
5:36:10.575 PM 2026-07-29 	 1.818417 	 0.515385 	 295.690572 	 296.159308 	 -66291.585746 	 -66291.585746 	 295.887765 	 295.700005
5:36:15.642 PM 2026-07-29 	 1.382388 	 0.199770 	 295.691645 	 296.160381 	 -66291.440756 	 -66291.440756 	 295.881055 	 295.686703
5:36:20.717 PM 2026-07-29 	 1.663933 	 1.670793 	 295.690726 	 296.162374 	 -66291.404509 	 -66291.404509 	 295.880436 	 295.687967
5:36:25.773 PM 2026-07-29 	 2.149528 	 0.014633 	 295.692105 	 296.165900 	 -66291.307850 	 -66291.307850 	 295.889921 	 295.694632
5:36:30.847 PM 2026-07-29 	 1.446296 	 0.725208 	 295.692258 	 296.171113 	 -66291.241398 	 -66291.241398 	 295.908468 	 295.683063
5:36:35.948 PM 2026-07-29 	 0.950637 	 0.734527 	 295.693024 	 296.174945 	 -66291.295768 	 -66291.295768 	 295.880462 	 295.691287
5:36:41.049 PM 2026-07-29 	 1.587949 	 1.366765 	 295.694097 	 296.178778 	 -66291.277644 	 -66291.277644 	 295.899677 	 295.670974
5:36:46.119 PM 2026-07-29 	 1.089522 	 0.415890 	 295.693790 	 296.182610 	 -66291.374303 	 -66291.374303 	 295.887370 	 295.680783
5:36:51.175 PM 2026-07-29 	 1.801811 	 0.187428 	 295.694863 	 296.185677 	 -66291.362220 	 -66291.362220 	 295.892496 	 295.688735
5:36:56.314 PM 2026-07-29 	 1.678023 	 0.965004 	 295.693637 	 296.188896 	 -66291.422632 	 -66291.422632 	 295.891332 	 295.689453
5:37:01.383 PM 2026-07-29 	 1.638521 	 -0.135240 	 295.694863 	 296.189663 	 -66291.483044 	 -66291.483044 	 295.907104 	 295.684523
5:37:06.449 PM 2026-07-29 	 0.684440 	 0.557199 	 295.695169 	 296.191349 	 -66291.621994 	 -66291.621994 	 295.872857 	 295.714273
5:37:11.591 PM 2026-07-29 	 2.311812 	 1.395984 	 295.694710 	 296.193802 	 -66291.664283 	 -66291.664283 	 295.888556 	 295.689030
5:37:16.677 PM 2026-07-29 	 1.648082 	 1.133013 	 295.695016 	 296.200087 	 -66291.760946 	 -66291.760946 	 295.884718 	 295.705899
5:37:21.748 PM 2026-07-29 	 2.444658 	 0.960722 	 295.694403 	 296.207599 	 -66291.863650 	 -66291.863650 	 295.887961 	 295.714792
5:37:26.822 PM 2026-07-29 	 2.594111 	 1.436538 	 295.695169 	 296.211432 	 -66291.851567 	 -66291.851567 	 295.886970 	 295.709565
5:37:31.905 PM 2026-07-29 	 2.174688 	 0.712361 	 295.695936 	 296.214958 	 -66291.857609 	 -66291.857609 	 295.901580 	 295.700647
5:37:37.026 PM 2026-07-29 	 1.323765 	 0.317654 	 295.695936 	 296.214805 	 -66291.911982 	 -66291.911982 	 295.916386 	 295.703694
5:37:42.131 PM 2026-07-29 	 2.301748 	 0.803041 	 295.696395 	 296.212505 	 -66291.833443 	 -66291.833443 	 295.903833 	 295.711373
5:37:47.192 PM 2026-07-29 	 2.109271 	 0.134531 	 295.695169 	 296.206986 	 -66291.845526 	 -66291.845526 	 295.887886 	 295.688831
5:37:52.310 PM 2026-07-29 	 1.623425 	 1.001024 	 295.695782 	 296.200547 	 -66291.658242 	 -66291.658242 	 295.906880 	 295.716304
5:37:57.410 PM 2026-07-29 	 1.767342 	 0.274329 	 295.695782 	 296.192729 	 -66291.458880 	 -66291.458880 	 295.885364 	 295.689131
5:38:02.514 PM 2026-07-29 	 2.200100 	 1.174575 	 295.694710 	 296.182457 	 -66291.271603 	 -66291.271603 	 295.920353 	 295.690247
5:38:07.605 PM 2026-07-29 	 2.026242 	 0.596997 	 295.694556 	 296.170653 	 -66291.060167 	 -66291.060167 	 295.922781 	 295.694559
5:38:12.704 PM 2026-07-29 	 1.936671 	 0.741832 	 295.694863 	 296.161608 	 -66290.661471 	 -66290.661471 	 295.880689 	 295.687750
5:38:17.804 PM 2026-07-29 	 2.048635 	 0.888683 	 295.693790 	 296.153789 	 -66290.335278 	 -66290.335278 	 295.888294 	 295.697240
5:38:22.898 PM 2026-07-29 	 1.671481 	 0.158712 	 295.693637 	 296.151030 	 -66290.051378 	 -66290.051378 	 295.881957 	 295.694666
5:38:27.991 PM 2026-07-29 	 1.768348 	 0.990949 	 295.693177 	 296.150263 	 -66289.852049 	 -66289.852049 	 295.898549 	 295.687731
5:38:33.094 PM 2026-07-29 	 1.700415 	 1.398503 	 295.692564 	 296.152869 	 -66289.610444 	 -66289.610444 	 295.875448 	 295.687213
5:38:38.221 PM 2026-07-29 	 1.648082 	 0.309089 	 295.692718 	 296.153789 	 -66289.447364 	 -66289.447364 	 295.890777 	 295.711020
5:38:43.326 PM 2026-07-29 	 0.982087 	 0.211609 	 295.692411 	 296.156395 	 -66289.248048 	 -66289.248048 	 295.902665 	 295.701262
5:38:48.425 PM 2026-07-29 	 3.047500 	 0.068537 	 295.692411 	 296.155629 	 -66289.181610 	 -66289.181610 	 295.877928 	 295.687340
5:38:53.551 PM 2026-07-29 	 2.040583 	 0.498761 	 295.691951 	 296.155322 	 -66288.982300 	 -66288.982300 	 295.913809 	 295.695938
5:38:58.684 PM 2026-07-29 	 1.850119 	 1.048127 	 295.691338 	 296.154249 	 -66288.843389 	 -66288.843389 	 295.887365 	 295.682190
5:39:03.764 PM 2026-07-29 	 2.032280 	 0.511103 	 295.691645 	 296.154556 	 -66288.758835 	 -66288.758835 	 295.877139 	 295.688905
5:39:08.852 PM 2026-07-29 	 2.287658 	 1.131754 	 295.690572 	 296.153023 	 -66288.493100 	 -66288.493100 	 295.891107 	 295.686875
5:39:13.966 PM 2026-07-29 	 1.379369 	 0.378358 	 295.691032 	 296.155322 	 -66288.305883 	 -66288.305883 	 295.881402 	 295.688463
5:39:19.098 PM 2026-07-29 	 2.170411 	 0.615133 	 295.691338 	 296.155782 	 -66288.142825 	 -66288.142825 	 295.878382 	 295.704269
5:39:24.242 PM 2026-07-29 	 2.244382 	 0.383144 	 295.690113 	 296.154556 	 -66287.967692 	 -66287.967692 	 295.884723 	 295.696021
5:39:29.382 PM 2026-07-29 	 0.954159 	 0.495486 	 295.690419 	 296.154096 	 -66287.732174 	 -66287.732174 	 295.887523 	 295.692233
5:39:34.501 PM 2026-07-29 	 1.309675 	 1.110344 	 295.690879 	 296.156395 	 -66287.623475 	 -66287.623475 	 295.870611 	 295.698848
5:39:39.648 PM 2026-07-29 	 2.118580 	 0.240324 	 295.691032 	 296.157775 	 -66287.369849 	 -66287.369849 	 295.909564 	 295.687455
5:39:44.759 PM 2026-07-29 	 1.453592 	 0.568030 	 295.690266 	 296.162527 	 -66287.375888 	 -66287.375888 	 295.910060 	 295.684656
5:39:49.915 PM 2026-07-29 	 1.672991 	 0.067277 	 295.691645 	 296.164367 	 -66287.230962 	 -66287.230962 	 295.883120 	 295.693005
5:39:55.047 PM 2026-07-29 	 2.106000 	 0.477602 	 295.693484 	 296.165287 	 -66287.273232 	 -66287.273232 	 295.875765 	 295.685648
5:40:00.183 PM 2026-07-29 	 2.768975 	 0.504554 	 295.692564 	 296.168660 	 -66287.357772 	 -66287.357772 	 295.901988 	 295.693054
5:40:05.361 PM 2026-07-29 	 2.272562 	 0.379870 	 295.691645 	 296.172186 	 -66287.357772 	 -66287.357772 	 295.892578 	 295.682228
5:40:10.511 PM 2026-07-29 	 1.367041 	 0.973820 	 295.692871 	 296.175098 	 -66287.436275 	 -66287.436275 	 295.878785 	 295.693375
5:40:15.674 PM 2026-07-29 	 1.511713 	 0.585158 	 295.691492 	 296.176018 	 -66287.466468 	 -66287.466468 	 295.892552 	 295.696323
5:40:20.845 PM 2026-07-29 	 1.574110 	 0.658709 	 295.692564 	 296.179851 	 -66287.532894 	 -66287.532894 	 295.897529 	 295.699419
5:40:26.010 PM 2026-07-29 	 1.729350 	 1.126464 	 295.692718 	 296.180771 	 -66287.695941 	 -66287.695941 	 295.875142 	 295.691143
