Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
5:25:26.540 PM 2026-07-29 	 4.019634 	 297.647000 	 44.546000 	 -76.880220 	 4.004164 	 297.647000 	 44.546000 	 -76.880220 	 108.818967 	 108.977643 	 298.619026
5:25:32.957 PM 2026-07-29 	 4.022809 	 297.647000 	 44.546000 	 -76.684889 	 4.018193 	 297.647000 	 44.546000 	 -76.684889 	 108.818848 	 108.975618 	 298.619644
5:25:38.183 PM 2026-07-29 	 4.025101 	 297.647000 	 44.546000 	 -77.176776 	 4.006111 	 297.647000 	 44.546000 	 -77.176776 	 108.819324 	 108.974248 	 298.619892
5:25:43.348 PM 2026-07-29 	 4.021683 	 297.647000 	 44.546000 	 -77.537395 	 4.016222 	 297.647000 	 44.546000 	 -77.537395 	 108.818669 	 108.971747 	 298.620263
5:25:48.489 PM 2026-07-29 	 4.020215 	 297.647000 	 44.546000 	 -76.981361 	 4.022888 	 297.647000 	 44.546000 	 -76.981361 	 108.818729 	 108.969781 	 298.620981
5:25:53.675 PM 2026-07-29 	 4.014485 	 297.647000 	 44.546000 	 -76.970289 	 4.009530 	 297.647000 	 44.546000 	 -76.970289 	 108.818907 	 108.968351 	 298.621228
5:25:58.882 PM 2026-07-29 	 4.016584 	 297.647000 	 44.546000 	 -77.150042 	 4.010257 	 297.647000 	 44.546000 	 -77.150042 	 108.818550 	 108.966386 	 298.621426
5:26:04.036 PM 2026-07-29 	 4.020010 	 297.647000 	 44.546000 	 -77.291204 	 4.017475 	 297.647000 	 44.546000 	 -77.291204 	 108.818550 	 108.964063 	 298.621550
5:26:09.139 PM 2026-07-29 	 4.015988 	 297.647000 	 44.546000 	 -76.881007 	 4.022152 	 297.647000 	 44.546000 	 -76.881007 	 108.818431 	 108.962156 	 298.620882
5:26:14.259 PM 2026-07-29 	 4.026624 	 297.647000 	 44.546000 	 -77.868365 	 4.020964 	 297.647000 	 44.546000 	 -77.868365 	 108.818192 	 108.960012 	 298.619892
5:26:19.399 PM 2026-07-29 	 4.023463 	 297.647000 	 44.546000 	 -76.643056 	 4.018754 	 297.647000 	 44.546000 	 -76.643056 	 108.817656 	 108.958285 	 298.619174
5:26:24.513 PM 2026-07-29 	 4.024237 	 297.647000 	 44.546000 	 -77.085675 	 4.018859 	 297.647000 	 44.546000 	 -77.085675 	 108.817656 	 108.956260 	 298.617244
5:26:29.586 PM 2026-07-29 	 4.023913 	 297.647000 	 44.546000 	 -76.864244 	 4.018494 	 297.647000 	 44.546000 	 -76.864244 	 108.818133 	 108.956021 	 298.615636
5:26:34.658 PM 2026-07-29 	 4.022842 	 297.647000 	 44.546000 	 -76.570057 	 4.017449 	 297.647000 	 44.546000 	 -76.570057 	 108.817537 	 108.955366 	 298.613780
5:26:39.754 PM 2026-07-29 	 4.026049 	 297.647000 	 44.546000 	 -77.896186 	 4.013524 	 297.647000 	 44.546000 	 -77.896186 	 108.817716 	 108.954056 	 298.611776
5:26:44.858 PM 2026-07-29 	 4.009089 	 297.647000 	 44.546000 	 -76.685411 	 4.013037 	 297.647000 	 44.546000 	 -76.685411 	 108.817299 	 108.952090 	 298.609797
5:26:49.963 PM 2026-07-29 	 4.013709 	 297.647000 	 44.546000 	 -76.663647 	 4.017624 	 297.647000 	 44.546000 	 -76.663647 	 108.817537 	 108.950065 	 298.607941
5:26:55.034 PM 2026-07-29 	 4.021519 	 297.647000 	 44.546000 	 -76.584544 	 4.011148 	 297.647000 	 44.546000 	 -76.584544 	 108.817299 	 108.947801 	 298.605962
