Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:00.194 AM 2026-08-22 	 5.335256 	 297.647000 	 44.546000 	 -78.104180 	 5.320260 	 297.647000 	 44.546000 	 -78.104180 	 106.458008 	 108.814434 	 298.750904
12:00:05.344 AM 2026-08-22 	 5.326978 	 297.647000 	 44.546000 	 -78.364416 	 5.328120 	 297.647000 	 44.546000 	 -78.364416 	 106.457770 	 108.813660 	 298.751177
12:00:10.441 AM 2026-08-22 	 5.339657 	 297.647000 	 44.546000 	 -78.004656 	 5.320978 	 297.647000 	 44.546000 	 -78.004656 	 106.457115 	 108.813183 	 298.751723
12:00:15.588 AM 2026-08-22 	 5.328210 	 297.647000 	 44.546000 	 -78.452259 	 5.312003 	 297.647000 	 44.546000 	 -78.452259 	 106.456996 	 108.811992 	 298.752492
12:00:20.673 AM 2026-08-22 	 5.334438 	 297.647000 	 44.546000 	 -78.852544 	 5.317746 	 297.647000 	 44.546000 	 -78.852544 	 106.457234 	 108.809729 	 298.752914
12:00:25.781 AM 2026-08-22 	 5.336157 	 297.647000 	 44.546000 	 -77.759251 	 5.312914 	 297.647000 	 44.546000 	 -77.759251 	 106.457949 	 108.805559 	 298.753460
12:00:30.864 AM 2026-08-22 	 5.344800 	 297.647000 	 44.546000 	 -78.316225 	 5.320365 	 297.647000 	 44.546000 	 -78.316225 	 106.458663 	 108.802045 	 298.753658
12:00:36.003 AM 2026-08-22 	 5.338425 	 297.647000 	 44.546000 	 -78.688884 	 5.329010 	 297.647000 	 44.546000 	 -78.688884 	 106.460510 	 108.800317 	 298.754229
12:00:41.115 AM 2026-08-22 	 5.337897 	 297.647000 	 44.546000 	 -78.182411 	 5.310829 	 297.647000 	 44.546000 	 -78.182411 	 106.461463 	 108.800734 	 298.754775
12:00:46.275 AM 2026-08-22 	 5.334558 	 297.647000 	 44.546000 	 -78.426133 	 5.320917 	 297.647000 	 44.546000 	 -78.426133 	 106.461582 	 108.800317 	 298.754948
12:00:51.406 AM 2026-08-22 	 5.339485 	 297.647000 	 44.546000 	 -78.307868 	 5.316733 	 297.647000 	 44.546000 	 -78.307868 	 106.462058 	 108.799483 	 298.755718
12:00:56.532 AM 2026-08-22 	 5.335915 	 297.647000 	 44.546000 	 -79.026006 	 5.319609 	 297.647000 	 44.546000 	 -79.026006 	 106.462952 	 108.798232 	 298.755594
