Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
10:05:35.548 AM 6/18/2026 	 4.026808 	 297.647000 	 44.546000 	 -203.677483 	 4.007028 	 297.647000 	 44.546000 	 -203.677483 	 108.128071 	 107.844232 	 297.349819
10:05:40.663 AM 6/18/2026 	 4.021385 	 297.647000 	 44.546000 	 -203.144460 	 4.017440 	 297.647000 	 44.546000 	 -203.144460 	 108.128368 	 107.844649 	 297.349482
10:05:45.802 AM 6/18/2026 	 4.023627 	 297.647000 	 44.546000 	 -203.876467 	 4.015930 	 297.647000 	 44.546000 	 -203.876467 	 108.128249 	 107.844768 	 297.349144
10:05:50.964 AM 6/18/2026 	 4.019686 	 297.647000 	 44.546000 	 -203.191523 	 4.007863 	 297.647000 	 44.546000 	 -203.191523 	 108.128309 	 107.845066 	 297.348903
10:05:56.133 AM 6/18/2026 	 4.031749 	 297.647000 	 44.546000 	 -203.414267 	 4.009264 	 297.647000 	 44.546000 	 -203.414267 	 108.128368 	 107.844828 	 297.348638
10:06:01.297 AM 6/18/2026 	 4.028866 	 297.647000 	 44.546000 	 -203.641909 	 4.010532 	 297.647000 	 44.546000 	 -203.641909 	 108.128547 	 107.845185 	 297.347794
10:06:06.476 AM 6/18/2026 	 4.029666 	 297.647000 	 44.546000 	 -203.179713 	 4.012079 	 297.647000 	 44.546000 	 -203.179713 	 108.128428 	 107.845305 	 297.347288
10:06:11.578 AM 6/18/2026 	 4.021525 	 297.647000 	 44.546000 	 -203.628450 	 4.017968 	 297.647000 	 44.546000 	 -203.628450 	 108.128368 	 107.845305 	 297.346685
10:06:16.633 AM 6/18/2026 	 4.024870 	 297.647000 	 44.546000 	 -202.910571 	 4.007051 	 297.647000 	 44.546000 	 -202.910571 	 108.128785 	 107.845305 	 297.345769
10:06:21.703 AM 6/18/2026 	 4.028720 	 297.647000 	 44.546000 	 -203.176042 	 4.015200 	 297.647000 	 44.546000 	 -203.176042 	 108.128488 	 107.845543 	 297.345021
10:06:26.766 AM 6/18/2026 	 4.028697 	 297.647000 	 44.546000 	 -203.536675 	 4.008251 	 297.647000 	 44.546000 	 -203.536675 	 108.128547 	 107.845841 	 297.344033
10:06:31.822 AM 6/18/2026 	 4.027488 	 297.647000 	 44.546000 	 -203.444288 	 4.002605 	 297.647000 	 44.546000 	 -203.444288 	 108.128547 	 107.845960 	 297.342803
10:06:36.881 AM 6/18/2026 	 4.022240 	 297.647000 	 44.546000 	 -202.863734 	 4.008114 	 297.647000 	 44.546000 	 -202.863734 	 108.129083 	 107.846258 	 297.341646
10:06:41.953 AM 6/18/2026 	 4.023020 	 297.647000 	 44.546000 	 -203.054649 	 4.014257 	 297.647000 	 44.546000 	 -203.054649 	 108.128905 	 107.845900 	 297.339742
10:06:47.025 AM 6/18/2026 	 4.037059 	 297.647000 	 44.546000 	 -203.093649 	 4.016570 	 297.647000 	 44.546000 	 -203.093649 	 108.128547 	 107.846853 	 297.337934
10:06:52.121 AM 6/18/2026 	 4.023469 	 297.647000 	 44.546000 	 -203.067791 	 4.015691 	 297.647000 	 44.546000 	 -203.067791 	 108.128726 	 107.847330 	 297.335692
10:06:57.176 AM 6/18/2026 	 4.032972 	 297.647000 	 44.546000 	 -202.938117 	 4.007273 	 297.647000 	 44.546000 	 -202.938117 	 108.129441 	 107.847330 	 297.333884
10:07:02.352 AM 6/18/2026 	 4.034575 	 297.647000 	 44.546000 	 -203.263652 	 4.008427 	 297.647000 	 44.546000 	 -203.263652 	 108.128845 	 107.848045 	 297.331329
10:07:07.412 AM 6/18/2026 	 4.027453 	 297.647000 	 44.546000 	 -202.262546 	 4.006686 	 297.647000 	 44.546000 	 -202.262546 	 108.129202 	 107.848223 	 297.329208
10:07:12.480 AM 6/18/2026 	 4.017220 	 297.647000 	 44.546000 	 -202.846992 	 4.010178 	 297.647000 	 44.546000 	 -202.846992 	 108.128905 	 107.848878 	 297.326991
10:07:17.534 AM 6/18/2026 	 4.018828 	 297.647000 	 44.546000 	 -203.499582 	 4.024462 	 297.647000 	 44.546000 	 -203.499582 	 108.128964 	 107.848521 	 297.324195
10:07:22.607 AM 6/18/2026 	 4.016782 	 297.647000 	 44.546000 	 -203.160683 	 4.021326 	 297.647000 	 44.546000 	 -203.160683 	 108.129321 	 107.848998 	 297.321882
10:07:27.674 AM 6/18/2026 	 4.027252 	 297.647000 	 44.546000 	 -203.667292 	 4.018024 	 297.647000 	 44.546000 	 -203.667292 	 108.129619 	 107.848581 	 297.319520
10:08:14.939 AM 6/18/2026 	 4.029196 	 297.647000 	 44.546000 	 -202.026312 	 4.005448 	 297.647000 	 44.546000 	 -202.026312 	 108.128905 	 107.851380 	 297.300656
10:08:20.068 AM 6/18/2026 	 4.033457 	 297.647000 	 44.546000 	 -202.749617 	 4.018520 	 297.647000 	 44.546000 	 -202.749617 	 108.129202 	 107.851201 	 297.299572
10:08:25.213 AM 6/18/2026 	 4.020866 	 297.647000 	 44.546000 	 -203.407531 	 4.006657 	 297.647000 	 44.546000 	 -203.407531 	 108.129024 	 107.851321 	 297.298536
10:08:30.369 AM 6/18/2026 	 4.016158 	 297.647000 	 44.546000 	 -203.022623 	 4.008683 	 297.647000 	 44.546000 	 -203.022623 	 108.128964 	 107.851857 	 297.297717
10:08:35.525 AM 6/18/2026 	 4.027748 	 297.647000 	 44.546000 	 -203.026949 	 4.021887 	 297.647000 	 44.546000 	 -203.026949 	 108.129381 	 107.852512 	 297.296681
10:08:40.655 AM 6/18/2026 	 4.026289 	 297.647000 	 44.546000 	 -202.741515 	 4.013740 	 297.647000 	 44.546000 	 -202.741515 	 108.129143 	 107.853048 	 297.295525
10:08:45.714 AM 6/18/2026 	 4.024879 	 297.647000 	 44.546000 	 -202.851795 	 4.012421 	 297.647000 	 44.546000 	 -202.851795 	 108.129321 	 107.853227 	 297.294947
10:08:50.785 AM 6/18/2026 	 4.024199 	 297.647000 	 44.546000 	 -203.246431 	 4.014065 	 297.647000 	 44.546000 	 -203.246431 	 108.129083 	 107.853882 	 297.293671
10:08:55.845 AM 6/18/2026 	 4.028948 	 297.647000 	 44.546000 	 -202.963153 	 4.019297 	 297.647000 	 44.546000 	 -202.963153 	 108.129143 	 107.853405 	 297.292467
10:09:00.963 AM 6/18/2026 	 4.023005 	 297.647000 	 44.546000 	 -204.308200 	 4.010254 	 297.647000 	 44.546000 	 -204.308200 	 108.129262 	 107.854120 	 297.291624
10:09:06.150 AM 6/18/2026 	 4.023805 	 297.647000 	 44.546000 	 -201.667912 	 4.013986 	 297.647000 	 44.546000 	 -201.667912 	 108.129441 	 107.854656 	 297.290323
10:09:11.291 AM 6/18/2026 	 4.020536 	 297.647000 	 44.546000 	 -203.329664 	 4.008371 	 297.647000 	 44.546000 	 -203.329664 	 108.129381 	 107.854180 	 297.288999
10:09:16.462 AM 6/18/2026 	 4.022214 	 297.647000 	 44.546000 	 -203.189639 	 4.011177 	 297.647000 	 44.546000 	 -203.189639 	 108.129083 	 107.854656 	 297.287891
10:09:21.570 AM 6/18/2026 	 4.032987 	 297.647000 	 44.546000 	 -203.071233 	 4.006368 	 297.647000 	 44.546000 	 -203.071233 	 108.129321 	 107.854537 	 297.286302
10:09:29.206 AM 6/18/2026 	 4.035418 	 297.647000 	 44.546000 	 -203.416128 	 4.009361 	 297.647000 	 44.546000 	 -203.416128 	 108.129202 	 107.855014 	 297.285194
10:09:34.275 AM 6/18/2026 	 4.025512 	 297.647000 	 44.546000 	 -202.189507 	 4.004330 	 297.647000 	 44.546000 	 -202.189507 	 108.129381 	 107.854418 	 297.283869
10:09:39.324 AM 6/18/2026 	 4.022868 	 297.647000 	 44.546000 	 -203.035510 	 4.001352 	 297.647000 	 44.546000 	 -203.035510 	 108.129381 	 107.855669 	 297.282401
10:09:44.413 AM 6/18/2026 	 4.021639 	 297.647000 	 44.546000 	 -203.428519 	 4.020281 	 297.647000 	 44.546000 	 -203.428519 	 108.129143 	 107.855490 	 297.281630
10:09:49.446 AM 6/18/2026 	 4.025001 	 297.647000 	 44.546000 	 -203.726375 	 4.023694 	 297.647000 	 44.546000 	 -203.726375 	 108.129202 	 107.856086 	 297.280161
10:09:54.527 AM 6/18/2026 	 4.033037 	 297.647000 	 44.546000 	 -203.645815 	 4.013192 	 297.647000 	 44.546000 	 -203.645815 	 108.128785 	 107.856562 	 297.279607
10:09:59.629 AM 6/18/2026 	 4.028005 	 297.647000 	 44.546000 	 -202.753805 	 4.020587 	 297.647000 	 44.546000 	 -202.753805 	 108.129143 	 107.857158 	 297.278813
10:10:04.769 AM 6/18/2026 	 4.028933 	 297.647000 	 44.546000 	 -202.326179 	 4.012032 	 297.647000 	 44.546000 	 -202.326179 	 108.128785 	 107.856562 	 297.277537
10:10:09.818 AM 6/18/2026 	 4.032678 	 297.647000 	 44.546000 	 -202.729978 	 4.015589 	 297.647000 	 44.546000 	 -202.729978 	 108.129202 	 107.857098 	 297.276526
10:10:14.902 AM 6/18/2026 	 4.028673 	 297.647000 	 44.546000 	 -203.146772 	 4.017320 	 297.647000 	 44.546000 	 -203.146772 	 108.129619 	 107.858052 	 297.276164
10:10:19.998 AM 6/18/2026 	 4.022065 	 297.647000 	 44.546000 	 -202.763992 	 4.010018 	 297.647000 	 44.546000 	 -202.763992 	 108.129262 	 107.858588 	 297.274359
10:10:25.046 AM 6/18/2026 	 4.025165 	 297.647000 	 44.546000 	 -202.414207 	 4.014765 	 297.647000 	 44.546000 	 -202.414207 	 108.129679 	 107.859124 	 297.273227
10:10:30.087 AM 6/18/2026 	 4.017839 	 297.647000 	 44.546000 	 -202.937468 	 4.021738 	 297.647000 	 44.546000 	 -202.937468 	 108.129262 	 107.860077 	 297.271903
10:10:35.135 AM 6/18/2026 	 4.022877 	 297.647000 	 44.546000 	 -202.447661 	 4.019843 	 297.647000 	 44.546000 	 -202.447661 	 108.128964 	 107.860911 	 297.270603
10:10:40.205 AM 6/18/2026 	 4.029496 	 297.647000 	 44.546000 	 -202.285961 	 4.001007 	 297.647000 	 44.546000 	 -202.285961 	 108.128964 	 107.862042 	 297.268100
10:10:45.280 AM 6/18/2026 	 4.027485 	 297.647000 	 44.546000 	 -203.224397 	 4.012719 	 297.647000 	 44.546000 	 -203.224397 	 108.129083 	 107.862936 	 297.266920
10:10:50.368 AM 6/18/2026 	 4.025702 	 297.647000 	 44.546000 	 -202.418305 	 4.007262 	 297.647000 	 44.546000 	 -202.418305 	 108.128964 	 107.863234 	 297.264681
