Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:05:35.548 AM 6/18/2026 	 2.105497 	 0.251911 	 293.908471 	 293.199420 	 -66037.365317 	 -66037.365317 	 293.074704 	 293.088430
10:05:40.663 AM 6/18/2026 	 1.638018 	 1.150142 	 293.909237 	 293.200492 	 -66037.282921 	 -66037.282921 	 293.086670 	 293.071051
10:05:45.802 AM 6/18/2026 	 1.831249 	 1.019916 	 293.908930 	 293.200799 	 -66037.200525 	 -66037.200525 	 293.070237 	 293.078284
10:05:50.964 AM 6/18/2026 	 1.491584 	 0.323951 	 293.909084 	 293.201565 	 -66037.141672 	 -66037.141672 	 293.085613 	 293.091293
10:05:56.133 AM 6/18/2026 	 2.531462 	 0.444857 	 293.909237 	 293.200952 	 -66037.076933 	 -66037.076933 	 293.080613 	 293.064521
10:06:01.297 AM 6/18/2026 	 2.282877 	 0.554176 	 293.909696 	 293.201871 	 -66036.870950 	 -66036.870950 	 293.075503 	 293.054677
10:06:06.476 AM 6/18/2026 	 2.351817 	 0.687676 	 293.909390 	 293.202177 	 -66036.747362 	 -66036.747362 	 293.085879 	 293.072153
10:06:11.578 AM 6/18/2026 	 1.650095 	 1.195733 	 293.909237 	 293.202177 	 -66036.600236 	 -66036.600236 	 293.075805 	 293.071545
10:06:16.633 AM 6/18/2026 	 1.938432 	 0.253926 	 293.910309 	 293.202177 	 -66036.376608 	 -66036.376608 	 293.091921 	 293.075355
10:06:21.703 AM 6/18/2026 	 2.270297 	 0.956944 	 293.909543 	 293.202790 	 -66036.194179 	 -66036.194179 	 293.085961 	 293.074602
10:06:26.766 AM 6/18/2026 	 2.268284 	 0.357452 	 293.909696 	 293.203556 	 -66035.952906 	 -66035.952906 	 293.077865 	 293.086858
10:06:31.822 AM 6/18/2026 	 2.164121 	 -0.129699 	 293.909696 	 293.203862 	 -66035.652795 	 -66035.652795 	 293.079939 	 293.065740
10:06:36.881 AM 6/18/2026 	 1.711737 	 0.345613 	 293.911074 	 293.204628 	 -66035.370346 	 -66035.370346 	 293.092972 	 293.074987
10:06:41.953 AM 6/18/2026 	 1.778916 	 0.875584 	 293.910615 	 293.203709 	 -66034.905500 	 -66034.905500 	 293.088686 	 293.082060
10:06:47.025 AM 6/18/2026 	 2.989128 	 1.075079 	 293.909696 	 293.206160 	 -66034.464211 	 -66034.464211 	 293.087811 	 293.065092
10:06:52.121 AM 6/18/2026 	 1.817663 	 0.999261 	 293.910156 	 293.207385 	 -66033.917041 	 -66033.917041 	 293.088391 	 293.068512
10:06:57.176 AM 6/18/2026 	 2.636884 	 0.273069 	 293.911993 	 293.207385 	 -66033.475797 	 -66033.475797 	 293.091302 	 293.076630
10:07:02.352 AM 6/18/2026 	 2.775014 	 0.372565 	 293.910462 	 293.209223 	 -66032.852206 	 -66032.852206 	 293.083994 	 293.077368
10:07:07.412 AM 6/18/2026 	 2.161101 	 0.222440 	 293.911381 	 293.209682 	 -66032.334538 	 -66032.334538 	 293.106468 	 293.098895
10:07:12.480 AM 6/18/2026 	 1.278979 	 0.523697 	 293.910615 	 293.211367 	 -66031.793369 	 -66031.793369 	 293.093348 	 293.064003
10:07:17.534 AM 6/18/2026 	 1.417613 	 1.755931 	 293.910768 	 293.210448 	 -66031.111068 	 -66031.111068 	 293.078698 	 293.073965
10:07:22.607 AM 6/18/2026 	 1.241239 	 1.485404 	 293.911687 	 293.211674 	 -66030.546442 	 -66030.546442 	 293.086306 	 293.064534
10:07:27.674 AM 6/18/2026 	 2.143741 	 1.200519 	 293.912453 	 293.210601 	 -66029.970086 	 -66029.970086 	 293.074933 	 293.074460
10:08:14.939 AM 6/18/2026 	 2.311309 	 0.115640 	 293.910615 	 293.217800 	 -66027.544028 	 -66027.544028 	 293.111771 	 293.095206
10:08:20.068 AM 6/18/2026 	 2.678650 	 1.243340 	 293.911381 	 293.217341 	 -66027.279504 	 -66027.279504 	 293.095534 	 293.075182
10:08:25.213 AM 6/18/2026 	 1.593232 	 0.219921 	 293.910921 	 293.217647 	 -66027.026743 	 -66027.026743 	 293.080764 	 293.075558
10:08:30.369 AM 6/18/2026 	 1.187396 	 0.394731 	 293.910768 	 293.219026 	 -66026.826890 	 -66026.826890 	 293.089405 	 293.077099
10:08:35.525 AM 6/18/2026 	 2.186513 	 1.533766 	 293.911840 	 293.220710 	 -66026.574141 	 -66026.574141 	 293.089308 	 293.065169
10:08:40.655 AM 6/18/2026 	 2.060712 	 0.831000 	 293.911228 	 293.222089 	 -66026.292011 	 -66026.292011 	 293.095716 	 293.076310
10:08:45.714 AM 6/18/2026 	 1.939187 	 0.717147 	 293.911687 	 293.222548 	 -66026.150949 	 -66026.150949 	 293.093240 	 293.070048
10:08:50.785 AM 6/18/2026 	 1.880563 	 0.858960 	 293.911074 	 293.224233 	 -66025.839443 	 -66025.839443 	 293.084381 	 293.091954
10:08:55.845 AM 6/18/2026 	 2.289922 	 1.310342 	 293.911228 	 293.223008 	 -66025.545580 	 -66025.545580 	 293.090740 	 293.088847
10:09:00.963 AM 6/18/2026 	 1.777658 	 0.530247 	 293.911534 	 293.224846 	 -66025.339880 	 -66025.339880 	 293.060546 	 293.072852
10:09:06.150 AM 6/18/2026 	 1.846597 	 0.852159 	 293.911993 	 293.226224 	 -66025.022524 	 -66025.022524 	 293.119817 	 293.074381
10:09:11.291 AM 6/18/2026 	 1.564801 	 0.367779 	 293.911840 	 293.224999 	 -66024.699301 	 -66024.699301 	 293.082512 	 293.060740
10:09:16.462 AM 6/18/2026 	 1.709473 	 0.609843 	 293.911074 	 293.226224 	 -66024.428978 	 -66024.428978 	 293.085656 	 293.073823
10:09:21.570 AM 6/18/2026 	 2.638142 	 0.194984 	 293.911687 	 293.225918 	 -66024.041136 	 -66024.041136 	 293.088314 	 293.050922
10:09:29.206 AM 6/18/2026 	 2.847727 	 0.453169 	 293.911381 	 293.227143 	 -66022.510118 	 -66022.510118 	 293.080571 	 293.059272
10:09:34.275 AM 6/18/2026 	 1.993785 	 0.019167 	 293.911840 	 293.225612 	 -66022.186942 	 -66022.186942 	 293.108107 	 293.087756
10:09:39.324 AM 6/18/2026 	 1.765832 	 -0.237758 	 293.911840 	 293.228828 	 -66021.828523 	 -66021.828523 	 293.089116 	 293.065450
10:09:44.413 AM 6/18/2026 	 1.659907 	 1.395228 	 293.911228 	 293.228369 	 -66021.640505 	 -66021.640505 	 293.080293 	 293.093546
10:09:49.446 AM 6/18/2026 	 1.949754 	 1.689685 	 293.911381 	 293.229900 	 -66021.282106 	 -66021.282106 	 293.073607 	 293.075027
10:09:54.527 AM 6/18/2026 	 2.642419 	 0.783645 	 293.910309 	 293.231126 	 -66021.146976 	 -66021.146976 	 293.075415 	 293.072102
10:09:59.629 AM 6/18/2026 	 2.208654 	 1.421676 	 293.911228 	 293.232657 	 -66020.953096 	 -66020.953096 	 293.095440 	 293.085027
10:10:04.769 AM 6/18/2026 	 2.288664 	 0.683646 	 293.910309 	 293.231126 	 -66020.641721 	 -66020.641721 	 293.105039 	 293.081848
10:10:09.818 AM 6/18/2026 	 2.611472 	 0.990445 	 293.911381 	 293.232504 	 -66020.394978 	 -66020.394978 	 293.095975 	 293.086982
10:10:14.902 AM 6/18/2026 	 2.266272 	 1.139814 	 293.912453 	 293.234955 	 -66020.306858 	 -66020.306858 	 293.086618 	 293.084725
10:10:19.998 AM 6/18/2026 	 1.696641 	 0.509844 	 293.911534 	 293.236333 	 -66019.866265 	 -66019.866265 	 293.095211 	 293.093791
10:10:25.046 AM 6/18/2026 	 1.963844 	 0.919413 	 293.912606 	 293.237712 	 -66019.590171 	 -66019.590171 	 293.103063 	 293.091231
10:10:30.087 AM 6/18/2026 	 1.332319 	 1.520920 	 293.911534 	 293.240163 	 -66019.267091 	 -66019.267091 	 293.091317 	 293.103622
10:10:35.135 AM 6/18/2026 	 1.766587 	 1.357445 	 293.910768 	 293.242307 	 -66018.949896 	 -66018.949896 	 293.102312 	 293.083854
10:10:40.205 AM 6/18/2026 	 2.337224 	 -0.267481 	 293.910768 	 293.245217 	 -66018.339032 	 -66018.339032 	 293.105942 	 293.085591
10:10:45.280 AM 6/18/2026 	 2.163869 	 0.742840 	 293.911074 	 293.247515 	 -66018.051234 	 -66018.051234 	 293.084876 	 293.086769
10:10:50.368 AM 6/18/2026 	 2.010139 	 0.272062 	 293.910768 	 293.248280 	 -66017.505028 	 -66017.505028 	 293.102971 	 293.075993
10:10:55.453 AM 6/18/2026 	 1.857416 	 0.483395 	 293.911534 	 293.251497 	 -66016.994089 	 -66016.994089 	 293.084296 	 293.088556
10:11:00.563 AM 6/18/2026 	 2.359616 	 0.886667 	 293.911381 	 293.253029 	 -66016.583009 	 -66016.583009 	 293.075025 	 293.079285
10:11:05.654 AM 6/18/2026 	 1.401762 	 0.360223 	 293.911381 	 293.257317 	 -66016.107351 	 -66016.107351 	 293.105718 	 293.093413
10:11:10.703 AM 6/18/2026 	 2.398867 	 0.987422 	 293.912147 	 293.257317 	 -66015.731539 	 -66015.731539 	 293.093281 	 293.089021
10:11:15.829 AM 6/18/2026 	 1.397736 	 0.480373 	 293.911993 	 293.260228 	 -66015.220693 	 -66015.220693 	 293.089751 	 293.088804
10:11:20.958 AM 6/18/2026 	 1.935665 	 0.196999 	 293.913372 	 293.259921 	 -66014.815558 	 -66014.815558 	 293.087131 	 293.095650
10:11:26.096 AM 6/18/2026 	 2.155314 	 1.013871 	 293.913065 	 293.260381 	 -66014.322374 	 -66014.322374 	 293.096453 	 293.085094
10:11:31.240 AM 6/18/2026 	 1.838042 	 0.913367 	 293.912606 	 293.262372 	 -66013.987727 	 -66013.987727 	 293.099331 	 293.091758
10:11:36.380 AM 6/18/2026 	 2.444910 	 0.682890 	 293.912912 	 293.262372 	 -66013.570902 	 -66013.570902 	 293.093350 	 293.110388
10:11:41.557 AM 6/18/2026 	 1.879809 	 0.363245 	 293.914138 	 293.262066 	 -66013.159965 	 -66013.159965 	 293.094492 	 293.105378
10:11:48.454 AM 6/18/2026 	 1.800805 	 0.215639 	 293.912300 	 293.263138 	 -66016.336806 	 -66016.336806 	 293.105719 	 293.111872
10:11:53.613 AM 6/18/2026 	 1.911259 	 0.058209 	 293.912759 	 293.264057 	 -66015.961105 	 -66015.961105 	 293.109847 	 293.109374
10:11:58.976 AM 6/18/2026 	 2.566938 	 0.238309 	 293.913372 	 293.264823 	 -66015.696949 	 -66015.696949 	 293.095031 	 293.116328
10:12:04.137 AM 6/18/2026 	 2.087885 	 0.463244 	 293.912912 	 293.265588 	 -66015.438670 	 -66015.438670 	 293.124254 	 293.110529
10:12:30.678 AM 6/18/2026 	 2.904841 	 0.949639 	 293.913678 	 293.265435 	 -66013.944447 	 -66013.944447 	 293.108144 	 293.104831
10:12:35.809 AM 6/18/2026 	 2.607194 	 0.904300 	 293.913525 	 293.265129 	 -66013.897494 	 -66013.897494 	 293.109843 	 293.120729
10:12:40.963 AM 6/18/2026 	 1.967115 	 0.096748 	 293.912912 	 293.266354 	 -66013.967924 	 -66013.967924 	 293.106821 	 293.107295
10:12:46.131 AM 6/18/2026 	 2.191042 	 0.226218 	 293.913065 	 293.266507 	 -66013.897494 	 -66013.897494 	 293.101324 	 293.094698
10:12:51.313 AM 6/18/2026 	 2.059453 	 1.176590 	 293.914138 	 293.265282 	 -66013.950316 	 -66013.950316 	 293.113848 	 293.100596
10:12:56.465 AM 6/18/2026 	 1.521274 	 0.472061 	 293.914597 	 293.265895 	 -66013.932708 	 -66013.932708 	 293.114722 	 293.111409
10:13:01.585 AM 6/18/2026 	 2.396099 	 0.807323 	 293.913372 	 293.266354 	 -66013.997270 	 -66013.997270 	 293.102683 	 293.102683
10:13:06.770 AM 6/18/2026 	 1.627702 	 0.341835 	 293.912300 	 293.265588 	 -66013.909232 	 -66013.909232 	 293.094747 	 293.089541
10:13:11.893 AM 6/18/2026 	 2.024984 	 0.991956 	 293.912453 	 293.265435 	 -66013.950316 	 -66013.950316 	 293.116687 	 293.099176
10:13:17.038 AM 6/18/2026 	 1.953277 	 -0.073528 	 293.911534 	 293.265435 	 -66013.920970 	 -66013.920970 	 293.108994 	 293.104734
10:13:22.136 AM 6/18/2026 	 2.778285 	 1.228227 	 293.913525 	 293.264976 	 -66013.785980 	 -66013.785980 	 293.095658 	 293.115062
10:13:27.211 AM 6/18/2026 	 2.027500 	 1.350644 	 293.911993 	 293.266354 	 -66013.762504 	 -66013.762504 	 293.099347 	 293.097454
10:14:58.440 AM 6/18/2026 	 2.641412 	 0.203045 	 293.910002 	 293.262985 	 -66012.959643 	 -66012.959643 	 293.077573 	 293.075679
10:15:03.556 AM 6/18/2026 	 2.237589 	 0.850396 	 293.912147 	 293.262678 	 -66013.253180 	 -66013.253180 	 293.087304 	 293.087304
10:15:08.694 AM 6/18/2026 	 2.139967 	 1.058203 	 293.911228 	 293.262066 	 -66013.552596 	 -66013.552596 	 293.095640 	 293.090908
10:15:13.867 AM 6/18/2026 	 2.376222 	 0.393220 	 293.910921 	 293.262066 	 -66013.781568 	 -66013.781568 	 293.101792 	 293.079074
10:15:19.049 AM 6/18/2026 	 1.883079 	 0.310097 	 293.910002 	 293.263444 	 -66014.034030 	 -66014.034030 	 293.088636 	 293.073964
10:15:24.251 AM 6/18/2026 	 2.463026 	 1.176842 	 293.910921 	 293.263904 	 -66014.192556 	 -66014.192556 	 293.108696 	 293.067992
10:15:29.426 AM 6/18/2026 	 2.469316 	 0.810597 	 293.910921 	 293.263597 	 -66014.362828 	 -66014.362828 	 293.084315 	 293.064436
10:15:34.572 AM 6/18/2026 	 2.609710 	 0.431759 	 293.911074 	 293.262372 	 -66014.591818 	 -66014.591818 	 293.098513 	 293.075321
10:15:39.668 AM 6/18/2026 	 2.206390 	 0.704553 	 293.911840 	 293.263904 	 -66014.632920 	 -66014.632920 	 293.078804 	 293.075491
10:15:44.770 AM 6/18/2026 	 1.121727 	 0.770799 	 293.910615 	 293.263138 	 -66014.879532 	 -66014.879532 	 293.100174 	 293.087395
10:15:49.900 AM 6/18/2026 	 1.969128 	 0.701530 	 293.911534 	 293.264516 	 -66014.996969 	 -66014.996969 	 293.082201 	 293.063742
10:15:54.977 AM 6/18/2026 	 1.413587 	 0.220677 	 293.910615 	 293.263597 	 -66015.026328 	 -66015.026328 	 293.081849 	 293.077116
10:16:00.138 AM 6/18/2026 	 1.926104 	 0.725711 	 293.911534 	 293.263138 	 -66015.096791 	 -66015.096791 	 293.098705 	 293.087346
10:16:05.242 AM 6/18/2026 	 2.403144 	 0.781630 	 293.911228 	 293.262678 	 -66015.231847 	 -66015.231847 	 293.088377 	 293.078438
10:16:10.298 AM 6/18/2026 	 2.222493 	 0.359215 	 293.910768 	 293.263750 	 -66015.214231 	 -66015.214231 	 293.100610 	 293.091144
10:16:15.359 AM 6/18/2026 	 1.872260 	 0.709590 	 293.910156 	 293.261912 	 -66015.278823 	 -66015.278823 	 293.087625 	 293.083365
10:16:20.401 AM 6/18/2026 	 1.809863 	 0.682890 	 293.911074 	 293.263597 	 -66015.290567 	 -66015.290567 	 293.094299 	 293.085307
10:16:25.474 AM 6/18/2026 	 1.696641 	 0.590700 	 293.910156 	 293.264057 	 -66015.225975 	 -66015.225975 	 293.093086 	 293.102078
10:16:30.525 AM 6/18/2026 	 2.476864 	 0.553672 	 293.909696 	 293.265895 	 -66015.225975 	 -66015.225975 	 293.097345 	 293.097819
10:16:46.248 AM 6/18/2026 	 2.255704 	 0.246369 	 293.910921 	 293.267886 	 -66014.926507 	 -66014.926507 	 293.090429 	 293.111727
10:16:51.354 AM 6/18/2026 	 2.193055 	 0.081635 	 293.910002 	 293.268958 	 -66014.938250 	 -66014.938250 	 293.103256 	 293.101363
10:16:56.430 AM 6/18/2026 	 2.115058 	 1.108077 	 293.909084 	 293.269265 	 -66014.908891 	 -66014.908891 	 293.098402 	 293.099822
