Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
9:44:57.489 AM 2026-09-21 	 4.037301 	 297.647000 	 44.546000 	 -142.043356 	 4.009521 	 297.647000 	 44.546000 	 -142.043356 	 108.487873 	 108.495640 	 299.027468
9:45:02.589 AM 2026-09-21 	 4.025413 	 297.647000 	 44.546000 	 -142.740733 	 4.016313 	 297.647000 	 44.546000 	 -142.740733 	 108.487992 	 108.496176 	 299.026919
9:45:07.819 AM 2026-09-21 	 4.023096 	 297.647000 	 44.546000 	 -142.076991 	 4.012608 	 297.647000 	 44.546000 	 -142.076991 	 108.488230 	 108.496414 	 299.026719
9:45:12.931 AM 2026-09-21 	 4.035518 	 297.647000 	 44.546000 	 -142.296180 	 4.003270 	 297.647000 	 44.546000 	 -142.296180 	 108.488051 	 108.496176 	 299.026519
9:45:18.010 AM 2026-09-21 	 4.024035 	 297.647000 	 44.546000 	 -142.390639 	 4.001054 	 297.647000 	 44.546000 	 -142.390639 	 108.488349 	 108.495938 	 299.025820
9:45:23.091 AM 2026-09-21 	 4.028235 	 297.647000 	 44.546000 	 -142.184061 	 4.014062 	 297.647000 	 44.546000 	 -142.184061 	 108.487694 	 108.496653 	 299.025271
9:45:28.199 AM 2026-09-21 	 4.037566 	 297.647000 	 44.546000 	 -142.394282 	 4.003603 	 297.647000 	 44.546000 	 -142.394282 	 108.488051 	 108.495997 	 299.025271
9:45:33.301 AM 2026-09-21 	 4.033874 	 297.647000 	 44.546000 	 -142.921801 	 4.004704 	 297.647000 	 44.546000 	 -142.921801 	 108.487992 	 108.496236 	 299.023824
9:45:38.423 AM 2026-09-21 	 4.026487 	 297.647000 	 44.546000 	 -142.140890 	 4.014403 	 297.647000 	 44.546000 	 -142.140890 	 108.488349 	 108.496295 	 299.023424
9:45:43.529 AM 2026-09-21 	 4.026067 	 297.647000 	 44.546000 	 -142.789774 	 4.004870 	 297.647000 	 44.546000 	 -142.789774 	 108.488111 	 108.496295 	 299.022551
9:45:48.641 AM 2026-09-21 	 4.027097 	 297.647000 	 44.546000 	 -142.209552 	 4.014859 	 297.647000 	 44.546000 	 -142.209552 	 108.487873 	 108.496355 	 299.021428
9:45:53.749 AM 2026-09-21 	 4.031817 	 297.647000 	 44.546000 	 -141.983349 	 4.008698 	 297.647000 	 44.546000 	 -141.983349 	 108.487813 	 108.496533 	 299.020380
9:45:58.860 AM 2026-09-21 	 4.028539 	 297.647000 	 44.546000 	 -141.995388 	 4.013282 	 297.647000 	 44.546000 	 -141.995388 	 108.488051 	 108.496772 	 299.018708
9:46:03.951 AM 2026-09-21 	 4.033644 	 297.647000 	 44.546000 	 -141.689582 	 4.015630 	 297.647000 	 44.546000 	 -141.689582 	 108.487873 	 108.497487 	 299.017560
9:46:09.051 AM 2026-09-21 	 4.032681 	 297.647000 	 44.546000 	 -141.804207 	 4.008862 	 297.647000 	 44.546000 	 -141.804207 	 108.488230 	 108.498261 	 299.016412
9:46:14.170 AM 2026-09-21 	 4.023093 	 297.647000 	 44.546000 	 -141.505674 	 4.006359 	 297.647000 	 44.546000 	 -141.505674 	 108.487932 	 108.498737 	 299.014166
9:46:19.274 AM 2026-09-21 	 4.041393 	 297.647000 	 44.546000 	 -141.111576 	 4.016012 	 297.647000 	 44.546000 	 -141.111576 	 108.488170 	 108.499512 	 299.012644
9:46:24.381 AM 2026-09-21 	 4.026866 	 297.647000 	 44.546000 	 -141.268779 	 3.997831 	 297.647000 	 44.546000 	 -141.268779 	 108.488230 	 108.500465 	 299.010548
9:46:29.476 AM 2026-09-21 	 4.036650 	 297.647000 	 44.546000 	 -141.647398 	 4.012792 	 297.647000 	 44.546000 	 -141.647398 	 108.488230 	 108.500346 	 299.008203
9:46:34.567 AM 2026-09-21 	 4.037301 	 297.647000 	 44.546000 	 -141.721629 	 4.015577 	 297.647000 	 44.546000 	 -141.721629 	 108.488587 	 108.500584 	 299.006082
9:46:39.686 AM 2026-09-21 	 4.031437 	 297.647000 	 44.546000 	 -141.591780 	 4.006964 	 297.647000 	 44.546000 	 -141.591780 	 108.488230 	 108.501597 	 299.002889
9:46:44.781 AM 2026-09-21 	 4.022491 	 297.647000 	 44.546000 	 -141.208014 	 4.010695 	 297.647000 	 44.546000 	 -141.208014 	 108.487992 	 108.503026 	 299.000669
9:46:49.885 AM 2026-09-21 	 4.031606 	 297.647000 	 44.546000 	 -141.366843 	 4.020441 	 297.647000 	 44.546000 	 -141.366843 	 108.488587 	 108.503086 	 298.997601
9:46:54.991 AM 2026-09-21 	 4.025393 	 297.647000 	 44.546000 	 -141.988137 	 4.010210 	 297.647000 	 44.546000 	 -141.988137 	 108.488587 	 108.503086 	 298.994533
9:47:00.075 AM 2026-09-21 	 4.031417 	 297.647000 	 44.546000 	 -140.725087 	 4.005165 	 297.647000 	 44.546000 	 -140.725087 	 108.488290 	 108.503086 	 298.991764
9:47:05.164 AM 2026-09-21 	 4.030480 	 297.647000 	 44.546000 	 -141.425089 	 4.013440 	 297.647000 	 44.546000 	 -141.425089 	 108.488766 	 108.503920 	 298.988347
9:47:10.260 AM 2026-09-21 	 4.030395 	 297.647000 	 44.546000 	 -141.669086 	 4.023963 	 297.647000 	 44.546000 	 -141.669086 	 108.488647 	 108.504039 	 298.985255
9:47:15.365 AM 2026-09-21 	 4.031081 	 297.647000 	 44.546000 	 -141.950897 	 4.011898 	 297.647000 	 44.546000 	 -141.950897 	 108.488409 	 108.504337 	 298.981789
9:47:20.466 AM 2026-09-21 	 4.032430 	 297.647000 	 44.546000 	 -140.694787 	 4.014754 	 297.647000 	 44.546000 	 -140.694787 	 108.489004 	 108.504456 	 298.978398
9:47:25.570 AM 2026-09-21 	 4.028349 	 297.647000 	 44.546000 	 -141.480811 	 4.006967 	 297.647000 	 44.546000 	 -141.480811 	 108.488826 	 108.504694 	 298.975406
9:47:30.675 AM 2026-09-21 	 4.029184 	 297.647000 	 44.546000 	 -141.916200 	 4.012295 	 297.647000 	 44.546000 	 -141.916200 	 108.488945 	 108.505230 	 298.972265
9:47:35.770 AM 2026-09-21 	 4.038684 	 297.647000 	 44.546000 	 -140.216646 	 4.018158 	 297.647000 	 44.546000 	 -140.216646 	 108.489004 	 108.505290 	 298.968450
9:47:40.871 AM 2026-09-21 	 4.031288 	 297.647000 	 44.546000 	 -141.932904 	 4.021005 	 297.647000 	 44.546000 	 -141.932904 	 108.489123 	 108.505587 	 298.965808
