Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
9:44:57.489 AM 2026-09-21 	 3.010012 	 0.467023 	 294.833793 	 294.874869 	 -66446.895446 	 462.816855 	 294.458311 	 294.667322
9:45:02.589 AM 2026-09-21 	 1.985230 	 1.052913 	 294.834099 	 294.876248 	 -66446.760265 	 463.100860 	 294.442655 	 294.649315
9:45:07.819 AM 2026-09-21 	 1.785457 	 0.733268 	 294.834712 	 294.876861 	 -66446.711108 	 463.323401 	 294.457556 	 294.655246
9:45:12.931 AM 2026-09-21 	 2.856282 	 -0.072268 	 294.834252 	 294.876248 	 -66446.661952 	 463.487513 	 294.452635 	 294.660705
9:45:18.010 AM 2026-09-21 	 1.866474 	 -0.263451 	 294.835018 	 294.875635 	 -66446.489908 	 463.637795 	 294.450515 	 294.660473
9:45:23.091 AM 2026-09-21 	 2.228531 	 0.858708 	 294.833333 	 294.877474 	 -66446.354733 	 463.763883 	 294.455152 	 294.655202
9:45:28.199 AM 2026-09-21 	 3.032907 	 -0.043553 	 294.834252 	 294.875788 	 -66446.354733 	 463.904514 	 294.450433 	 294.649541
9:45:33.301 AM 2026-09-21 	 2.714629 	 0.051408 	 294.834099 	 294.876401 	 -66445.998371 	 464.040742 	 294.438591 	 294.648082
9:45:38.423 AM 2026-09-21 	 2.077821 	 0.888179 	 294.835018 	 294.876554 	 -66445.900067 	 464.167978 	 294.456121 	 294.684944
9:45:43.529 AM 2026-09-21 	 2.041590 	 0.065766 	 294.834405 	 294.876554 	 -66445.685030 	 464.283961 	 294.441555 	 294.645856
9:45:48.641 AM 2026-09-21 	 2.130406 	 0.927473 	 294.833793 	 294.876708 	 -66445.408561 	 464.399737 	 294.454580 	 294.655102
9:45:53.749 AM 2026-09-21 	 2.537249 	 0.395991 	 294.833639 	 294.877167 	 -66445.150531 	 464.491652 	 294.459658 	 294.660649
9:45:58.860 AM 2026-09-21 	 2.254698 	 0.791454 	 294.834252 	 294.877780 	 -66444.738926 	 464.604804 	 294.459387 	 294.668398
9:46:03.951 AM 2026-09-21 	 2.694752 	 0.993971 	 294.833793 	 294.879619 	 -66444.456342 	 464.694449 	 294.466252 	 294.653561
9:46:09.051 AM 2026-09-21 	 2.611723 	 0.410096 	 294.834712 	 294.881611 	 -66444.173766 	 464.675817 	 294.463679 	 294.655235
9:46:14.170 AM 2026-09-21 	 1.785206 	 0.194229 	 294.833946 	 294.882837 	 -66443.620926 	 464.881551 	 294.470381 	 294.667594
9:46:19.274 AM 2026-09-21 	 3.362760 	 1.026969 	 294.834559 	 294.884829 	 -66443.246242 	 464.969794 	 294.479228 	 294.675022
9:46:24.381 AM 2026-09-21 	 2.110529 	 -0.541535 	 294.834712 	 294.887281 	 -66442.730307 	 465.049982 	 294.475699 	 294.641777
9:46:29.476 AM 2026-09-21 	 2.953904 	 0.749137 	 294.834712 	 294.886975 	 -66442.152986 	 465.133953 	 294.467199 	 294.679037
