Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:04.828 AM 2026-09-06 	 5.627833 	 297.647000 	 44.546000 	 -93.333682 	 5.625982 	 297.647000 	 44.546000 	 -93.333682 	 111.607149 	 108.748197 	 298.899126
12:00:09.896 AM 2026-09-06 	 5.636761 	 297.647000 	 44.546000 	 -93.115031 	 5.627897 	 297.647000 	 44.546000 	 -93.115031 	 111.607209 	 108.748197 	 298.899325
12:00:14.964 AM 2026-09-06 	 5.635188 	 297.647000 	 44.546000 	 -94.238670 	 5.620706 	 297.647000 	 44.546000 	 -94.238670 	 111.607864 	 108.748138 	 298.899524
12:00:20.026 AM 2026-09-06 	 5.634029 	 297.647000 	 44.546000 	 -94.378796 	 5.618674 	 297.647000 	 44.546000 	 -94.378796 	 111.607745 	 108.748853 	 298.899674
12:00:25.092 AM 2026-09-06 	 5.634090 	 297.647000 	 44.546000 	 -93.656985 	 5.619567 	 297.647000 	 44.546000 	 -93.656985 	 111.607924 	 108.749091 	 298.899400
12:00:30.168 AM 2026-09-06 	 5.632821 	 297.647000 	 44.546000 	 -93.033370 	 5.607914 	 297.647000 	 44.546000 	 -93.033370 	 111.607805 	 108.749329 	 298.899275
12:00:35.224 AM 2026-09-06 	 5.636440 	 297.647000 	 44.546000 	 -93.567732 	 5.621991 	 297.647000 	 44.546000 	 -93.567732 	 111.609115 	 108.749270 	 298.899051
12:00:40.294 AM 2026-09-06 	 5.633974 	 297.647000 	 44.546000 	 -92.759395 	 5.627319 	 297.647000 	 44.546000 	 -92.759395 	 111.609174 	 108.749984 	 298.899773
12:00:45.371 AM 2026-09-06 	 5.645578 	 297.647000 	 44.546000 	 -93.925179 	 5.618072 	 297.647000 	 44.546000 	 -93.925179 	 111.608936 	 108.748793 	 298.899499
12:00:50.458 AM 2026-09-06 	 5.641189 	 297.647000 	 44.546000 	 -93.884564 	 5.624361 	 297.647000 	 44.546000 	 -93.884564 	 111.609710 	 108.748972 	 298.899002
12:00:55.556 AM 2026-09-06 	 5.633323 	 297.647000 	 44.546000 	 -93.758723 	 5.622248 	 297.647000 	 44.546000 	 -93.758723 	 111.609591 	 108.749150 	 298.899002
