Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:03:48.599 AM 2026-09-06 	 141.039447 	 138.737399 	 302.868778 	 295.513806 	 -66420.413892 	 -66420.413892 	 295.538745 	 295.465290
12:03:53.689 AM 2026-09-06 	 141.297340 	 139.880716 	 302.869699 	 295.512427 	 -66420.432269 	 -66420.432269 	 295.538820 	 295.469132
12:03:58.782 AM 2026-09-06 	 140.144744 	 138.955785 	 302.871542 	 295.511967 	 -66420.518024 	 -66420.518024 	 295.541054 	 295.460536
12:04:03.867 AM 2026-09-06 	 140.928238 	 139.222786 	 302.871235 	 295.510588 	 -66420.524149 	 -66420.524149 	 295.550967 	 295.455381
12:04:08.952 AM 2026-09-06 	 140.853512 	 139.228579 	 302.870774 	 295.510588 	 -66420.689537 	 -66420.689537 	 295.542226 	 295.470655
12:04:14.039 AM 2026-09-06 	 140.744819 	 139.649735 	 302.869392 	 295.509361 	 -66420.658910 	 -66420.658910 	 295.536922 	 295.470059
12:04:19.126 AM 2026-09-06 	 141.045485 	 139.312206 	 302.867857 	 295.509208 	 -66420.824300 	 -66420.824300 	 295.545131 	 295.473090
12:04:24.217 AM 2026-09-06 	 140.058193 	 138.803141 	 302.862942 	 295.508748 	 -66420.916185 	 -66420.916185 	 295.539857 	 295.481471
12:04:29.303 AM 2026-09-06 	 140.083605 	 139.727065 	 302.862021 	 295.508135 	 -66420.959065 	 -66420.959065 	 295.541445 	 295.475053
12:04:34.398 AM 2026-09-06 	 141.792496 	 138.775938 	 302.861867 	 295.508748 	 -66421.026448 	 -66421.026448 	 295.535599 	 295.471091
12:04:39.480 AM 2026-09-06 	 140.739535 	 139.158051 	 302.860946 	 295.506756 	 -66421.234726 	 -66421.234726 	 295.547280 	 295.480418
12:04:44.571 AM 2026-09-06 	 140.647700 	 139.272912 	 302.860024 	 295.505989 	 -66421.430756 	 -66421.430756 	 295.541960 	 295.472744
12:04:49.665 AM 2026-09-06 	 140.700285 	 140.230084 	 302.860792 	 295.505683 	 -66421.602286 	 -66421.602286 	 295.530420 	 295.463085
12:04:54.767 AM 2026-09-06 	 140.723433 	 139.726561 	 302.861099 	 295.506143 	 -66421.810577 	 -66421.810577 	 295.549634 	 295.455931
12:04:59.858 AM 2026-09-06 	 140.574986 	 139.326312 	 302.861253 	 295.505683 	 -66421.945356 	 -66421.945356 	 295.531352 	 295.448477
12:05:04.946 AM 2026-09-06 	 141.192673 	 140.151747 	 302.860792 	 295.505989 	 -66422.055631 	 -66422.055631 	 295.520502 	 295.472473
12:05:10.025 AM 2026-09-06 	 141.457612 	 139.664597 	 302.859717 	 295.507216 	 -66422.196540 	 -66422.196540 	 295.527670 	 295.471637
12:05:15.097 AM 2026-09-06 	 140.646693 	 140.143687 	 302.860331 	 295.505836 	 -66422.337450 	 -66422.337450 	 295.534367 	 295.450080
12:05:20.169 AM 2026-09-06 	 140.624301 	 139.560567 	 302.861867 	 295.507829 	 -66422.306817 	 -66422.306817 	 295.528121 	 295.457490
12:05:25.256 AM 2026-09-06 	 140.402135 	 139.446462 	 302.860485 	 295.508288 	 -66422.319071 	 -66422.319071 	 295.539000 	 295.454243
12:05:30.363 AM 2026-09-06 	 140.617759 	 139.721775 	 302.862021 	 295.507369 	 -66422.300691 	 -66422.300691 	 295.551637 	 295.466412
12:05:35.462 AM 2026-09-06 	 140.650971 	 139.882731 	 302.863403 	 295.507522 	 -66422.221046 	 -66422.221046 	 295.546604 	 295.466557
12:05:40.537 AM 2026-09-06 	 140.721168 	 139.026062 	 302.864171 	 295.508135 	 -66422.172033 	 -66422.172033 	 295.538870 	 295.462589
12:05:45.622 AM 2026-09-06 	 141.193176 	 140.127062 	 302.866935 	 295.508288 	 -66422.067884 	 -66422.067884 	 295.521965 	 295.474878
12:05:50.712 AM 2026-09-06 	 141.677513 	 139.384498 	 302.867549 	 295.509974 	 -66422.092389 	 -66422.092389 	 295.525361 	 295.467915
12:05:55.793 AM 2026-09-06 	 139.898173 	 139.765100 	 302.867549 	 295.509668 	 -66422.006619 	 -66422.006619 	 295.551377 	 295.477924
12:06:00.890 AM 2026-09-06 	 140.874395 	 139.116238 	 302.868317 	 295.510128 	 -66421.890219 	 -66421.890219 	 295.532068 	 295.469913
12:06:05.985 AM 2026-09-06 	 141.248277 	 139.516739 	 302.868471 	 295.508442 	 -66421.798324 	 -66421.798324 	 295.526042 	 295.461061
12:06:11.070 AM 2026-09-06 	 140.162860 	 138.582236 	 302.867242 	 295.509361 	 -66421.749314 	 -66421.749314 	 295.525371 	 295.482051
12:06:16.160 AM 2026-09-06 	 140.314828 	 138.863091 	 302.866474 	 295.510588 	 -66421.657422 	 -66421.657422 	 295.538650 	 295.468020
12:06:21.249 AM 2026-09-06 	 140.098198 	 138.935886 	 302.868010 	 295.509974 	 -66421.528773 	 -66421.528773 	 295.532003 	 295.459488
12:06:26.333 AM 2026-09-06 	 141.587187 	 138.933367 	 302.867089 	 295.509974 	 -66421.541025 	 -66421.541025 	 295.539586 	 295.484496
12:06:31.426 AM 2026-09-06 	 140.600147 	 140.399856 	 302.868317 	 295.511047 	 -66421.424630 	 -66421.424630 	 295.541935 	 295.474602
12:06:36.505 AM 2026-09-06 	 140.386284 	 139.337143 	 302.870007 	 295.510434 	 -66421.449134 	 -66421.449134 	 295.529794 	 295.452099
12:06:41.595 AM 2026-09-06 	 140.855776 	 139.481726 	 302.870467 	 295.509821 	 -66421.387874 	 -66421.387874 	 295.528602 	 295.473510
12:06:46.692 AM 2026-09-06 	 141.003216 	 138.888279 	 302.871542 	 295.508748 	 -66421.424630 	 -66421.424630 	 295.548056 	 295.459063
12:06:51.778 AM 2026-09-06 	 139.673743 	 139.328075 	 302.872310 	 295.507829 	 -66421.534899 	 -66421.534899 	 295.545682 	 295.476466
12:06:56.876 AM 2026-09-06 	 141.476733 	 140.509679 	 302.870928 	 295.504916 	 -66421.547151 	 -66421.547151 	 295.549499 	 295.462860
12:07:01.962 AM 2026-09-06 	 140.069012 	 138.492060 	 302.869085 	 295.502924 	 -66421.792198 	 -66421.792198 	 295.549088 	 295.485523
12:07:07.052 AM 2026-09-06 	 140.274572 	 140.230588 	 302.866781 	 295.501238 	 -66421.969861 	 -66421.969861 	 295.549343 	 295.459879
12:07:12.135 AM 2026-09-06 	 140.396600 	 138.962334 	 302.864324 	 295.498939 	 -66421.994367 	 -66421.994367 	 295.534848 	 295.454328
12:07:17.222 AM 2026-09-06 	 139.738656 	 139.255531 	 302.863096 	 295.499092 	 -66422.055631 	 -66422.055631 	 295.539807 	 295.460230
12:07:22.305 AM 2026-09-06 	 140.363136 	 139.403641 	 302.860331 	 295.497099 	 -66421.994367 	 -66421.994367 	 295.546148 	 295.455270
12:07:27.396 AM 2026-09-06 	 140.407922 	 139.636133 	 302.858796 	 295.496793 	 -66421.920850 	 -66421.920850 	 295.531722 	 295.465330
12:07:32.484 AM 2026-09-06 	 140.103230 	 139.804394 	 302.858949 	 295.495873 	 -66421.896345 	 -66421.896345 	 295.534918 	 295.453457
12:07:37.579 AM 2026-09-06 	 140.644177 	 139.329334 	 302.857567 	 295.495720 	 -66421.847335 	 -66421.847335 	 295.551197 	 295.463145
12:07:42.678 AM 2026-09-06 	 140.873137 	 139.466865 	 302.857260 	 295.494647 	 -66421.896345 	 -66421.896345 	 295.533505 	 295.444980
12:07:47.766 AM 2026-09-06 	 141.649585 	 138.809439 	 302.854496 	 295.494954 	 -66421.865713 	 -66421.865713 	 295.549388 	 295.461808
12:07:52.850 AM 2026-09-06 	 140.331937 	 139.342936 	 302.854189 	 295.494954 	 -66421.841208 	 -66421.841208 	 295.524805 	 295.459353
12:07:57.941 AM 2026-09-06 	 140.650971 	 139.825553 	 302.854035 	 295.492808 	 -66421.822829 	 -66421.822829 	 295.523788 	 295.460691
12:08:03.019 AM 2026-09-06 	 140.171666 	 139.903638 	 302.854035 	 295.491582 	 -66421.737062 	 -66421.737062 	 295.570049 	 295.473054
12:08:08.107 AM 2026-09-06 	 141.148139 	 138.974929 	 302.853574 	 295.491582 	 -66421.688052 	 -66421.688052 	 295.553841 	 295.475679
12:08:13.172 AM 2026-09-06 	 140.737774 	 139.789029 	 302.855724 	 295.490202 	 -66421.583908 	 -66421.583908 	 295.538820 	 295.479962
12:08:18.270 AM 2026-09-06 	 140.574735 	 140.035627 	 302.856031 	 295.490202 	 -66421.394000 	 -66421.394000 	 295.541339 	 295.462705
12:08:23.358 AM 2026-09-06 	 140.954908 	 140.173661 	 302.858642 	 295.487290 	 -66421.314363 	 -66421.314363 	 295.549489 	 295.474152
12:08:28.449 AM 2026-09-06 	 141.055801 	 139.819759 	 302.858796 	 295.486217 	 -66421.259229 	 -66421.259229 	 295.538905 	 295.478635
12:08:33.537 AM 2026-09-06 	 140.789604 	 139.767115 	 302.858028 	 295.484071 	 -66421.197970 	 -66421.197970 	 295.513700 	 295.469908
12:08:38.621 AM 2026-09-06 	 141.404272 	 138.864854 	 302.857260 	 295.483305 	 -66421.044825 	 -66421.044825 	 295.540383 	 295.465515
12:08:43.706 AM 2026-09-06 	 140.696763 	 139.769634 	 302.858335 	 295.482232 	 -66421.210222 	 -66421.210222 	 295.537763 	 295.456773
12:08:48.797 AM 2026-09-06 	 140.900561 	 139.590290 	 302.859717 	 295.479626 	 -66421.130586 	 -66421.130586 	 295.524725 	 295.464924
12:08:53.893 AM 2026-09-06 	 141.116940 	 139.130847 	 302.859717 	 295.478094 	 -66421.234726 	 -66421.234726 	 295.536922 	 295.467233
12:08:58.990 AM 2026-09-06 	 141.141094 	 139.630088 	 302.860178 	 295.476714 	 -66421.271481 	 -66421.271481 	 295.532834 	 295.440071
12:09:04.087 AM 2026-09-06 	 140.789856 	 138.946214 	 302.860331 	 295.475181 	 -66421.197970 	 -66421.197970 	 295.511817 	 295.444008
12:09:09.177 AM 2026-09-06 	 141.555485 	 140.197339 	 302.861867 	 295.473649 	 -66421.142838 	 -66421.142838 	 295.524304 	 295.475805
12:09:14.254 AM 2026-09-06 	 140.585805 	 139.072913 	 302.861560 	 295.472423 	 -66421.210222 	 -66421.210222 	 295.538234 	 295.477964
12:09:19.346 AM 2026-09-06 	 141.092283 	 139.885250 	 302.862328 	 295.471963 	 -66421.044825 	 -66421.044825 	 295.519195 	 295.466457
12:09:24.416 AM 2026-09-06 	 141.087754 	 140.249731 	 302.861714 	 295.470583 	 -66420.910059 	 -66420.910059 	 295.521469 	 295.460726
12:09:29.493 AM 2026-09-06 	 140.835396 	 139.385505 	 302.861867 	 295.471809 	 -66420.781421 	 -66420.781421 	 295.527535 	 295.449369
12:09:34.573 AM 2026-09-06 	 141.137320 	 139.001881 	 302.861099 	 295.471656 	 -66420.475146 	 -66420.475146 	 295.537583 	 295.458477
12:09:39.637 AM 2026-09-06 	 140.308035 	 139.450744 	 302.860639 	 295.471043 	 -66420.401642 	 -66420.401642 	 295.526453 	 295.453938
12:09:44.711 AM 2026-09-06 	 140.389555 	 140.472148 	 302.860485 	 295.471196 	 -66420.138256 	 -66420.138256 	 295.531968 	 295.466518
12:09:49.791 AM 2026-09-06 	 140.311054 	 139.355783 	 302.859103 	 295.470890 	 -66419.979003 	 -66419.979003 	 295.533672 	 295.471046
12:09:54.865 AM 2026-09-06 	 140.612224 	 139.609685 	 302.858028 	 295.469970 	 -66419.850377 	 -66419.850377 	 295.541150 	 295.463928
12:09:59.938 AM 2026-09-06 	 141.869738 	 139.400367 	 302.856953 	 295.468744 	 -66419.758503 	 -66419.758503 	 295.538891 	 295.461669
12:10:05.022 AM 2026-09-06 	 141.262870 	 140.329832 	 302.856953 	 295.468744 	 -66419.531883 	 -66419.531883 	 295.522427 	 295.448498
12:10:10.106 AM 2026-09-06 	 140.858040 	 139.784495 	 302.856646 	 295.469357 	 -66419.348142 	 -66419.348142 	 295.528268 	 295.467525
12:10:15.189 AM 2026-09-06 	 140.843699 	 139.808928 	 302.856339 	 295.469051 	 -66419.121532 	 -66419.121532 	 295.526870 	 295.452000
12:10:20.263 AM 2026-09-06 	 140.347034 	 140.181722 	 302.856799 	 295.468591 	 -66418.760193 	 -66418.760193 	 295.521626 	 295.461354
12:10:25.344 AM 2026-09-06 	 140.754883 	 138.909438 	 302.857414 	 295.467671 	 -66418.527474 	 -66418.527474 	 295.532446 	 295.463228
12:10:30.436 AM 2026-09-06 	 140.859802 	 138.859312 	 302.858642 	 295.467518 	 -66418.325380 	 -66418.325380 	 295.529266 	 295.455809
12:10:35.539 AM 2026-09-06 	 140.483654 	 138.869892 	 302.857260 	 295.468284 	 -66417.933453 	 -66417.933453 	 295.529076 	 295.463154
12:10:40.617 AM 2026-09-06 	 139.871755 	 139.509686 	 302.856799 	 295.467365 	 -66417.731372 	 -66417.731372 	 295.540962 	 295.457618
12:10:45.704 AM 2026-09-06 	 140.166382 	 138.511456 	 302.858028 	 295.467978 	 -66417.529295 	 -66417.529295 	 295.551436 	 295.450670
12:10:50.795 AM 2026-09-06 	 140.369426 	 139.150998 	 302.859871 	 295.466445 	 -66417.431320 	 -66417.431320 	 295.526552 	 295.456391
12:10:55.894 AM 2026-09-06 	 141.207266 	 139.709937 	 302.861253 	 295.464452 	 -66417.082293 	 -66417.082293 	 295.528421 	 295.471917
12:11:00.983 AM 2026-09-06 	 140.339486 	 139.367621 	 302.862174 	 295.464606 	 -66417.125155 	 -66417.125155 	 295.544134 	 295.461261
12:11:06.071 AM 2026-09-06 	 140.029007 	 138.807675 	 302.862942 	 295.465372 	 -66417.008815 	 -66417.008815 	 295.528592 	 295.468320
12:11:11.152 AM 2026-09-06 	 141.151410 	 139.714722 	 302.864939 	 295.465065 	 -66416.886353 	 -66416.886353 	 295.538449 	 295.472999
12:11:16.244 AM 2026-09-06 	 140.573477 	 139.880968 	 302.866628 	 295.465065 	 -66416.867984 	 -66416.867984 	 295.521424 	 295.455030
12:11:21.329 AM 2026-09-06 	 140.528691 	 139.354271 	 302.868010 	 295.464299 	 -66416.929214 	 -66416.929214 	 295.527795 	 295.472704
12:11:26.413 AM 2026-09-06 	 141.142101 	 140.101622 	 302.868932 	 295.465985 	 -66416.996569 	 -66416.996569 	 295.533721 	 295.486164
12:11:31.506 AM 2026-09-06 	 139.743688 	 140.090287 	 302.870160 	 295.466751 	 -66417.002692 	 -66417.002692 	 295.523858 	 295.481480
12:11:36.610 AM 2026-09-06 	 140.973275 	 139.151250 	 302.870467 	 295.467365 	 -66417.057800 	 -66417.057800 	 295.512783 	 295.440737
12:11:41.694 AM 2026-09-06 	 139.955790 	 139.740667 	 302.871542 	 295.466138 	 -66417.088416 	 -66417.088416 	 295.538334 	 295.459698
12:11:46.778 AM 2026-09-06 	 140.459249 	 139.426815 	 302.872617 	 295.469204 	 -66417.070046 	 -66417.070046 	 295.524604 	 295.458211
12:11:51.867 AM 2026-09-06 	 140.961701 	 139.361324 	 302.872157 	 295.468591 	 -66417.094539 	 -66417.094539 	 295.523292 	 295.462549
12:11:56.943 AM 2026-09-06 	 140.550329 	 139.017498 	 302.871542 	 295.470430 	 -66417.204757 	 -66417.204757 	 295.514326 	 295.448401
12:12:02.022 AM 2026-09-06 	 140.733748 	 139.129840 	 302.871542 	 295.472269 	 -66417.198634 	 -66417.198634 	 295.532663 	 295.455911
12:12:07.103 AM 2026-09-06 	 140.642668 	 139.464850 	 302.870774 	 295.470737 	 -66417.321100 	 -66417.321100 	 295.517626 	 295.479957
12:12:12.186 AM 2026-09-06 	 140.843196 	 139.077195 	 302.871389 	 295.472269 	 -66417.259866 	 -66417.259866 	 295.537151 	 295.458987
12:12:17.267 AM 2026-09-06 	 139.493595 	 138.967120 	 302.871696 	 295.473342 	 -66417.235373 	 -66417.235373 	 295.547880 	 295.472072
12:12:22.345 AM 2026-09-06 	 140.956669 	 139.548980 	 302.873385 	 295.471809 	 -66417.149648 	 -66417.149648 	 295.526342 	 295.475018
12:12:27.433 AM 2026-09-06 	 141.264128 	 139.283995 	 302.873999 	 295.472729 	 -66417.088416 	 -66417.088416 	 295.546809 	 295.444158
12:12:32.518 AM 2026-09-06 	 141.120211 	 139.394825 	 302.875074 	 295.472882 	 -66417.033307 	 -66417.033307 	 295.526337 	 295.472187
12:12:37.604 AM 2026-09-06 	 140.081844 	 137.978462 	 302.872464 	 295.471350 	 -66416.874107 	 -66416.874107 	 295.522862 	 295.475304
12:12:42.705 AM 2026-09-06 	 140.502273 	 139.772153 	 302.873846 	 295.472729 	 -66416.819000 	 -66416.819000 	 295.530641 	 295.473666
12:12:47.790 AM 2026-09-06 	 140.266017 	 139.561575 	 302.871696 	 295.471503 	 -66416.629188 	 -66416.629188 	 295.510089 	 295.448402
12:12:52.875 AM 2026-09-06 	 141.143359 	 138.757802 	 302.869239 	 295.472423 	 -66416.531223 	 -66416.531223 	 295.545943 	 295.463071
12:12:57.969 AM 2026-09-06 	 140.276333 	 140.044191 	 302.867242 	 295.472729 	 -66416.488363 	 -66416.488363 	 295.542943 	 295.461954
12:13:03.068 AM 2026-09-06 	 140.958933 	 139.822278 	 302.866014 	 295.472423 	 -66416.280191 	 -66416.280191 	 295.534088 	 295.451685
12:13:08.155 AM 2026-09-06 	 140.822816 	 139.443188 	 302.865399 	 295.471503 	 -66416.084268 	 -66416.084268 	 295.534699 	 295.437698
12:13:13.240 AM 2026-09-06 	 140.685189 	 139.844948 	 302.864939 	 295.472269 	 -66415.986308 	 -66415.986308 	 295.528649 	 295.456134
12:13:18.322 AM 2026-09-06 	 140.808475 	 140.366859 	 302.864785 	 295.470277 	 -66415.937328 	 -66415.937328 	 295.545869 	 295.470532
12:13:23.400 AM 2026-09-06 	 139.812376 	 139.253516 	 302.863096 	 295.471809 	 -66415.723046 	 -66415.723046 	 295.532752 	 295.459296
12:13:28.488 AM 2026-09-06 	 141.158958 	 139.698602 	 302.862174 	 295.473036 	 -66415.692434 	 -66415.692434 	 295.539689 	 295.469059
12:13:33.578 AM 2026-09-06 	 141.176319 	 140.138397 	 302.862021 	 295.473649 	 -66415.649579 	 -66415.649579 	 295.506084 	 295.455228
12:13:38.641 AM 2026-09-06 	 141.081464 	 138.982485 	 302.860331 	 295.472269 	 -66415.741413 	 -66415.741413 	 295.535181 	 295.460783
12:13:43.718 AM 2026-09-06 	 141.279225 	 140.090035 	 302.859103 	 295.472729 	 -66415.753657 	 -66415.753657 	 295.531464 	 295.461304
12:13:48.788 AM 2026-09-06 	 140.561903 	 139.016994 	 302.858028 	 295.473342 	 -66415.931206 	 -66415.931206 	 295.534074 	 295.452141
12:13:53.884 AM 2026-09-06 	 140.728213 	 139.779457 	 302.857260 	 295.473189 	 -66415.888349 	 -66415.888349 	 295.535782 	 295.448199
12:13:58.963 AM 2026-09-06 	 140.684434 	 139.894570 	 302.858028 	 295.475795 	 -66415.906716 	 -66415.906716 	 295.528794 	 295.474645
12:14:04.053 AM 2026-09-06 	 140.287655 	 139.590290 	 302.858949 	 295.476101 	 -66415.931206 	 -66415.931206 	 295.519007 	 295.477099
12:14:09.141 AM 2026-09-06 	 140.777779 	 140.553760 	 302.857874 	 295.478553 	 -66415.949573 	 -66415.949573 	 295.535090 	 295.445623
12:14:14.226 AM 2026-09-06 	 139.722805 	 139.991547 	 302.860024 	 295.479013 	 -66415.863860 	 -66415.863860 	 295.540390 	 295.458459
12:14:19.311 AM 2026-09-06 	 141.476230 	 139.763085 	 302.861099 	 295.481159 	 -66415.900594 	 -66415.900594 	 295.518882 	 295.455783
12:14:24.404 AM 2026-09-06 	 140.351311 	 140.119506 	 302.862789 	 295.480853 	 -66415.998553 	 -66415.998553 	 295.531524 	 295.448649
12:14:29.492 AM 2026-09-06 	 140.129648 	 139.978701 	 302.861560 	 295.480699 	 -66416.029165 	 -66416.029165 	 295.534003 	 295.461960
12:14:34.583 AM 2026-09-06 	 140.854770 	 139.161829 	 302.861560 	 295.482692 	 -66416.072023 	 -66416.072023 	 295.509224 	 295.458839
12:14:39.673 AM 2026-09-06 	 141.305140 	 139.182736 	 302.862481 	 295.482232 	 -66416.261823 	 -66416.261823 	 295.532600 	 295.456790
12:14:44.761 AM 2026-09-06 	 140.409935 	 140.346456 	 302.862942 	 295.482998 	 -66416.408767 	 -66416.408767 	 295.520959 	 295.454094
12:14:49.825 AM 2026-09-06 	 141.478495 	 139.744445 	 302.864785 	 295.483305 	 -66416.439381 	 -66416.439381 	 295.525322 	 295.433498
12:14:54.906 AM 2026-09-06 	 141.413329 	 139.712455 	 302.864017 	 295.483611 	 -66416.751647 	 -66416.751647 	 295.516711 	 295.459263
12:14:59.996 AM 2026-09-06 	 141.459624 	 140.104140 	 302.864478 	 295.484838 	 -66416.812877 	 -66416.812877 	 295.520728 	 295.460455
