Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
9:10:31.882 AM 2026-09-17 	 4.034551 	 297.647000 	 44.546000 	 -135.944370 	 4.010356 	 297.647000 	 44.546000 	 -135.944370 	 108.583586 	 108.538944 	 298.623035
9:10:36.960 AM 2026-09-17 	 4.032526 	 297.647000 	 44.546000 	 -136.666526 	 4.003305 	 297.647000 	 44.546000 	 -136.666526 	 108.583288 	 108.540731 	 298.623802
9:10:42.114 AM 2026-09-17 	 4.032339 	 297.647000 	 44.546000 	 -135.771475 	 4.011705 	 297.647000 	 44.546000 	 -135.771475 	 108.583883 	 108.541446 	 298.625015
9:44:39.737 AM 2026-09-17 	 4.028556 	 297.647000 	 44.546000 	 -131.128325 	 4.019235 	 297.647000 	 44.546000 	 -131.128325 	 111.527279 	 108.518930 	 298.950879
9:44:44.879 AM 2026-09-17 	 4.031820 	 297.647000 	 44.546000 	 -130.642115 	 4.018173 	 297.647000 	 44.546000 	 -130.642115 	 111.527994 	 108.518037 	 298.952350
9:44:49.997 AM 2026-09-17 	 4.023720 	 297.647000 	 44.546000 	 -130.393979 	 4.012911 	 297.647000 	 44.546000 	 -130.393979 	 111.529721 	 108.517024 	 298.953197
9:44:55.328 AM 2026-09-17 	 4.039741 	 297.647000 	 44.546000 	 -130.858201 	 4.015586 	 297.647000 	 44.546000 	 -130.858201 	 111.530674 	 108.516369 	 298.953620
9:45:00.474 AM 2026-09-17 	 4.025299 	 297.647000 	 44.546000 	 -130.241703 	 4.008391 	 297.647000 	 44.546000 	 -130.241703 	 111.531151 	 108.515237 	 298.954717
9:45:05.623 AM 2026-09-17 	 4.025337 	 297.647000 	 44.546000 	 -130.498055 	 4.017451 	 297.647000 	 44.546000 	 -130.498055 	 111.531270 	 108.514344 	 298.955091
9:45:10.719 AM 2026-09-17 	 4.029514 	 297.647000 	 44.546000 	 -129.920718 	 4.012202 	 297.647000 	 44.546000 	 -129.920718 	 111.531627 	 108.513331 	 298.955315
9:45:15.809 AM 2026-09-17 	 4.039224 	 297.647000 	 44.546000 	 -130.416007 	 4.004426 	 297.647000 	 44.546000 	 -130.416007 	 111.531925 	 108.511782 	 298.955514
9:45:20.895 AM 2026-09-17 	 4.033331 	 297.647000 	 44.546000 	 -129.857689 	 4.010129 	 297.647000 	 44.546000 	 -129.857689 	 111.532699 	 108.510948 	 298.955315
9:45:25.985 AM 2026-09-17 	 4.025092 	 297.647000 	 44.546000 	 -130.313438 	 4.014876 	 297.647000 	 44.546000 	 -130.313438 	 111.532461 	 108.510055 	 298.954991
9:45:31.068 AM 2026-09-17 	 4.026338 	 297.647000 	 44.546000 	 -129.500773 	 4.020739 	 297.647000 	 44.546000 	 -129.500773 	 111.532342 	 108.508863 	 298.954842
9:45:36.519 AM 2026-09-17 	 4.029549 	 297.647000 	 44.546000 	 -130.708647 	 4.004978 	 297.647000 	 44.546000 	 -130.708647 	 111.532402 	 108.507613 	 298.954144
9:45:41.661 AM 2026-09-17 	 4.025798 	 297.647000 	 44.546000 	 -130.049115 	 4.019253 	 297.647000 	 44.546000 	 -130.049115 	 111.532044 	 108.507374 	 298.952923
9:45:46.792 AM 2026-09-17 	 4.033997 	 297.647000 	 44.546000 	 -130.151294 	 4.016383 	 297.647000 	 44.546000 	 -130.151294 	 111.530257 	 108.506540 	 298.952051
9:45:51.909 AM 2026-09-17 	 4.028066 	 297.647000 	 44.546000 	 -129.885606 	 4.018520 	 297.647000 	 44.546000 	 -129.885606 	 111.529602 	 108.505826 	 298.950481
9:45:57.047 AM 2026-09-17 	 4.029931 	 297.647000 	 44.546000 	 -130.568475 	 4.008444 	 297.647000 	 44.546000 	 -130.568475 	 111.529185 	 108.504694 	 298.949309
