Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
9:10:31.882 AM 2026-09-17 	 2.773001 	 0.539063 	 295.079987 	 294.986279 	 -66354.682732 	 452.119353 	 294.595225 	 294.747584
9:10:36.960 AM 2026-09-17 	 2.598388 	 -0.069246 	 295.079221 	 294.990877 	 -66354.871228 	 452.490727 	 294.579014 	 294.728076
9:10:42.114 AM 2026-09-17 	 2.582286 	 0.655435 	 295.080753 	 294.992716 	 -66355.169182 	 452.748190 	 294.599106 	 294.739202
9:44:39.737 AM 2026-09-17 	 2.256207 	 1.305053 	 302.660848 	 294.934788 	 -66433.342938 	 490.042927 	 294.703339 	 294.871222
9:44:44.879 AM 2026-09-17 	 2.537500 	 1.213366 	 302.662691 	 294.932489 	 -66433.704773 	 490.410114 	 294.714254 	 294.867988
9:44:49.997 AM 2026-09-17 	 1.839300 	 0.759464 	 302.667144 	 294.929884 	 -66433.913294 	 490.668127 	 294.719824 	 294.886287
9:44:55.328 AM 2026-09-17 	 3.220352 	 0.990193 	 302.669601 	 294.928198 	 -66434.017557 	 490.838701 	 294.709403 	 294.862668
9:45:00.474 AM 2026-09-17 	 1.975418 	 0.369542 	 302.670830 	 294.925286 	 -66434.287418 	 491.024906 	 294.723242 	 294.878389
9:45:05.623 AM 2026-09-17 	 1.978689 	 1.151149 	 302.671137 	 294.922988 	 -66434.379418 	 491.153805 	 294.717488 	 294.876879
9:45:10.719 AM 2026-09-17 	 2.338733 	 0.698256 	 302.672058 	 294.920382 	 -66434.434618 	 491.277642 	 294.730448 	 294.858717
9:45:15.809 AM 2026-09-17 	 3.175818 	 0.027479 	 302.672826 	 294.916398 	 -66434.483685 	 491.413775 	 294.719330 	 294.871648
9:45:20.895 AM 2026-09-17 	 2.667831 	 0.519415 	 302.674822 	 294.914253 	 -66434.434618 	 491.540432 	 294.731863 	 294.862017
9:45:25.985 AM 2026-09-17 	 1.957554 	 0.928985 	 302.674208 	 294.911954 	 -66434.354884 	 491.669093 	 294.721632 	 294.864991
9:45:31.068 AM 2026-09-17 	 2.064989 	 1.434775 	 302.673901 	 294.908889 	 -66434.318084 	 491.807376 	 294.739875 	 294.873799
9:45:36.519 AM 2026-09-17 	 2.341753 	 0.075086 	 302.674055 	 294.905671 	 -66434.146353 	 491.966000 	 294.712760 	 294.870739
9:45:41.661 AM 2026-09-17 	 2.018442 	 1.306564 	 302.673133 	 294.905058 	 -66433.845831 	 492.062601 	 294.727566 	 294.875167
9:45:46.792 AM 2026-09-17 	 2.725196 	 1.058958 	 302.668526 	 294.902912 	 -66433.631178 	 492.179519 	 294.725272 	 294.873345
9:45:51.909 AM 2026-09-17 	 2.213938 	 1.243340 	 302.666837 	 294.901073 	 -66433.244816 	 492.312089 	 294.731236 	 294.860448
9:45:57.047 AM 2026-09-17 	 2.374713 	 0.374076 	 302.665762 	 294.898162 	 -66432.956588 	 492.387227 	 294.715907 	 294.863040
9:46:02.175 AM 2026-09-17 	 2.637638 	 -0.282846 	 302.667759 	 294.897089 	 -66432.533460 	 492.528807 	 294.722192 	 294.875453
9:46:07.273 AM 2026-09-17 	 2.841689 	 0.205815 	 302.668526 	 294.895557 	 -66432.147143 	 492.621925 	 294.730987 	 294.869628
9:46:12.361 AM 2026-09-17 	 2.047125 	 0.626971 	 302.668833 	 294.892032 	 -66431.674999 	 492.743270 	 294.734242 	 294.856380
9:46:17.465 AM 2026-09-17 	 2.868359 	 -0.580829 	 302.669601 	 294.888661 	 -66431.092517 	 492.838584 	 294.741761 	 294.868612
9:46:22.571 AM 2026-09-17 	 2.227525 	 1.288680 	 302.670523 	 294.886209 	 -66430.546856 	 492.976209 	 294.731981 	 294.880995
9:46:27.671 AM 2026-09-17 	 2.764698 	 0.739313 	 302.668987 	 294.886515 	 -66429.970574 	 493.061322 	 294.720188 	 294.862133
9:46:32.759 AM 2026-09-17 	 2.225260 	 0.049897 	 302.669601 	 294.885289 	 -66429.363677 	 493.164971 	 294.726665 	 294.872851
9:46:37.872 AM 2026-09-17 	 2.960194 	 1.253668 	 302.669448 	 294.883604 	 -66428.750690 	 493.272460 	 294.737832 	 294.867985
9:46:42.972 AM 2026-09-17 	 1.783948 	 0.307578 	 302.670983 	 294.882991 	 -66428.211295 	 493.384732 	 294.720059 	 294.850217
9:46:48.077 AM 2026-09-17 	 1.720795 	 0.672311 	 302.670983 	 294.882071 	 -66427.702575 	 493.496734 	 294.727409 	 294.883969
9:46:53.161 AM 2026-09-17 	 2.252685 	 0.559717 	 302.670983 	 294.880845 	 -66427.101954 	 493.572589 	 294.713159 	 294.864536
9:46:58.239 AM 2026-09-17 	 3.411068 	 0.893216 	 302.671905 	 294.878240 	 -66426.599423 	 493.681074 	 294.742229 	 294.861064
9:47:03.326 AM 2026-09-17 	 1.673494 	 1.085407 	 302.670676 	 294.877627 	 -66426.139815 	 493.791787 	 294.721010 	 294.860126
9:47:08.405 AM 2026-09-17 	 2.509321 	 0.912864 	 302.670983 	 294.876554 	 -66425.649590 	 493.893259 	 294.734567 	 294.848217
9:47:13.490 AM 2026-09-17 	 2.303509 	 1.002788 	 302.669448 	 294.874869 	 -66425.226793 	 493.993169 	 294.737080 	 294.855917
9:47:18.598 AM 2026-09-17 	 2.321373 	 0.289694 	 302.662998 	 294.874715 	 -66424.828522 	 494.108603 	 294.736865 	 294.866074
9:47:23.702 AM 2026-09-17 	 2.940569 	 0.940571 	 302.658084 	 294.875022 	 -66424.332240 	 494.185082 	 294.749453 	 294.865929
9:47:28.795 AM 2026-09-17 	 2.752873 	 0.821177 	 302.653324 	 294.873030 	 -66423.927881 	 494.316283 	 294.736478 	 294.853429
9:47:33.892 AM 2026-09-17 	 1.938935 	 0.433774 	 302.650406 	 294.873796 	 -66423.499035 	 494.398221 	 294.730477 	 294.855917
9:47:38.991 AM 2026-09-17 	 2.160598 	 0.564251 	 302.647949 	 294.872876 	 -66422.953815 	 494.469261 	 294.709850 	 294.873488
9:47:44.082 AM 2026-09-17 	 2.794639 	 0.930244 	 302.646721 	 294.872876 	 -66422.494386 	 494.558468 	 294.737211 	 294.854161
9:47:49.181 AM 2026-09-17 	 2.257717 	 -0.023906 	 302.643342 	 294.872876 	 -66422.022728 	 494.644820 	 294.731978 	 294.870148
9:47:54.279 AM 2026-09-17 	 2.537500 	 0.517148 	 302.641499 	 294.873336 	 -66421.459220 	 494.720352 	 294.715050 	 294.888115
9:47:59.368 AM 2026-09-17 	 2.086878 	 1.118656 	 302.643649 	 294.871650 	 -66420.914119 	 494.807521 	 294.743002 	 294.859951
9:48:04.448 AM 2026-09-17 	 1.361505 	 0.545864 	 302.645031 	 294.871344 	 -66420.448665 	 494.905105 	 294.705251 	 294.859932
9:48:09.532 AM 2026-09-17 	 2.226518 	 0.244354 	 302.647181 	 294.870425 	 -66419.738280 	 494.994211 	 294.728283 	 294.860796
9:48:14.630 AM 2026-09-17 	 2.864333 	 0.609339 	 302.646567 	 294.871650 	 -66419.279007 	 495.106188 	 294.734420 	 294.856086
9:48:19.722 AM 2026-09-17 	 1.705951 	 0.702538 	 302.646260 	 294.871650 	 -66418.715664 	 495.188705 	 294.716549 	 294.888671
9:48:24.807 AM 2026-09-17 	 2.598640 	 1.844596 	 302.640425 	 294.871497 	 -66418.280933 	 495.270555 	 294.733163 	 294.862374
9:48:29.906 AM 2026-09-17 	 3.016805 	 0.641329 	 302.636893 	 294.870578 	 -66417.791120 	 495.365214 	 294.720781 	 294.862254
9:48:35.008 AM 2026-09-17 	 2.285142 	 0.311356 	 302.632593 	 294.870884 	 -66417.295210 	 495.474933 	 294.717335 	 294.866825
9:48:40.107 AM 2026-09-17 	 1.924342 	 0.658205 	 302.626911 	 294.870118 	 -66416.872788 	 495.559604 	 294.731641 	 294.870754
9:48:45.191 AM 2026-09-17 	 2.675630 	 1.082636 	 302.621537 	 294.870731 	 -66416.297346 	 495.654327 	 294.698627 	 294.863211
9:48:50.283 AM 2026-09-17 	 2.674624 	 0.762235 	 302.613244 	 294.870578 	 -66415.838243 	 495.745536 	 294.697690 	 294.871705
9:48:55.388 AM 2026-09-17 	 2.518882 	 1.432760 	 302.605873 	 294.870731 	 -66415.391403 	 495.814678 	 294.715198 	 294.884963
9:49:00.488 AM 2026-09-17 	 2.851753 	 1.000269 	 302.605259 	 294.869965 	 -66414.969067 	 495.896516 	 294.735636 	 294.875219
9:49:05.579 AM 2026-09-17 	 2.420001 	 0.889942 	 302.604491 	 294.871650 	 -66414.614075 	 495.998190 	 294.714844 	 294.857734
9:49:10.673 AM 2026-09-17 	 1.959567 	 0.134531 	 302.603416 	 294.871497 	 -66414.222376 	 496.099744 	 294.729748 	 294.863203
9:49:15.765 AM 2026-09-17 	 3.117195 	 0.797751 	 302.602956 	 294.871037 	 -66413.855172 	 496.158234 	 294.736262 	 294.872544
9:49:20.858 AM 2026-09-17 	 3.054294 	 0.377351 	 302.603570 	 294.872263 	 -66413.463504 	 496.258369 	 294.741261 	 294.866697
9:49:25.968 AM 2026-09-17 	 2.559893 	 0.628231 	 302.602495 	 294.871497 	 -66413.059613 	 496.314987 	 294.705648 	 294.861743
9:49:31.051 AM 2026-09-17 	 1.723311 	 1.590441 	 302.600806 	 294.872263 	 -66412.655740 	 496.396841 	 294.723804 	 294.884136
9:49:36.144 AM 2026-09-17 	 2.037564 	 0.990949 	 302.596506 	 294.872417 	 -66412.239647 	 496.500033 	 294.721156 	 294.879132
9:49:41.236 AM 2026-09-17 	 2.058447 	 -0.923396 	 302.594971 	 294.871804 	 -66411.737911 	 496.575967 	 294.725233 	 294.892637
9:49:46.340 AM 2026-09-17 	 1.975166 	 0.253674 	 302.590978 	 294.871957 	 -66411.272912 	 496.646750 	 294.716254 	 294.861029
9:49:51.439 AM 2026-09-17 	 2.797155 	 0.636795 	 302.588521 	 294.871804 	 -66410.814054 	 496.744880 	 294.720977 	 294.861979
9:49:56.541 AM 2026-09-17 	 2.146257 	 1.327219 	 302.585604 	 294.873643 	 -66410.245101 	 496.804122 	 294.727137 	 294.888411
9:50:01.626 AM 2026-09-17 	 1.907233 	 0.472061 	 302.584529 	 294.873949 	 -66409.786293 	 496.880164 	 294.704505 	 294.891719
9:50:06.717 AM 2026-09-17 	 2.411195 	 0.492715 	 302.581150 	 294.875328 	 -66409.229636 	 496.949597 	 294.732882 	 294.867280
9:50:11.810 AM 2026-09-17 	 1.686577 	 0.343094 	 302.579001 	 294.876554 	 -66408.673013 	 497.025330 	 294.718340 	 294.890461
9:50:16.898 AM 2026-09-17 	 2.810238 	 1.573565 	 302.576390 	 294.876708 	 -66408.116422 	 497.100007 	 294.725493 	 294.885825
9:50:21.997 AM 2026-09-17 	 2.227273 	 0.599012 	 302.575315 	 294.879313 	 -66407.553748 	 497.184469 	 294.728377 	 294.880221
9:50:27.093 AM 2026-09-17 	 2.033035 	 1.049639 	 302.574087 	 294.879772 	 -66407.131765 	 497.274605 	 294.709669 	 294.905839
9:50:32.187 AM 2026-09-17 	 1.663430 	 1.149134 	 302.568866 	 294.881152 	 -66406.636418 	 497.328787 	 294.732166 	 294.876937
9:50:37.288 AM 2026-09-17 	 2.654496 	 -0.073780 	 302.563491 	 294.880998 	 -66406.232821 	 497.404958 	 294.734758 	 294.875756
9:50:42.382 AM 2026-09-17 	 2.797155 	 1.259461 	 302.561188 	 294.883144 	 -66405.982110 	 497.478086 	 294.702130 	 294.866714
9:50:47.487 AM 2026-09-17 	 2.102226 	 0.082642 	 302.561495 	 294.884676 	 -66405.474595 	 497.561634 	 294.725049 	 294.872179
9:50:52.576 AM 2026-09-17 	 2.205887 	 1.007825 	 302.561495 	 294.884216 	 -66405.040477 	 497.611085 	 294.752041 	 294.865215
9:50:57.672 AM 2026-09-17 	 2.253691 	 0.370046 	 302.563645 	 294.884676 	 -66404.459646 	 497.680044 	 294.736928 	 294.877454
9:51:02.761 AM 2026-09-17 	 1.404781 	 0.699515 	 302.564873 	 294.883297 	 -66404.098937 	 497.768573 	 294.716585 	 294.882578
9:51:07.872 AM 2026-09-17 	 2.595369 	 -0.244056 	 302.563952 	 294.883910 	 -66403.707676 	 497.820945 	 294.723000 	 294.883804
9:51:12.966 AM 2026-09-17 	 2.397860 	 0.223448 	 302.565027 	 294.882991 	 -66403.273639 	 497.899788 	 294.701884 	 294.891928
9:51:18.074 AM 2026-09-17 	 2.226267 	 0.770043 	 302.565334 	 294.881611 	 -66402.943541 	 497.986640 	 294.711381 	 294.874546
9:51:23.182 AM 2026-09-17 	 1.923588 	 1.259461 	 302.566562 	 294.881611 	 -66402.619566 	 498.068255 	 294.735994 	 294.880292
9:51:28.275 AM 2026-09-17 	 2.023726 	 0.585662 	 302.567177 	 294.880539 	 -66402.216142 	 498.144372 	 294.740001 	 294.870625
9:51:33.368 AM 2026-09-17 	 2.584047 	 1.055936 	 302.567023 	 294.879466 	 -66401.769950 	 498.239950 	 294.727326 	 294.862668
9:51:38.458 AM 2026-09-17 	 2.754634 	 0.629238 	 302.569941 	 294.878393 	 -66401.439904 	 498.306480 	 294.716070 	 294.881591
9:51:43.558 AM 2026-09-17 	 2.715132 	 0.608332 	 302.570708 	 294.878087 	 -66401.115981 	 498.376873 	 294.712856 	 294.884037
9:51:48.646 AM 2026-09-17 	 2.956672 	 1.066515 	 302.572858 	 294.875941 	 -66400.804293 	 498.448698 	 294.737520 	 294.852113
9:51:53.746 AM 2026-09-17 	 2.248408 	 0.502287 	 302.574240 	 294.874869 	 -66400.425391 	 498.550749 	 294.707669 	 294.886867
9:51:58.835 AM 2026-09-17 	 2.374461 	 1.203038 	 302.574087 	 294.873489 	 -66400.040394 	 498.617792 	 294.737693 	 294.877275
9:52:03.941 AM 2026-09-17 	 2.369429 	 0.286419 	 302.571937 	 294.871344 	 -66399.704298 	 498.719256 	 294.724997 	 294.858453
9:52:09.016 AM 2026-09-17 	 1.962838 	 1.082384 	 302.568559 	 294.869658 	 -66399.300998 	 498.797075 	 294.756359 	 294.876605
9:52:14.110 AM 2026-09-17 	 1.632734 	 0.905055 	 302.563798 	 294.870271 	 -66398.983260 	 498.854514 	 294.721100 	 294.878133
9:52:19.202 AM 2026-09-17 	 2.219473 	 0.777096 	 302.563491 	 294.867973 	 -66398.647201 	 498.933576 	 294.715478 	 294.872985
9:52:24.292 AM 2026-09-17 	 1.985985 	 0.310601 	 302.562570 	 294.866440 	 -66398.341704 	 499.002584 	 294.728376 	 294.865133
9:52:29.396 AM 2026-09-17 	 2.544293 	 0.787927 	 302.562416 	 294.865827 	 -66397.987340 	 499.087872 	 294.718435 	 294.868868
9:52:34.491 AM 2026-09-17 	 3.037185 	 0.108335 	 302.561495 	 294.863988 	 -66397.724631 	 499.163293 	 294.709813 	 294.874393
9:52:39.587 AM 2026-09-17 	 3.173051 	 1.139814 	 302.561034 	 294.861843 	 -66397.516912 	 499.240623 	 294.733959 	 294.852796
9:52:44.695 AM 2026-09-17 	 2.776020 	 0.648130 	 302.563798 	 294.860464 	 -66397.180907 	 499.322102 	 294.721263 	 294.843876
9:52:49.794 AM 2026-09-17 	 2.198590 	 1.223945 	 302.563645 	 294.860004 	 -66396.838804 	 499.409498 	 294.721749 	 294.867937
9:52:54.895 AM 2026-09-17 	 2.044357 	 0.683142 	 302.563952 	 294.860157 	 -66396.576127 	 499.497827 	 294.712654 	 294.868747
9:53:00.016 AM 2026-09-17 	 2.517372 	 -0.297960 	 302.560727 	 294.858012 	 -66396.270697 	 499.581127 	 294.734986 	 294.887771
9:53:05.158 AM 2026-09-17 	 2.961452 	 0.879615 	 302.559806 	 294.857552 	 -66395.867545 	 499.647698 	 294.724845 	 294.870561
9:53:10.243 AM 2026-09-17 	 1.767342 	 0.518660 	 302.559652 	 294.857092 	 -66395.708732 	 499.713610 	 294.717591 	 294.883583
9:53:15.326 AM 2026-09-17 	 1.950509 	 0.350399 	 302.558731 	 294.856633 	 -66395.427763 	 499.803954 	 294.739551 	 294.855086
9:53:20.409 AM 2026-09-17 	 2.454471 	 0.547375 	 302.555199 	 294.856173 	 -66395.171232 	 499.853488 	 294.713503 	 294.877611
9:53:25.535 AM 2026-09-17 	 2.276839 	 0.942838 	 302.553510 	 294.856326 	 -66395.042970 	 499.924719 	 294.716279 	 294.870484
9:53:30.637 AM 2026-09-17 	 2.877668 	 1.325959 	 302.552282 	 294.856633 	 -66394.792558 	 499.982650 	 294.714310 	 294.874174
9:53:35.736 AM 2026-09-17 	 1.697899 	 -0.011815 	 302.551974 	 294.857246 	 -66394.633763 	 500.061465 	 294.707999 	 294.849948
9:53:40.847 AM 2026-09-17 	 2.208151 	 0.333019 	 302.550439 	 294.855560 	 -66394.426113 	 500.157590 	 294.715638 	 294.887761
9:53:45.959 AM 2026-09-17 	 2.202113 	 1.005306 	 302.552742 	 294.857552 	 -66394.126860 	 500.224789 	 294.710168 	 294.872862
9:53:51.069 AM 2026-09-17 	 2.354584 	 0.524705 	 302.549825 	 294.855866 	 -66393.882579 	 500.295993 	 294.707752 	 294.876105
9:53:56.168 AM 2026-09-17 	 2.373455 	 0.625712 	 302.550285 	 294.855866 	 -66393.699373 	 500.361789 	 294.720680 	 294.864982
9:54:01.276 AM 2026-09-17 	 1.983469 	 1.045860 	 302.549364 	 294.854181 	 -66393.394036 	 500.420926 	 294.694902 	 294.870333
9:54:06.372 AM 2026-09-17 	 2.368926 	 -0.666219 	 302.549518 	 294.854027 	 -66393.137562 	 500.472874 	 294.719793 	 294.868811
9:54:11.478 AM 2026-09-17 	 2.400376 	 1.105810 	 302.549210 	 294.854947 	 -66393.076497 	 500.546362 	 294.726618 	 294.869975
9:54:16.574 AM 2026-09-17 	 1.801560 	 0.465511 	 302.544450 	 294.854794 	 -66392.923838 	 500.618171 	 294.717974 	 294.867936
9:54:21.677 AM 2026-09-17 	 2.687204 	 0.561984 	 302.538615 	 294.855560 	 -66392.777288 	 500.667301 	 294.720204 	 294.873465
9:54:26.775 AM 2026-09-17 	 1.947238 	 0.613369 	 302.536619 	 294.855253 	 -66392.581890 	 500.745953 	 294.711385 	 294.866064
9:54:31.874 AM 2026-09-17 	 2.864836 	 0.880622 	 302.537079 	 294.855407 	 -66392.423133 	 500.811446 	 294.742807 	 294.862113
9:54:36.972 AM 2026-09-17 	 1.613864 	 0.538055 	 302.535544 	 294.855866 	 -66392.337650 	 500.892864 	 294.703310 	 294.886752
9:54:42.081 AM 2026-09-17 	 3.410313 	 0.963241 	 302.533087 	 294.857246 	 -66392.130050 	 500.946333 	 294.713307 	 294.859027
9:54:47.202 AM 2026-09-17 	 2.732744 	 1.173064 	 302.528941 	 294.857705 	 -66391.995723 	 501.003163 	 294.726907 	 294.874979
9:54:52.297 AM 2026-09-17 	 2.212932 	 0.704553 	 302.526791 	 294.857859 	 -66391.806448 	 501.060521 	 294.726603 	 294.877505
9:54:57.396 AM 2026-09-17 	 2.760169 	 1.010596 	 302.521110 	 294.857246 	 -66391.604965 	 501.124120 	 294.721061 	 294.855933
9:55:02.489 AM 2026-09-17 	 3.075932 	 0.169040 	 302.512050 	 294.858165 	 -66391.495068 	 501.196019 	 294.718253 	 294.877173
9:55:07.581 AM 2026-09-17 	 2.276839 	 0.278863 	 302.508365 	 294.858931 	 -66391.348540 	 501.250356 	 294.727557 	 294.876101
9:55:12.684 AM 2026-09-17 	 2.692740 	 -0.082596 	 302.506983 	 294.858931 	 -66391.305803 	 501.302562 	 294.728325 	 294.857537
9:55:17.794 AM 2026-09-17 	 2.532216 	 0.374328 	 302.506061 	 294.859697 	 -66391.189803 	 501.334657 	 294.729265 	 294.876394
9:55:22.876 AM 2026-09-17 	 2.542029 	 0.908582 	 302.506983 	 294.860157 	 -66390.994439 	 501.402794 	 294.733653 	 294.869936
9:55:27.973 AM 2026-09-17 	 2.018694 	 0.237805 	 302.506522 	 294.860004 	 -66390.860128 	 501.492041 	 294.730273 	 294.842981
9:55:33.075 AM 2026-09-17 	 2.258220 	 0.690951 	 302.506061 	 294.860464 	 -66390.799079 	 501.550807 	 294.744643 	 294.856877
9:55:38.166 AM 2026-09-17 	 2.476864 	 0.429240 	 302.504372 	 294.860770 	 -66390.701400 	 501.609459 	 294.707926 	 294.850818
9:55:43.265 AM 2026-09-17 	 2.662799 	 0.982385 	 302.503451 	 294.860310 	 -66390.615932 	 501.673725 	 294.727857 	 294.854241
9:55:48.441 AM 2026-09-17 	 2.626065 	 1.919658 	 302.503297 	 294.861996 	 -66390.530465 	 501.721944 	 294.727507 	 294.871808
