Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:02.989 AM 2026-09-01 	 104.111348 	 104.004881 	 302.968140 	 294.852035 	 -66409.250071 	 -66409.250071 	 295.085147 	 295.137457
12:00:08.132 AM 2026-09-01 	 103.964663 	 103.638889 	 302.969215 	 294.852801 	 -66409.231716 	 -66409.231716 	 295.097325 	 295.128428
12:00:13.260 AM 2026-09-01 	 103.461707 	 103.723523 	 302.969215 	 294.853261 	 -66409.188889 	 -66409.188889 	 295.096208 	 295.119771
12:00:18.355 AM 2026-09-01 	 103.450133 	 102.985493 	 302.970137 	 294.852648 	 -66409.170535 	 -66409.170535 	 295.104144 	 295.133361
12:00:23.465 AM 2026-09-01 	 104.498817 	 103.411686 	 302.972594 	 294.853108 	 -66409.182771 	 -66409.182771 	 295.085814 	 295.125872
12:00:28.588 AM 2026-09-01 	 104.693055 	 102.690784 	 302.972287 	 294.853874 	 -66409.170535 	 -66409.170535 	 295.126764 	 295.122994
12:00:33.659 AM 2026-09-01 	 104.013474 	 102.354766 	 302.972594 	 294.853108 	 -66409.213362 	 -66409.213362 	 295.108561 	 295.130709
12:00:38.772 AM 2026-09-01 	 103.830810 	 103.152998 	 302.975051 	 294.854334 	 -66409.152180 	 -66409.152180 	 295.082390 	 295.115850
12:00:43.890 AM 2026-09-01 	 103.714569 	 102.323532 	 302.973516 	 294.856479 	 -66409.213362 	 -66409.213362 	 295.089710 	 295.129767
12:00:48.985 AM 2026-09-01 	 104.194628 	 102.923780 	 302.972133 	 294.858471 	 -66409.139944 	 -66409.139944 	 295.102134 	 295.113444
12:00:54.111 AM 2026-09-01 	 104.440445 	 103.219748 	 302.972287 	 294.859084 	 -66409.188889 	 -66409.188889 	 295.099506 	 295.128724
12:00:59.275 AM 2026-09-01 	 104.309863 	 102.494564 	 302.973669 	 294.859851 	 -66409.207244 	 -66409.207244 	 295.102880 	 295.130213
12:01:04.414 AM 2026-09-01 	 103.930948 	 102.441919 	 302.972748 	 294.860923 	 -66409.176653 	 -66409.176653 	 295.108882 	 295.108410
12:01:09.497 AM 2026-09-01 	 103.412393 	 102.412952 	 302.971980 	 294.861843 	 -66409.152180 	 -66409.152180 	 295.098885 	 295.109253
