Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:02.989 AM 2026-09-01 	 5.210119 	 297.647000 	 44.546000 	 -114.120294 	 5.209683 	 297.647000 	 44.546000 	 -114.120294 	 111.646459 	 108.486765 	 298.861853
12:00:08.132 AM 2026-09-01 	 5.208417 	 297.647000 	 44.546000 	 -113.577808 	 5.205440 	 297.647000 	 44.546000 	 -113.577808 	 111.646876 	 108.487063 	 298.861778
12:00:13.260 AM 2026-09-01 	 5.202583 	 297.647000 	 44.546000 	 -113.627602 	 5.206421 	 297.647000 	 44.546000 	 -113.627602 	 111.646876 	 108.487241 	 298.861604
12:00:18.355 AM 2026-09-01 	 5.202449 	 297.647000 	 44.546000 	 -113.274065 	 5.197866 	 297.647000 	 44.546000 	 -113.274065 	 111.647233 	 108.487003 	 298.861529
12:00:23.465 AM 2026-09-01 	 5.214614 	 297.647000 	 44.546000 	 -114.090576 	 5.202807 	 297.647000 	 44.546000 	 -114.090576 	 111.648186 	 108.487182 	 298.861579
12:00:28.588 AM 2026-09-01 	 5.216867 	 297.647000 	 44.546000 	 -112.266426 	 5.194450 	 297.647000 	 44.546000 	 -112.266426 	 111.648067 	 108.487480 	 298.861529
12:00:33.659 AM 2026-09-01 	 5.208984 	 297.647000 	 44.546000 	 -113.077322 	 5.190555 	 297.647000 	 44.546000 	 -113.077322 	 111.648186 	 108.487182 	 298.861704
12:00:38.772 AM 2026-09-01 	 5.206865 	 297.647000 	 44.546000 	 -114.243110 	 5.199808 	 297.647000 	 44.546000 	 -114.243110 	 111.649139 	 108.487658 	 298.861455
12:00:43.890 AM 2026-09-01 	 5.205516 	 297.647000 	 44.546000 	 -113.917049 	 5.190193 	 297.647000 	 44.546000 	 -113.917049 	 111.648544 	 108.488492 	 298.861704
12:00:48.985 AM 2026-09-01 	 5.211085 	 297.647000 	 44.546000 	 -113.363613 	 5.197151 	 297.647000 	 44.546000 	 -113.363613 	 111.648008 	 108.489266 	 298.861405
12:00:54.111 AM 2026-09-01 	 5.213937 	 297.647000 	 44.546000 	 -113.480649 	 5.200582 	 297.647000 	 44.546000 	 -113.480649 	 111.648067 	 108.489505 	 298.861604
12:00:59.275 AM 2026-09-01 	 5.212422 	 297.647000 	 44.546000 	 -113.330352 	 5.192176 	 297.647000 	 44.546000 	 -113.330352 	 111.648603 	 108.489803 	 298.861679
12:01:04.414 AM 2026-09-01 	 5.208026 	 297.647000 	 44.546000 	 -113.063021 	 5.191566 	 297.647000 	 44.546000 	 -113.063021 	 111.648246 	 108.490220 	 298.861554
12:01:09.497 AM 2026-09-01 	 5.202011 	 297.647000 	 44.546000 	 -113.508335 	 5.191230 	 297.647000 	 44.546000 	 -113.508335 	 111.647948 	 108.490577 	 298.861455
12:01:14.608 AM 2026-09-01 	 5.201763 	 297.647000 	 44.546000 	 -112.736259 	 5.196634 	 297.647000 	 44.546000 	 -112.736259 	 111.647829 	 108.491173 	 298.860883
12:01:19.752 AM 2026-09-01 	 5.217597 	 297.647000 	 44.546000 	 -113.234705 	 5.185843 	 297.647000 	 44.546000 	 -113.234705 	 111.647293 	 108.492006 	 298.860535
12:01:24.918 AM 2026-09-01 	 5.208592 	 297.647000 	 44.546000 	 -113.754156 	 5.196789 	 297.647000 	 44.546000 	 -113.754156 	 111.647055 	 108.492066 	 298.860186
12:01:30.051 AM 2026-09-01 	 5.207428 	 297.647000 	 44.546000 	 -112.982071 	 5.201820 	 297.647000 	 44.546000 	 -112.982071 	 111.647650 	 108.492185 	 298.859614
12:01:35.177 AM 2026-09-01 	 5.222809 	 297.647000 	 44.546000 	 -112.761387 	 5.185834 	 297.647000 	 44.546000 	 -112.761387 	 111.647591 	 108.492960 	 298.858918
12:01:40.304 AM 2026-09-01 	 5.212819 	 297.647000 	 44.546000 	 -113.238839 	 5.202637 	 297.647000 	 44.546000 	 -113.238839 	 111.647233 	 108.493019 	 298.858570
12:01:45.477 AM 2026-09-01 	 5.210420 	 297.647000 	 44.546000 	 -112.880847 	 5.198804 	 297.647000 	 44.546000 	 -112.880847 	 111.646459 	 108.493615 	 298.858595
12:01:50.610 AM 2026-09-01 	 5.205919 	 297.647000 	 44.546000 	 -112.604796 	 5.203382 	 297.647000 	 44.546000 	 -112.604796 	 111.646280 	 108.493555 	 298.858197
