Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:02.430 AM 2026-08-01 	 4.027923 	 297.647000 	 44.546000 	 -97.972238 	 4.011857 	 297.647000 	 44.546000 	 -97.972238 	 108.847496 	 108.725443 	 298.589068
12:00:07.559 AM 2026-08-01 	 4.025909 	 297.647000 	 44.546000 	 -97.792300 	 4.006572 	 297.647000 	 44.546000 	 -97.792300 	 108.847436 	 108.725146 	 298.588870
12:00:12.722 AM 2026-08-01 	 4.014161 	 297.647000 	 44.546000 	 -97.692885 	 4.017814 	 297.647000 	 44.546000 	 -97.692885 	 108.847675 	 108.725741 	 298.589217
12:00:17.852 AM 2026-08-01 	 4.036808 	 297.647000 	 44.546000 	 -97.018298 	 4.013507 	 297.647000 	 44.546000 	 -97.018298 	 108.847139 	 108.726218 	 298.589291
12:00:23.009 AM 2026-08-01 	 4.023962 	 297.647000 	 44.546000 	 -97.389237 	 4.017364 	 297.647000 	 44.546000 	 -97.389237 	 108.847139 	 108.726039 	 298.589439
12:00:28.136 AM 2026-08-01 	 4.027427 	 297.647000 	 44.546000 	 -97.815362 	 4.003629 	 297.647000 	 44.546000 	 -97.815362 	 108.847436 	 108.727171 	 298.589761
12:00:33.310 AM 2026-08-01 	 4.025077 	 297.647000 	 44.546000 	 -97.556988 	 4.007083 	 297.647000 	 44.546000 	 -97.556988 	 108.847734 	 108.727290 	 298.589909
12:00:38.448 AM 2026-08-01 	 4.030816 	 297.647000 	 44.546000 	 -97.845134 	 4.009726 	 297.647000 	 44.546000 	 -97.845134 	 108.847853 	 108.727588 	 298.590033
12:00:43.599 AM 2026-08-01 	 4.025182 	 297.647000 	 44.546000 	 -97.576858 	 4.007264 	 297.647000 	 44.546000 	 -97.576858 	 108.848092 	 108.727886 	 298.589934
12:00:48.726 AM 2026-08-01 	 4.028524 	 297.647000 	 44.546000 	 -98.857618 	 4.009092 	 297.647000 	 44.546000 	 -98.857618 	 108.847258 	 108.728124 	 298.589909
12:00:53.868 AM 2026-08-01 	 4.030389 	 297.647000 	 44.546000 	 -97.948980 	 4.004897 	 297.647000 	 44.546000 	 -97.948980 	 108.847317 	 108.727290 	 298.589588
12:00:59.011 AM 2026-08-01 	 4.025159 	 297.647000 	 44.546000 	 -96.953087 	 4.006143 	 297.647000 	 44.546000 	 -96.953087 	 108.848151 	 108.727469 	 298.589810
