Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:04.961 AM 2026-09-05 	 143.978427 	 142.393294 	 302.753140 	 294.837324 	 -66440.980879 	 -66440.980879 	 295.072652 	 295.092446
12:00:10.033 AM 2026-09-05 	 144.190781 	 142.246948 	 302.753755 	 294.836711 	 -66441.220296 	 -66441.220296 	 295.060435 	 295.093897
12:00:15.095 AM 2026-09-05 	 144.321614 	 142.318232 	 302.754983 	 294.838703 	 -66441.379910 	 -66441.379910 	 295.078055 	 295.106331
12:00:20.161 AM 2026-09-05 	 143.866212 	 143.102358 	 302.756058 	 294.838703 	 -66441.410606 	 -66441.410606 	 295.073939 	 295.095146
12:00:25.232 AM 2026-09-05 	 144.247643 	 141.990778 	 302.756672 	 294.839163 	 -66441.576363 	 -66441.576363 	 295.089227 	 295.094411
12:00:30.309 AM 2026-09-05 	 143.948738 	 142.759539 	 302.754215 	 294.842074 	 -66441.717566 	 -66441.717566 	 295.072838 	 295.080379
12:00:35.386 AM 2026-09-05 	 143.246261 	 142.266595 	 302.754062 	 294.842228 	 -66441.858771 	 -66441.858771 	 295.078129 	 295.091796
12:00:40.449 AM 2026-09-05 	 143.814885 	 142.513445 	 302.755444 	 294.842994 	 -66441.858771 	 -66441.858771 	 295.056920 	 295.089439
12:00:45.542 AM 2026-09-05 	 143.791989 	 142.331834 	 302.753140 	 294.844373 	 -66442.006117 	 -66442.006117 	 295.077317 	 295.100410
12:00:50.619 AM 2026-09-05 	 143.868476 	 141.976168 	 302.752680 	 294.845446 	 -66442.024536 	 -66442.024536 	 295.069381 	 295.098129
12:00:55.698 AM 2026-09-05 	 144.052399 	 143.091023 	 302.751451 	 294.846672 	 -66442.030675 	 -66442.030675 	 295.072234 	 295.081660
12:01:00.794 AM 2026-09-05 	 143.512457 	 142.182464 	 302.751605 	 294.849124 	 -66442.122768 	 -66442.122768 	 295.060357 	 295.085807
12:01:05.885 AM 2026-09-05 	 143.641782 	 142.529817 	 302.754522 	 294.849583 	 -66442.141187 	 -66442.141187 	 295.076456 	 295.105675
12:01:10.969 AM 2026-09-05 	 144.232295 	 142.909412 	 302.754062 	 294.850350 	 -66442.208723 	 -66442.208723 	 295.058352 	 295.092285
12:01:16.066 AM 2026-09-05 	 144.697762 	 143.224019 	 302.753447 	 294.851269 	 -66442.196443 	 -66442.196443 	 295.079981 	 295.095534
12:01:21.157 AM 2026-09-05 	 143.984214 	 142.832082 	 302.755137 	 294.852955 	 -66442.208723 	 -66442.208723 	 295.070606 	 295.109250
12:01:26.247 AM 2026-09-05 	 143.581648 	 142.809664 	 302.754215 	 294.852955 	 -66442.270119 	 -66442.270119 	 295.077926 	 295.080754
12:01:31.338 AM 2026-09-05 	 144.458487 	 142.731327 	 302.753755 	 294.852342 	 -66442.288538 	 -66442.288538 	 295.075174 	 295.103922
12:01:36.422 AM 2026-09-05 	 144.299222 	 142.526543 	 302.755444 	 294.853261 	 -66442.337656 	 -66442.337656 	 295.057465 	 295.073961
12:01:41.516 AM 2026-09-05 	 144.119577 	 142.571631 	 302.758669 	 294.854640 	 -66442.521849 	 -66442.521849 	 295.063403 	 295.099221
12:01:46.596 AM 2026-09-05 	 143.408545 	 142.624023 	 302.760665 	 294.854794 	 -66442.564827 	 -66442.564827 	 295.075361 	 295.085259
12:01:51.682 AM 2026-09-05 	 144.072024 	 142.926288 	 302.761126 	 294.855100 	 -66442.509569 	 -66442.509569 	 295.056755 	 295.071836
12:01:56.765 AM 2026-09-05 	 144.336962 	 142.774904 	 302.760204 	 294.856939 	 -66442.595527 	 -66442.595527 	 295.060405 	 295.093867
12:02:01.846 AM 2026-09-05 	 143.410558 	 143.140644 	 302.760204 	 294.856939 	 -66442.534128 	 -66442.534128 	 295.064396 	 295.092202
12:02:06.946 AM 2026-09-05 	 143.871496 	 143.565327 	 302.760665 	 294.857705 	 -66442.466590 	 -66442.466590 	 295.080615 	 295.087684
12:02:12.015 AM 2026-09-05 	 143.792995 	 142.637877 	 302.761894 	 294.856633 	 -66442.331516 	 -66442.331516 	 295.067338 	 295.076763
12:02:17.103 AM 2026-09-05 	 144.137189 	 142.989260 	 302.763736 	 294.857092 	 -66442.239421 	 -66442.239421 	 295.060362 	 295.104663
12:02:22.191 AM 2026-09-05 	 143.371811 	 142.839135 	 302.764044 	 294.856326 	 -66442.098210 	 -66442.098210 	 295.067797 	 295.087120
12:02:27.285 AM 2026-09-05 	 144.043341 	 142.391279 	 302.764811 	 294.857246 	 -66442.030675 	 -66442.030675 	 295.066107 	 295.098626
12:02:32.362 AM 2026-09-05 	 144.315324 	 142.653494 	 302.766040 	 294.857705 	 -66441.840353 	 -66441.840353 	 295.066271 	 295.093134
12:02:37.435 AM 2026-09-05 	 144.347278 	 142.656769 	 302.767576 	 294.859084 	 -66441.613198 	 -66441.613198 	 295.037062 	 295.092205
12:02:42.518 AM 2026-09-05 	 144.145492 	 142.476417 	 302.769111 	 294.858165 	 -66441.521110 	 -66441.521110 	 295.064965 	 295.072977
