Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:04.259 AM 2026-09-07 	 136.513351 	 136.526582 	 302.830692 	 295.339385 	 -66384.923397 	 275.416760 	 295.192928 	 295.336144
12:00:09.332 AM 2026-09-07 	 137.044234 	 135.260092 	 302.827621 	 295.339232 	 -66385.130876 	 275.426995 	 295.176815 	 295.334638
12:00:14.403 AM 2026-09-07 	 137.324269 	 135.843715 	 302.824396 	 295.339385 	 -66385.332257 	 275.414079 	 295.193659 	 295.326983
12:00:19.473 AM 2026-09-07 	 137.100845 	 135.994344 	 302.821785 	 295.340151 	 -66385.600771 	 275.390625 	 295.158005 	 295.331850
12:00:24.541 AM 2026-09-07 	 136.886982 	 135.705933 	 302.820710 	 295.340458 	 -66385.942528 	 275.422099 	 295.187676 	 295.322414
12:00:29.609 AM 2026-09-07 	 136.277347 	 135.485279 	 302.820403 	 295.339998 	 -66386.150029 	 275.404289 	 295.203603 	 295.331271
12:00:34.677 AM 2026-09-07 	 136.954915 	 136.030364 	 302.819482 	 295.340918 	 -66386.455187 	 275.368690 	 295.202496 	 295.322628
12:00:39.742 AM 2026-09-07 	 136.423529 	 134.945484 	 302.819942 	 295.340458 	 -66386.607769 	 275.385580 	 295.172022 	 295.329847
12:00:44.819 AM 2026-09-07 	 137.023854 	 135.725076 	 302.818867 	 295.341224 	 -66386.839699 	 275.337364 	 295.194646 	 295.335977
12:00:49.907 AM 2026-09-07 	 137.361758 	 135.316515 	 302.818407 	 295.340304 	 -66386.961770 	 275.336901 	 295.185251 	 295.347781
12:00:54.995 AM 2026-09-07 	 137.372325 	 135.775202 	 302.819482 	 295.340918 	 -66387.181501 	 275.306837 	 295.187564 	 295.355274
12:01:00.081 AM 2026-09-07 	 137.893145 	 135.930364 	 302.822400 	 295.339691 	 -66387.358510 	 275.293321 	 295.188759 	 295.334802
12:01:05.175 AM 2026-09-07 	 136.791624 	 135.261351 	 302.824396 	 295.339998 	 -66387.572147 	 275.314412 	 295.193874 	 295.356401
12:01:10.259 AM 2026-09-07 	 137.653618 	 135.683515 	 302.824857 	 295.339385 	 -66387.657603 	 275.277374 	 295.205532 	 295.349686
12:01:15.344 AM 2026-09-07 	 136.683183 	 136.365122 	 302.825317 	 295.338619 	 -66387.804100 	 275.255360 	 295.182102 	 295.350756
12:01:20.433 AM 2026-09-07 	 137.378364 	 136.313485 	 302.826239 	 295.338465 	 -66387.999434 	 275.252750 	 295.189498 	 295.329888
12:01:25.527 AM 2026-09-07 	 137.177333 	 136.038676 	 302.825471 	 295.338925 	 -66388.127624 	 275.207522 	 295.180598 	 295.348312
12:01:30.631 AM 2026-09-07 	 136.411955 	 135.656563 	 302.824703 	 295.337392 	 -66388.268025 	 275.197785 	 295.175519 	 295.342763
12:01:35.724 AM 2026-09-07 	 136.923716 	 136.493837 	 302.824703 	 295.337392 	 -66388.420637 	 275.165455 	 295.192635 	 295.343858
12:01:40.807 AM 2026-09-07 	 136.964979 	 135.715252 	 302.825471 	 295.336473 	 -66388.585460 	 275.134651 	 295.189540 	 295.341235
12:01:45.891 AM 2026-09-07 	 136.512093 	 135.990566 	 302.825932 	 295.336166 	 -66388.762496 	 275.134916 	 295.190736 	 295.344315
12:01:50.981 AM 2026-09-07 	 137.881822 	 136.689553 	 302.825010 	 295.334787 	 -66388.817439 	 275.117919 	 295.191432 	 295.336061
