Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:01.328 AM 2026-08-08 	 1.826469 	 0.805560 	 295.660692 	 295.602553 	 -66360.093583 	 -66360.093583 	 295.531717 	 295.389032
12:00:06.420 AM 2026-08-08 	 0.661796 	 0.942586 	 295.661305 	 295.600101 	 -66360.020560 	 -66360.020560 	 295.514468 	 295.414636
12:00:11.536 AM 2026-08-08 	 2.780549 	 0.366268 	 295.660998 	 295.599028 	 -66359.996220 	 -66359.996220 	 295.529907 	 295.394285
12:00:16.674 AM 2026-08-08 	 2.209661 	 0.486922 	 295.661151 	 295.600714 	 -66359.831923 	 -66359.831923 	 295.508988 	 295.393142
12:00:21.795 AM 2026-08-08 	 1.414342 	 1.238554 	 295.660845 	 295.600407 	 -66359.917113 	 -66359.917113 	 295.521579 	 295.399142
12:00:26.920 AM 2026-08-08 	 1.997559 	 1.195481 	 295.660079 	 295.602093 	 -66359.862348 	 -66359.862348 	 295.532184 	 295.392325
12:00:32.036 AM 2026-08-08 	 1.911762 	 0.696240 	 295.660385 	 295.603166 	 -66359.777157 	 -66359.777157 	 295.519593 	 295.394802
12:00:37.150 AM 2026-08-08 	 3.194940 	 0.388938 	 295.661305 	 295.604546 	 -66359.880603 	 -66359.880603 	 295.522842 	 295.385335
12:00:42.302 AM 2026-08-08 	 1.361505 	 1.081628 	 295.660692 	 295.605772 	 -66359.789327 	 -66359.789327 	 295.519643 	 295.384490
12:00:47.419 AM 2026-08-08 	 2.375719 	 0.420676 	 295.660998 	 295.607305 	 -66359.831923 	 -66359.831923 	 295.543359 	 295.384193
12:00:52.539 AM 2026-08-08 	 0.909877 	 0.578861 	 295.660538 	 295.606692 	 -66359.844093 	 -66359.844093 	 295.542467 	 295.398373
12:00:57.671 AM 2026-08-08 	 2.042093 	 0.673822 	 295.661458 	 295.606998 	 -66359.880603 	 -66359.880603 	 295.532259 	 295.399464
12:01:02.790 AM 2026-08-08 	 1.588200 	 -0.017861 	 295.660692 	 295.608991 	 -66360.008390 	 -66360.008390 	 295.525719 	 295.389154
12:01:07.919 AM 2026-08-08 	 2.125625 	 0.144355 	 295.660385 	 295.607152 	 -66360.105753 	 -66360.105753 	 295.538359 	 295.378249
12:01:13.060 AM 2026-08-08 	 2.197835 	 0.987171 	 295.661151 	 295.606385 	 -66360.136179 	 -66360.136179 	 295.529537 	 295.400510
12:01:18.185 AM 2026-08-08 	 2.124367 	 1.162736 	 295.660692 	 295.605159 	 -66360.178776 	 -66360.178776 	 295.515115 	 295.395032
12:01:23.336 AM 2026-08-08 	 2.654244 	 0.441078 	 295.660385 	 295.604239 	 -66360.410018 	 -66360.410018 	 295.526420 	 295.396450
