Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:00.285 AM 2026-08-05 	 4.016706 	 297.647000 	 44.546000 	 -114.192332 	 4.016821 	 297.647000 	 44.546000 	 -114.192332 	 108.768400 	 108.585643 	 298.594732
12:00:05.397 AM 2026-08-05 	 4.024450 	 297.647000 	 44.546000 	 -113.024601 	 4.008365 	 297.647000 	 44.546000 	 -113.024601 	 108.768639 	 108.585762 	 298.593619
12:00:10.491 AM 2026-08-05 	 4.020603 	 297.647000 	 44.546000 	 -113.535151 	 4.012719 	 297.647000 	 44.546000 	 -113.535151 	 108.768817 	 108.585703 	 298.593001
12:00:15.620 AM 2026-08-05 	 4.030743 	 297.647000 	 44.546000 	 -113.517483 	 4.008532 	 297.647000 	 44.546000 	 -113.517483 	 108.768639 	 108.586060 	 298.592926
12:00:20.753 AM 2026-08-05 	 4.017915 	 297.647000 	 44.546000 	 -114.382723 	 4.017495 	 297.647000 	 44.546000 	 -114.382723 	 108.768400 	 108.586179 	 298.592357
12:00:25.901 AM 2026-08-05 	 4.024251 	 297.647000 	 44.546000 	 -113.911991 	 4.011171 	 297.647000 	 44.546000 	 -113.911991 	 108.768281 	 108.586060 	 298.592555
12:00:31.045 AM 2026-08-05 	 4.025042 	 297.647000 	 44.546000 	 -113.823650 	 4.005107 	 297.647000 	 44.546000 	 -113.823650 	 108.768817 	 108.586477 	 298.592184
12:00:36.199 AM 2026-08-05 	 4.026388 	 297.647000 	 44.546000 	 -115.567293 	 3.996289 	 297.647000 	 44.546000 	 -115.567293 	 108.768817 	 108.586477 	 298.592160
12:00:41.360 AM 2026-08-05 	 4.033343 	 297.647000 	 44.546000 	 -114.558436 	 4.012146 	 297.647000 	 44.546000 	 -114.558436 	 108.768519 	 108.587311 	 298.592184
12:00:46.497 AM 2026-08-05 	 4.019716 	 297.647000 	 44.546000 	 -113.675654 	 4.018552 	 297.647000 	 44.546000 	 -113.675654 	 108.768698 	 108.587371 	 298.591739
12:00:51.643 AM 2026-08-05 	 4.034411 	 297.647000 	 44.546000 	 -114.997170 	 4.020888 	 297.647000 	 44.546000 	 -114.997170 	 108.768341 	 108.588086 	 298.591764
12:00:56.808 AM 2026-08-05 	 4.024788 	 297.647000 	 44.546000 	 -114.403851 	 4.016955 	 297.647000 	 44.546000 	 -114.403851 	 108.768817 	 108.588205 	 298.591418
12:01:01.945 AM 2026-08-05 	 4.023312 	 297.647000 	 44.546000 	 -113.021611 	 4.013545 	 297.647000 	 44.546000 	 -113.021611 	 108.768519 	 108.588145 	 298.591343
12:01:07.103 AM 2026-08-05 	 4.021193 	 297.647000 	 44.546000 	 -115.270169 	 4.014578 	 297.647000 	 44.546000 	 -115.270169 	 108.768817 	 108.588800 	 298.591294
12:01:12.250 AM 2026-08-05 	 4.043582 	 297.647000 	 44.546000 	 -114.187326 	 4.015227 	 297.647000 	 44.546000 	 -114.187326 	 108.768400 	 108.588979 	 298.591096
12:01:17.409 AM 2026-08-05 	 4.022958 	 297.647000 	 44.546000 	 -114.149772 	 4.012640 	 297.647000 	 44.546000 	 -114.149772 	 108.768162 	 108.589158 	 298.590997
12:01:22.517 AM 2026-08-05 	 4.030807 	 297.647000 	 44.546000 	 -114.121086 	 4.005559 	 297.647000 	 44.546000 	 -114.121086 	 108.768698 	 108.589217 	 298.590700
12:01:27.652 AM 2026-08-05 	 4.020577 	 297.647000 	 44.546000 	 -114.219471 	 4.013037 	 297.647000 	 44.546000 	 -114.219471 	 108.768400 	 108.589456 	 298.590379
12:01:32.773 AM 2026-08-05 	 4.016995 	 297.647000 	 44.546000 	 -113.664835 	 4.011218 	 297.647000 	 44.546000 	 -113.664835 	 108.768639 	 108.589575 	 298.590107
12:01:37.904 AM 2026-08-05 	 4.023414 	 297.647000 	 44.546000 	 -113.685959 	 4.020357 	 297.647000 	 44.546000 	 -113.685959 	 108.768400 	 108.589634 	 298.589167
12:01:43.027 AM 2026-08-05 	 4.026440 	 297.647000 	 44.546000 	 -113.333508 	 4.008143 	 297.647000 	 44.546000 	 -113.333508 	 108.768400 	 108.590051 	 298.589068
12:01:48.139 AM 2026-08-05 	 4.023513 	 297.647000 	 44.546000 	 -114.806462 	 4.009405 	 297.647000 	 44.546000 	 -114.806462 	 108.768460 	 108.590349 	 298.588524
12:01:53.289 AM 2026-08-05 	 4.032374 	 297.647000 	 44.546000 	 -114.084967 	 4.008689 	 297.647000 	 44.546000 	 -114.084967 	 108.768698 	 108.589872 	 298.588227
12:01:58.409 AM 2026-08-05 	 4.028799 	 297.647000 	 44.546000 	 -114.047478 	 4.018228 	 297.647000 	 44.546000 	 -114.047478 	 108.768222 	 108.590528 	 298.587659
12:02:03.555 AM 2026-08-05 	 4.031855 	 297.647000 	 44.546000 	 -114.482810 	 3.997746 	 297.647000 	 44.546000 	 -114.482810 	 108.768281 	 108.590766 	 298.587782
12:02:08.677 AM 2026-08-05 	 4.028177 	 297.647000 	 44.546000 	 -113.398899 	 4.017811 	 297.647000 	 44.546000 	 -113.398899 	 108.768579 	 108.590826 	 298.587609
12:02:13.819 AM 2026-08-05 	 4.031685 	 297.647000 	 44.546000 	 -113.928230 	 4.012952 	 297.647000 	 44.546000 	 -113.928230 	 108.768698 	 108.591302 	 298.587040
12:02:18.949 AM 2026-08-05 	 4.034546 	 297.647000 	 44.546000 	 -114.589018 	 4.006426 	 297.647000 	 44.546000 	 -114.589018 	 108.768698 	 108.591302 	 298.586818
12:02:24.098 AM 2026-08-05 	 4.027045 	 297.647000 	 44.546000 	 -114.341585 	 4.021437 	 297.647000 	 44.546000 	 -114.341585 	 108.768519 	 108.591064 	 298.586249
12:02:29.256 AM 2026-08-05 	 4.030524 	 297.647000 	 44.546000 	 -113.660920 	 4.023160 	 297.647000 	 44.546000 	 -113.660920 	 108.768519 	 108.591183 	 298.586447
12:02:34.383 AM 2026-08-05 	 4.022523 	 297.647000 	 44.546000 	 -114.708462 	 4.007670 	 297.647000 	 44.546000 	 -114.708462 	 108.768758 	 108.591064 	 298.586027
12:02:39.520 AM 2026-08-05 	 4.031186 	 297.647000 	 44.546000 	 -114.648804 	 4.006949 	 297.647000 	 44.546000 	 -114.648804 	 108.768519 	 108.591540 	 298.585952
12:02:44.681 AM 2026-08-05 	 4.026899 	 297.647000 	 44.546000 	 -114.404631 	 4.010678 	 297.647000 	 44.546000 	 -114.404631 	 108.769115 	 108.590885 	 298.585779
12:02:49.821 AM 2026-08-05 	 4.023796 	 297.647000 	 44.546000 	 -113.932855 	 4.010862 	 297.647000 	 44.546000 	 -113.932855 	 108.768936 	 108.591004 	 298.585532
12:02:54.939 AM 2026-08-05 	 4.025646 	 297.647000 	 44.546000 	 -115.064326 	 4.012100 	 297.647000 	 44.546000 	 -115.064326 	 108.768579 	 108.591362 	 298.585581
12:03:00.096 AM 2026-08-05 	 4.023770 	 297.647000 	 44.546000 	 -113.928549 	 4.010610 	 297.647000 	 44.546000 	 -113.928549 	 108.768460 	 108.591243 	 298.584691
12:03:05.258 AM 2026-08-05 	 4.021948 	 297.647000 	 44.546000 	 -113.562858 	 4.007364 	 297.647000 	 44.546000 	 -113.562858 	 108.768281 	 108.591243 	 298.584419
12:03:10.417 AM 2026-08-05 	 4.025965 	 297.647000 	 44.546000 	 -114.389306 	 4.008018 	 297.647000 	 44.546000 	 -114.389306 	 108.768460 	 108.591362 	 298.584716
12:03:15.554 AM 2026-08-05 	 4.021096 	 297.647000 	 44.546000 	 -114.091021 	 3.999212 	 297.647000 	 44.546000 	 -114.091021 	 108.768162 	 108.591659 	 298.584345
12:03:20.696 AM 2026-08-05 	 4.025460 	 297.647000 	 44.546000 	 -114.182816 	 4.018990 	 297.647000 	 44.546000 	 -114.182816 	 108.768758 	 108.592255 	 298.583702
12:03:25.839 AM 2026-08-05 	 4.031218 	 297.647000 	 44.546000 	 -113.835897 	 4.019475 	 297.647000 	 44.546000 	 -113.835897 	 108.768579 	 108.592374 	 298.583480
12:03:30.977 AM 2026-08-05 	 4.027471 	 297.647000 	 44.546000 	 -113.755248 	 4.001051 	 297.647000 	 44.546000 	 -113.755248 	 108.768460 	 108.592732 	 298.583405
