Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:03.939 AM 2026-08-14 	 2.036558 	 0.401280 	 295.398059 	 294.989957 	 -66316.108873 	 -66316.108873 	 294.955868 	 294.975195
12:00:09.000 AM 2026-08-14 	 2.652231 	 0.643092 	 295.398212 	 294.989344 	 -66316.090702 	 -66316.090702 	 294.957208 	 294.955793
12:00:14.067 AM 2026-08-14 	 1.795270 	 0.509844 	 295.397906 	 294.986892 	 -66316.054361 	 -66316.054361 	 294.973087 	 294.957530
12:00:19.141 AM 2026-08-14 	 1.796276 	 0.962989 	 295.397753 	 294.986126 	 -66316.030133 	 -66316.030133 	 294.973930 	 294.956017
12:00:24.216 AM 2026-08-14 	 2.956420 	 0.222188 	 295.397140 	 294.985206 	 -66316.066475 	 -66316.066475 	 294.984450 	 294.961351
12:00:29.308 AM 2026-08-14 	 2.625058 	 0.022189 	 295.397140 	 294.982908 	 -66316.084645 	 -66316.084645 	 294.963783 	 294.951526
12:00:34.418 AM 2026-08-14 	 2.344772 	 1.347118 	 295.396527 	 294.981988 	 -66316.193671 	 -66316.193671 	 294.955273 	 294.945373
12:00:39.507 AM 2026-08-14 	 1.667958 	 1.028228 	 295.396680 	 294.981222 	 -66316.217899 	 -66316.217899 	 294.977056 	 294.941701
12:00:44.595 AM 2026-08-14 	 2.335211 	 1.292206 	 295.396680 	 294.979230 	 -66316.217899 	 -66316.217899 	 294.975171 	 294.968571
12:00:49.680 AM 2026-08-14 	 2.075808 	 0.416393 	 295.396221 	 294.978923 	 -66316.363268 	 -66316.363268 	 294.977652 	 294.969638
12:00:54.770 AM 2026-08-14 	 1.605309 	 0.318913 	 295.396680 	 294.976471 	 -66316.417783 	 -66316.417783 	 294.959962 	 294.958077
12:00:59.846 AM 2026-08-14 	 2.098955 	 0.769540 	 295.395761 	 294.974785 	 -66316.520755 	 -66316.520755 	 294.958970 	 294.969341
12:01:04.933 AM 2026-08-14 	 2.599898 	 0.991704 	 295.395608 	 294.973100 	 -66316.599499 	 -66316.599499 	 294.965421 	 294.969192
12:01:10.009 AM 2026-08-14 	 2.849237 	 -0.086626 	 295.395914 	 294.973253 	 -66316.581327 	 -66316.581327 	 294.948847 	 294.964404
12:01:15.092 AM 2026-08-14 	 2.022719 	 0.587929 	 295.396067 	 294.972487 	 -66316.696416 	 -66316.696416 	 294.959690 	 294.967233
12:01:20.180 AM 2026-08-14 	 1.350938 	 0.640321 	 295.394842 	 294.971567 	 -66316.763046 	 -66316.763046 	 294.955249 	 294.963263
12:01:25.271 AM 2026-08-14 	 2.637135 	 1.097497 	 295.394842 	 294.969575 	 -66316.847850 	 -66316.847850 	 294.964082 	 294.955125
12:01:30.373 AM 2026-08-14 	 2.303761 	 0.748633 	 295.395914 	 294.966510 	 -66316.866022 	 -66316.866022 	 294.998096 	 294.964156
12:01:35.461 AM 2026-08-14 	 1.622921 	 0.921932 	 295.394382 	 294.967123 	 -66316.944769 	 -66316.944769 	 294.970136 	 294.951751
12:01:40.558 AM 2026-08-14 	 2.732996 	 0.700774 	 295.394842 	 294.965284 	 -66317.017459 	 -66317.017459 	 294.944035 	 294.966191
12:01:45.641 AM 2026-08-14 	 2.530455 	 -0.562945 	 295.394382 	 294.964824 	 -66316.993229 	 -66316.993229 	 294.935450 	 294.956192
12:01:50.735 AM 2026-08-14 	 2.247905 	 0.672059 	 295.394688 	 294.963905 	 -66317.114380 	 -66317.114380 	 294.970360 	 294.937361
12:01:55.813 AM 2026-08-14 	 2.402641 	 0.775333 	 295.393922 	 294.962219 	 -66317.041689 	 -66317.041689 	 294.957334 	 294.949320
12:02:00.897 AM 2026-08-14 	 1.406542 	 1.004803 	 295.392237 	 294.962985 	 -66317.071977 	 -66317.071977 	 294.973486 	 294.956044
12:02:05.992 AM 2026-08-14 	 1.329049 	 -0.007533 	 295.393769 	 294.962372 	 -66317.138611 	 -66317.138611 	 294.978473 	 294.961502
12:02:11.083 AM 2026-08-14 	 1.566311 	 0.646367 	 295.393463 	 294.961912 	 -66317.078035 	 -66317.078035 	 294.973039 	 294.939569
12:02:16.182 AM 2026-08-14 	 2.269291 	 0.519667 	 295.393769 	 294.960073 	 -66317.078035 	 -66317.078035 	 294.975867 	 294.960311
12:02:21.276 AM 2026-08-14 	 2.299232 	 0.784401 	 295.393922 	 294.960686 	 -66317.156783 	 -66317.156783 	 294.962991 	 294.951677
12:02:26.360 AM 2026-08-14 	 1.940193 	 1.041830 	 295.393003 	 294.960073 	 -66317.114380 	 -66317.114380 	 294.960932 	 294.950560
12:02:31.437 AM 2026-08-14 	 1.572097 	 0.741832 	 295.394075 	 294.958694 	 -66317.065920 	 -66317.065920 	 294.944705 	 294.973461
12:02:36.524 AM 2026-08-14 	 2.331688 	 0.967775 	 295.393003 	 294.956089 	 -66317.090150 	 -66317.090150 	 294.951404 	 294.960361
12:02:41.614 AM 2026-08-14 	 1.517751 	 0.657702 	 295.392084 	 294.956396 	 -66317.108323 	 -66317.108323 	 294.967506 	 294.946293
12:02:46.712 AM 2026-08-14 	 2.347036 	 1.368276 	 295.391624 	 294.954403 	 -66317.138611 	 -66317.138611 	 294.968573 	 294.958674
12:02:51.803 AM 2026-08-14 	 1.661165 	 0.972813 	 295.393156 	 294.953790 	 -66317.126495 	 -66317.126495 	 294.970409 	 294.951082
12:02:56.885 AM 2026-08-14 	 2.090904 	 0.818154 	 295.392084 	 294.953331 	 -66317.065920 	 -66317.065920 	 294.971104 	 294.963561
12:03:01.974 AM 2026-08-14 	 1.883834 	 1.095734 	 295.392237 	 294.952718 	 -66317.035632 	 -66317.035632 	 294.950238 	 294.955895
12:03:07.051 AM 2026-08-14 	 2.220480 	 0.249644 	 295.391930 	 294.951645 	 -66317.011402 	 -66317.011402 	 294.958153 	 294.939767
12:03:12.141 AM 2026-08-14 	 2.040332 	 1.036540 	 295.391624 	 294.949959 	 -66316.962942 	 -66316.962942 	 294.957482 	 294.952768
