Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:03.939 AM 2026-08-14 	 4.026008 	 297.647000 	 44.546000 	 -119.879169 	 4.008759 	 297.647000 	 44.546000 	 -119.879169 	 108.707232 	 108.540374 	 298.474877
12:00:09.000 AM 2026-08-14 	 4.033150 	 297.647000 	 44.546000 	 -119.819488 	 4.011562 	 297.647000 	 44.546000 	 -119.819488 	 108.707292 	 108.540135 	 298.474803
12:00:14.067 AM 2026-08-14 	 4.023209 	 297.647000 	 44.546000 	 -119.112150 	 4.010018 	 297.647000 	 44.546000 	 -119.112150 	 108.707173 	 108.539182 	 298.474655
12:00:19.141 AM 2026-08-14 	 4.023221 	 297.647000 	 44.546000 	 -119.074576 	 4.015270 	 297.647000 	 44.546000 	 -119.074576 	 108.707113 	 108.538884 	 298.474557
12:00:24.216 AM 2026-08-14 	 4.036679 	 297.647000 	 44.546000 	 -118.605973 	 4.006683 	 297.647000 	 44.546000 	 -118.605973 	 108.706875 	 108.538527 	 298.474705
12:00:29.308 AM 2026-08-14 	 4.032835 	 297.647000 	 44.546000 	 -119.526602 	 4.004365 	 297.647000 	 44.546000 	 -119.526602 	 108.706875 	 108.537634 	 298.474779
12:00:34.418 AM 2026-08-14 	 4.029584 	 297.647000 	 44.546000 	 -119.905687 	 4.019723 	 297.647000 	 44.546000 	 -119.905687 	 108.706637 	 108.537276 	 298.475223
12:00:39.507 AM 2026-08-14 	 4.021732 	 297.647000 	 44.546000 	 -118.935304 	 4.016027 	 297.647000 	 44.546000 	 -118.935304 	 108.706696 	 108.536978 	 298.475322
12:00:44.595 AM 2026-08-14 	 4.029473 	 297.647000 	 44.546000 	 -119.019299 	 4.019087 	 297.647000 	 44.546000 	 -119.019299 	 108.706696 	 108.536204 	 298.475322
12:00:49.680 AM 2026-08-14 	 4.026464 	 297.647000 	 44.546000 	 -118.908766 	 4.008935 	 297.647000 	 44.546000 	 -118.908766 	 108.706517 	 108.536085 	 298.475914
12:00:54.770 AM 2026-08-14 	 4.021006 	 297.647000 	 44.546000 	 -119.696777 	 4.007805 	 297.647000 	 44.546000 	 -119.696777 	 108.706696 	 108.535132 	 298.476136
12:00:59.846 AM 2026-08-14 	 4.026732 	 297.647000 	 44.546000 	 -119.740976 	 4.013028 	 297.647000 	 44.546000 	 -119.740976 	 108.706339 	 108.534477 	 298.476555
12:01:04.933 AM 2026-08-14 	 4.032543 	 297.647000 	 44.546000 	 -119.453610 	 4.015603 	 297.647000 	 44.546000 	 -119.453610 	 108.706279 	 108.533821 	 298.476876
12:01:10.009 AM 2026-08-14 	 4.035436 	 297.647000 	 44.546000 	 -120.191911 	 4.003104 	 297.647000 	 44.546000 	 -120.191911 	 108.706398 	 108.533881 	 298.476802
12:01:15.092 AM 2026-08-14 	 4.025848 	 297.647000 	 44.546000 	 -119.708908 	 4.010923 	 297.647000 	 44.546000 	 -119.708908 	 108.706458 	 108.533583 	 298.477271
12:01:20.180 AM 2026-08-14 	 4.018055 	 297.647000 	 44.546000 	 -119.906739 	 4.011530 	 297.647000 	 44.546000 	 -119.906739 	 108.705981 	 108.533226 	 298.477542
12:01:25.271 AM 2026-08-14 	 4.032975 	 297.647000 	 44.546000 	 -119.513267 	 4.016830 	 297.647000 	 44.546000 	 -119.513267 	 108.705981 	 108.532451 	 298.477887
12:01:30.373 AM 2026-08-14 	 4.029108 	 297.647000 	 44.546000 	 -117.998060 	 4.012786 	 297.647000 	 44.546000 	 -117.998060 	 108.706398 	 108.531260 	 298.477961
12:01:35.461 AM 2026-08-14 	 4.021210 	 297.647000 	 44.546000 	 -119.243585 	 4.014795 	 297.647000 	 44.546000 	 -119.243585 	 108.705803 	 108.531498 	 298.478282
12:01:40.558 AM 2026-08-14 	 4.034087 	 297.647000 	 44.546000 	 -120.406289 	 4.012231 	 297.647000 	 44.546000 	 -120.406289 	 108.705981 	 108.530784 	 298.478578
12:01:45.641 AM 2026-08-14 	 4.031738 	 297.647000 	 44.546000 	 -120.788718 	 3.997583 	 297.647000 	 44.546000 	 -120.788718 	 108.705803 	 108.530605 	 298.478480
12:01:50.735 AM 2026-08-14 	 4.028460 	 297.647000 	 44.546000 	 -119.233620 	 4.011898 	 297.647000 	 44.546000 	 -119.233620 	 108.705922 	 108.530247 	 298.478973
12:01:55.813 AM 2026-08-14 	 4.030255 	 297.647000 	 44.546000 	 -119.813870 	 4.013095 	 297.647000 	 44.546000 	 -119.813870 	 108.705624 	 108.529592 	 298.478677
12:02:00.897 AM 2026-08-14 	 4.018700 	 297.647000 	 44.546000 	 -119.094369 	 4.015755 	 297.647000 	 44.546000 	 -119.094369 	 108.704969 	 108.529890 	 298.478800
12:02:05.992 AM 2026-08-14 	 4.017801 	 297.647000 	 44.546000 	 -118.872218 	 4.004021 	 297.647000 	 44.546000 	 -118.872218 	 108.705564 	 108.529652 	 298.479072
12:02:11.083 AM 2026-08-14 	 4.020553 	 297.647000 	 44.546000 	 -119.114262 	 4.011600 	 297.647000 	 44.546000 	 -119.114262 	 108.705445 	 108.529473 	 298.478825
12:02:16.182 AM 2026-08-14 	 4.028708 	 297.647000 	 44.546000 	 -118.988269 	 4.010132 	 297.647000 	 44.546000 	 -118.988269 	 108.705564 	 108.528758 	 298.478825
12:02:21.276 AM 2026-08-14 	 4.029056 	 297.647000 	 44.546000 	 -119.561865 	 4.013200 	 297.647000 	 44.546000 	 -119.561865 	 108.705624 	 108.528997 	 298.479146
12:02:26.360 AM 2026-08-14 	 4.024891 	 297.647000 	 44.546000 	 -119.653603 	 4.016184 	 297.647000 	 44.546000 	 -119.653603 	 108.705267 	 108.528758 	 298.478973
12:02:31.437 AM 2026-08-14 	 4.020620 	 297.647000 	 44.546000 	 -120.376441 	 4.012707 	 297.647000 	 44.546000 	 -120.376441 	 108.705684 	 108.528222 	 298.478776
12:02:36.524 AM 2026-08-14 	 4.029432 	 297.647000 	 44.546000 	 -120.078018 	 4.015326 	 297.647000 	 44.546000 	 -120.078018 	 108.705267 	 108.527210 	 298.478874
12:02:41.614 AM 2026-08-14 	 4.019990 	 297.647000 	 44.546000 	 -119.360720 	 4.011732 	 297.647000 	 44.546000 	 -119.360720 	 108.704909 	 108.527329 	 298.478948
12:02:46.712 AM 2026-08-14 	 4.029610 	 297.647000 	 44.546000 	 -119.313193 	 4.019968 	 297.647000 	 44.546000 	 -119.313193 	 108.704731 	 108.526554 	 298.479072
12:02:51.803 AM 2026-08-14 	 4.021654 	 297.647000 	 44.546000 	 -119.231408 	 4.015384 	 297.647000 	 44.546000 	 -119.231408 	 108.705326 	 108.526316 	 298.479022
12:02:56.885 AM 2026-08-14 	 4.026639 	 297.647000 	 44.546000 	 -119.200469 	 4.013592 	 297.647000 	 44.546000 	 -119.200469 	 108.704909 	 108.526137 	 298.478776
12:03:01.974 AM 2026-08-14 	 4.024237 	 297.647000 	 44.546000 	 -120.129971 	 4.016809 	 297.647000 	 44.546000 	 -120.129971 	 108.704969 	 108.525899 	 298.478652
12:03:07.051 AM 2026-08-14 	 4.028142 	 297.647000 	 44.546000 	 -119.777400 	 4.007002 	 297.647000 	 44.546000 	 -119.777400 	 108.704850 	 108.525482 	 298.478554
12:03:12.141 AM 2026-08-14 	 4.026052 	 297.647000 	 44.546000 	 -119.807247 	 4.016123 	 297.647000 	 44.546000 	 -119.807247 	 108.704731 	 108.524827 	 298.478356
12:03:17.226 AM 2026-08-14 	 4.024683 	 297.647000 	 44.546000 	 -120.026078 	 4.010581 	 297.647000 	 44.546000 	 -120.026078 	 108.704731 	 108.524410 	 298.478628
12:03:22.325 AM 2026-08-14 	 4.037359 	 297.647000 	 44.546000 	 -120.339982 	 4.015037 	 297.647000 	 44.546000 	 -120.339982 	 108.704671 	 108.523814 	 298.478184
12:03:27.414 AM 2026-08-14 	 4.023198 	 297.647000 	 44.546000 	 -120.411830 	 4.013907 	 297.647000 	 44.546000 	 -120.411830 	 108.704671 	 108.523338 	 298.477986
