Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:04.049 AM 2026-08-29 	 83.785306 	 83.796450 	 303.147830 	 295.995889 	 -66323.847325 	 -66323.847325 	 296.046996 	 295.919992
12:00:09.166 AM 2026-08-29 	 84.604024 	 82.871519 	 303.146601 	 295.996043 	 -66323.859449 	 -66323.859449 	 296.047986 	 295.904516
12:00:14.299 AM 2026-08-29 	 83.796377 	 82.775298 	 303.145987 	 295.999722 	 -66323.920071 	 -66323.920071 	 296.043061 	 295.931110
12:00:19.448 AM 2026-08-29 	 84.221335 	 82.610312 	 303.145987 	 296.002481 	 -66323.829138 	 -66323.829138 	 296.044570 	 295.926033
12:00:24.590 AM 2026-08-29 	 84.619623 	 82.710059 	 303.144144 	 296.005854 	 -66323.865511 	 -66323.865511 	 296.032490 	 295.921007
12:00:29.705 AM 2026-08-29 	 84.552697 	 83.210812 	 303.142608 	 296.008613 	 -66323.865511 	 -66323.865511 	 296.024494 	 295.936532
12:00:34.832 AM 2026-08-29 	 85.007848 	 83.943552 	 303.144451 	 296.010759 	 -66323.780641 	 -66323.780641 	 296.035906 	 295.931010
12:00:39.929 AM 2026-08-29 	 84.006717 	 83.245320 	 303.143376 	 296.011526 	 -66323.738206 	 -66323.738206 	 296.036203 	 295.934129
12:00:45.084 AM 2026-08-29 	 84.541123 	 82.209811 	 303.145526 	 296.012599 	 -66323.677586 	 -66323.677586 	 296.042540 	 295.949406
12:00:50.218 AM 2026-08-29 	 83.428281 	 83.061190 	 303.148444 	 296.013059 	 -66323.659399 	 -66323.659399 	 296.035410 	 295.914519
12:00:55.367 AM 2026-08-29 	 84.214039 	 83.154137 	 303.149366 	 296.007847 	 -66323.659399 	 -66323.659399 	 296.030237 	 295.910755
12:01:00.456 AM 2026-08-29 	 84.744419 	 83.322398 	 303.147062 	 295.999569 	 -66323.471478 	 -66323.471478 	 296.047341 	 295.942447
12:01:05.540 AM 2026-08-29 	 84.465642 	 83.034238 	 303.142915 	 295.994816 	 -66323.501788 	 -66323.501788 	 296.041821 	 295.917638
12:01:10.617 AM 2026-08-29 	 84.425889 	 83.582598 	 303.140304 	 295.995430 	 -66323.465416 	 -66323.465416 	 296.031325 	 295.927369
12:01:15.731 AM 2026-08-29 	 84.859905 	 83.570003 	 303.139997 	 295.996349 	 -66323.459354 	 -66323.459354 	 296.037414 	 295.940516
12:01:20.883 AM 2026-08-29 	 84.366510 	 83.078823 	 303.138922 	 295.998802 	 -66323.519973 	 -66323.519973 	 296.044717 	 295.902187
12:01:26.034 AM 2026-08-29 	 84.428908 	 82.679833 	 303.138615 	 295.996503 	 -66323.616965 	 -66323.616965 	 296.045584 	 295.899761
12:01:31.159 AM 2026-08-29 	 84.378084 	 82.303009 	 303.139076 	 295.995276 	 -66323.623027 	 -66323.623027 	 296.032910 	 295.940244
12:01:36.264 AM 2026-08-29 	 84.758257 	 83.051115 	 303.138308 	 295.995123 	 -66323.713958 	 -66323.713958 	 296.057738 	 295.942498
12:01:41.428 AM 2026-08-29 	 84.427650 	 83.023659 	 303.139844 	 295.996349 	 -66323.810952 	 -66323.810952 	 296.020038 	 295.936779
12:01:46.565 AM 2026-08-29 	 83.758636 	 83.529701 	 303.139844 	 295.998036 	 -66323.847325 	 -66323.847325 	 296.053110 	 295.940221
12:01:51.683 AM 2026-08-29 	 84.772850 	 82.559682 	 303.138922 	 296.000182 	 -66323.974631 	 -66323.974631 	 296.031525 	 295.923806
12:01:56.830 AM 2026-08-29 	 84.269140 	 83.470004 	 303.140611 	 296.003094 	 -66323.944320 	 -66323.944320 	 296.030461 	 295.919448
