Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:01.885 AM 2026-08-30 	 5.100889 	 297.647000 	 44.546000 	 -83.100309 	 5.098904 	 297.647000 	 44.546000 	 -83.100309 	 111.710486 	 108.780244 	 298.434089
12:00:06.992 AM 2026-08-30 	 5.103697 	 297.647000 	 44.546000 	 -83.382752 	 5.087394 	 297.647000 	 44.546000 	 -83.382752 	 111.710248 	 108.780541 	 298.433867
12:00:12.125 AM 2026-08-30 	 5.099964 	 297.647000 	 44.546000 	 -83.693883 	 5.087730 	 297.647000 	 44.546000 	 -83.693883 	 111.710486 	 108.779588 	 298.433472
12:00:17.300 AM 2026-08-30 	 5.093788 	 297.647000 	 44.546000 	 -83.636507 	 5.087923 	 297.647000 	 44.546000 	 -83.636507 	 111.710605 	 108.778874 	 298.433349
12:00:22.437 AM 2026-08-30 	 5.101073 	 297.647000 	 44.546000 	 -84.355889 	 5.085088 	 297.647000 	 44.546000 	 -84.355889 	 111.710903 	 108.777861 	 298.433201
12:00:27.547 AM 2026-08-30 	 5.096482 	 297.647000 	 44.546000 	 -83.536092 	 5.080445 	 297.647000 	 44.546000 	 -83.536092 	 111.711439 	 108.778576 	 298.432782
12:00:32.689 AM 2026-08-30 	 5.103723 	 297.647000 	 44.546000 	 -84.148446 	 5.080331 	 297.647000 	 44.546000 	 -84.148446 	 111.710962 	 108.778635 	 298.432684
12:00:37.850 AM 2026-08-30 	 5.106067 	 297.647000 	 44.546000 	 -84.291874 	 5.089485 	 297.647000 	 44.546000 	 -84.291874 	 111.710605 	 108.778874 	 298.432289
12:00:42.980 AM 2026-08-30 	 5.110366 	 297.647000 	 44.546000 	 -83.869290 	 5.084349 	 297.647000 	 44.546000 	 -83.869290 	 111.710486 	 108.778635 	 298.432363
12:00:48.134 AM 2026-08-30 	 5.102725 	 297.647000 	 44.546000 	 -84.230085 	 5.085806 	 297.647000 	 44.546000 	 -84.230085 	 111.709950 	 108.779529 	 298.432265
12:00:53.267 AM 2026-08-30 	 5.095244 	 297.647000 	 44.546000 	 -84.056861 	 5.086174 	 297.647000 	 44.546000 	 -84.056861 	 111.709652 	 108.779708 	 298.432388
12:00:58.390 AM 2026-08-30 	 5.097398 	 297.647000 	 44.546000 	 -84.249946 	 5.092481 	 297.647000 	 44.546000 	 -84.249946 	 111.709652 	 108.781078 	 298.432289
12:01:03.545 AM 2026-08-30 	 5.107538 	 297.647000 	 44.546000 	 -83.708199 	 5.087053 	 297.647000 	 44.546000 	 -83.708199 	 111.709533 	 108.781316 	 298.432215
12:01:08.636 AM 2026-08-30 	 5.107912 	 297.647000 	 44.546000 	 -83.544904 	 5.090743 	 297.647000 	 44.546000 	 -83.544904 	 111.709354 	 108.781971 	 298.432117
12:01:13.767 AM 2026-08-30 	 5.102235 	 297.647000 	 44.546000 	 -84.689091 	 5.090302 	 297.647000 	 44.546000 	 -84.689091 	 111.710009 	 108.781435 	 298.432314
12:01:18.910 AM 2026-08-30 	 5.105235 	 297.647000 	 44.546000 	 -84.422060 	 5.086729 	 297.647000 	 44.546000 	 -84.422060 	 111.709831 	 108.781792 	 298.431722
12:01:24.001 AM 2026-08-30 	 5.099742 	 297.647000 	 44.546000 	 -84.145106 	 5.090881 	 297.647000 	 44.546000 	 -84.145106 	 111.709950 	 108.781078 	 298.431353
12:01:29.163 AM 2026-08-30 	 5.100956 	 297.647000 	 44.546000 	 -85.432762 	 5.084498 	 297.647000 	 44.546000 	 -85.432762 	 111.709295 	 108.781316 	 298.431155
12:01:34.285 AM 2026-08-30 	 5.097690 	 297.647000 	 44.546000 	 -83.822921 	 5.076597 	 297.647000 	 44.546000 	 -83.822921 	 111.709235 	 108.780899 	 298.431057
12:01:39.382 AM 2026-08-30 	 5.096815 	 297.647000 	 44.546000 	 -84.228951 	 5.089707 	 297.647000 	 44.546000 	 -84.228951 	 111.708818 	 108.780958 	 298.430884
12:01:44.540 AM 2026-08-30 	 5.101978 	 297.647000 	 44.546000 	 -84.488239 	 5.093199 	 297.647000 	 44.546000 	 -84.488239 	 111.708104 	 108.780482 	 298.430712
12:01:49.690 AM 2026-08-30 	 5.097372 	 297.647000 	 44.546000 	 -83.517281 	 5.089102 	 297.647000 	 44.546000 	 -83.517281 	 111.708163 	 108.780244 	 298.430391
12:01:54.810 AM 2026-08-30 	 5.099731 	 297.647000 	 44.546000 	 -84.116390 	 5.088773 	 297.647000 	 44.546000 	 -84.116390 	 111.708044 	 108.779469 	 298.430120
12:01:59.927 AM 2026-08-30 	 5.100554 	 297.647000 	 44.546000 	 -84.239968 	 5.092399 	 297.647000 	 44.546000 	 -84.239968 	 111.708461 	 108.778338 	 298.430169
12:02:05.049 AM 2026-08-30 	 5.106639 	 297.647000 	 44.546000 	 -83.907856 	 5.078326 	 297.647000 	 44.546000 	 -83.907856 	 111.708163 	 108.777682 	 298.430095
12:02:10.194 AM 2026-08-30 	 5.106908 	 297.647000 	 44.546000 	 -83.558094 	 5.086130 	 297.647000 	 44.546000 	 -83.558094 	 111.708104 	 108.778218 	 298.429948
12:02:15.344 AM 2026-08-30 	 5.097766 	 297.647000 	 44.546000 	 -84.311682 	 5.085029 	 297.647000 	 44.546000 	 -84.311682 	 111.708461 	 108.778338 	 298.429972
12:02:20.472 AM 2026-08-30 	 5.098265 	 297.647000 	 44.546000 	 -85.148053 	 5.076536 	 297.647000 	 44.546000 	 -85.148053 	 111.708580 	 108.778754 	 298.430022
12:02:25.582 AM 2026-08-30 	 5.109739 	 297.647000 	 44.546000 	 -84.574290 	 5.086416 	 297.647000 	 44.546000 	 -84.574290 	 111.708223 	 108.778516 	 298.430194
12:02:30.775 AM 2026-08-30 	 5.100501 	 297.647000 	 44.546000 	 -84.287421 	 5.080618 	 297.647000 	 44.546000 	 -84.287421 	 111.708282 	 108.779052 	 298.430514
12:02:35.906 AM 2026-08-30 	 5.105472 	 297.647000 	 44.546000 	 -83.945383 	 5.093774 	 297.647000 	 44.546000 	 -83.945383 	 111.708640 	 108.778754 	 298.430662
12:02:41.020 AM 2026-08-30 	 5.092784 	 297.647000 	 44.546000 	 -84.952775 	 5.075023 	 297.647000 	 44.546000 	 -84.952775 	 111.708878 	 108.778874 	 298.431106
12:02:46.156 AM 2026-08-30 	 5.106855 	 297.647000 	 44.546000 	 -84.776236 	 5.078434 	 297.647000 	 44.546000 	 -84.776236 	 111.708580 	 108.779648 	 298.431303
12:02:51.287 AM 2026-08-30 	 5.095609 	 297.647000 	 44.546000 	 -84.937336 	 5.083689 	 297.647000 	 44.546000 	 -84.937336 	 111.709057 	 108.779529 	 298.431451
12:02:56.485 AM 2026-08-30 	 5.103779 	 297.647000 	 44.546000 	 -84.797211 	 5.088008 	 297.647000 	 44.546000 	 -84.797211 	 111.709831 	 108.779827 	 298.431772
12:03:01.635 AM 2026-08-30 	 5.102127 	 297.647000 	 44.546000 	 -84.639432 	 5.088986 	 297.647000 	 44.546000 	 -84.639432 	 111.709950 	 108.780839 	 298.432018
12:03:06.756 AM 2026-08-30 	 5.093017 	 297.647000 	 44.546000 	 -83.287843 	 5.087245 	 297.647000 	 44.546000 	 -83.287843 	 111.710486 	 108.781256 	 298.432708
