Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:00.137 AM 6/22/2026 	 1.348674 	 -0.243048 	 293.957020 	 293.401146 	 -66094.489646 	 -66094.489646 	 293.968952 	 293.818703
12:00:05.284 AM 6/22/2026 	 2.328418 	 0.179115 	 293.957327 	 293.402371 	 -66094.205516 	 -66094.205516 	 293.976758 	 293.816115
12:00:10.434 AM 6/22/2026 	 1.717524 	 1.118152 	 293.958246 	 293.401299 	 -66093.933234 	 -66093.933234 	 293.976581 	 293.819719
12:00:15.604 AM 6/22/2026 	 1.879054 	 0.255185 	 293.958552 	 293.403290 	 -66093.678715 	 -66093.678715 	 293.972699 	 293.826704
12:00:20.758 AM 6/22/2026 	 1.273696 	 0.878859 	 293.957786 	 293.403903 	 -66093.412366 	 -66093.412366 	 293.964988 	 293.824189
12:00:25.900 AM 6/22/2026 	 1.680790 	 0.192214 	 293.957480 	 293.403137 	 -66093.495229 	 -66093.495229 	 293.978084 	 293.819804
12:00:31.002 AM 6/22/2026 	 1.556498 	 1.236539 	 293.957633 	 293.405281 	 -66093.175617 	 -66093.175617 	 293.977713 	 293.823686
12:00:36.144 AM 6/22/2026 	 1.500139 	 0.594982 	 293.958246 	 293.405128 	 -66093.134187 	 -66093.134187 	 293.978014 	 293.804613
12:00:41.273 AM 6/22/2026 	 1.642295 	 0.197755 	 293.958093 	 293.404056 	 -66093.080919 	 -66093.080919 	 293.972126 	 293.806756
12:00:46.394 AM 6/22/2026 	 1.890879 	 1.173567 	 293.957939 	 293.403290 	 -66093.045408 	 -66093.045408 	 293.966784 	 293.813226
12:00:51.577 AM 6/22/2026 	 1.708970 	 0.229241 	 293.957327 	 293.403749 	 -66093.122349 	 -66093.122349 	 293.967100 	 293.812598
12:00:56.689 AM 6/22/2026 	 2.542281 	 0.461229 	 293.957939 	 293.403137 	 -66093.003978 	 -66093.003978 	 293.985981 	 293.811165
12:01:01.868 AM 6/22/2026 	 2.534984 	 0.778104 	 293.958858 	 293.402677 	 -66093.134187 	 -66093.134187 	 293.972346 	 293.823043
12:01:07.062 AM 6/22/2026 	 1.539137 	 -0.037004 	 293.957633 	 293.400992 	 -66093.110512 	 -66093.110512 	 293.965162 	 293.830506
12:01:12.218 AM 6/22/2026 	 1.198969 	 0.875332 	 293.958705 	 293.400839 	 -66093.181536 	 -66093.181536 	 293.970179 	 293.815677
12:01:17.346 AM 6/22/2026 	 2.728467 	 0.808079 	 293.958246 	 293.400380 	 -66093.222966 	 -66093.222966 	 293.953342 	 293.814902
12:01:22.478 AM 6/22/2026 	 1.535615 	 1.327722 	 293.957633 	 293.399614 	 -66093.116431 	 -66093.116431 	 293.969438 	 293.830530
12:01:27.614 AM 6/22/2026 	 1.328294 	 0.500272 	 293.957327 	 293.400992 	 -66093.234804 	 -66093.234804 	 293.966619 	 293.827238
12:01:32.776 AM 6/22/2026 	 2.075556 	 0.925206 	 293.959011 	 293.396857 	 -66093.205210 	 -66093.205210 	 293.972166 	 293.809158
12:01:37.935 AM 6/22/2026 	 2.293445 	 1.358956 	 293.956867 	 293.397929 	 -66093.323584 	 -66093.323584 	 293.969819 	 293.839417
12:01:43.077 AM 6/22/2026 	 2.121851 	 0.730245 	 293.958246 	 293.397010 	 -66093.370934 	 -66093.370934 	 293.972376 	 293.837722
12:01:48.191 AM 6/22/2026 	 2.316089 	 0.782134 	 293.957633 	 293.398388 	 -66093.436041 	 -66093.436041 	 293.953747 	 293.819561
12:01:53.372 AM 6/22/2026 	 2.634116 	 0.190450 	 293.957786 	 293.398082 	 -66093.637283 	 -66093.637283 	 293.960718 	 293.819445
12:01:58.515 AM 6/22/2026 	 1.661920 	 0.107831 	 293.957327 	 293.396703 	 -66093.755662 	 -66093.755662 	 293.980101 	 293.826548
12:02:03.636 AM 6/22/2026 	 1.237465 	 0.090703 	 293.957786 	 293.398695 	 -66093.808933 	 -66093.808933 	 293.959063 	 293.825822
12:02:08.773 AM 6/22/2026 	 1.252561 	 0.895483 	 293.958858 	 293.398542 	 -66093.874043 	 -66093.874043 	 293.967834 	 293.815694
12:02:13.922 AM 6/22/2026 	 1.857919 	 1.380871 	 293.958093 	 293.397929 	 -66094.010182 	 -66094.010182 	 293.967922 	 293.814837
12:02:19.074 AM 6/22/2026 	 1.607825 	 0.446368 	 293.956561 	 293.397622 	 -66094.051616 	 -66094.051616 	 293.971872 	 293.814063
12:02:24.261 AM 6/22/2026 	 1.815146 	 -0.001236 	 293.957480 	 293.396857 	 -66094.069374 	 -66094.069374 	 293.972890 	 293.797124
12:02:29.413 AM 6/22/2026 	 1.300869 	 0.810597 	 293.958858 	 293.396703 	 -66094.152243 	 -66094.152243 	 293.990238 	 293.812587
12:02:34.570 AM 6/22/2026 	 2.923712 	 0.581632 	 293.957633 	 293.395784 	 -66094.312064 	 -66094.312064 	 293.970583 	 293.801904
12:02:39.690 AM 6/22/2026 	 1.991269 	 1.794722 	 293.958552 	 293.395784 	 -66094.400854 	 -66094.400854 	 293.969059 	 293.825425
12:02:44.860 AM 6/22/2026 	 1.663430 	 1.278101 	 293.957480 	 293.394712 	 -66094.465968 	 -66094.465968 	 293.971217 	 293.825694
12:02:50.015 AM 6/22/2026 	 1.986992 	 0.537551 	 293.957327 	 293.393487 	 -66094.584357 	 -66094.584357 	 293.968397 	 293.828072
12:02:55.149 AM 6/22/2026 	 1.972902 	 0.900017 	 293.956561 	 293.393946 	 -66094.619875 	 -66094.619875 	 293.941616 	 293.839086
12:03:00.287 AM 6/22/2026 	 2.582286 	 0.583395 	 293.958246 	 293.392721 	 -66094.756025 	 -66094.756025 	 293.956822 	 293.826416
12:03:05.453 AM 6/22/2026 	 0.051909 	 0.481129 	 293.956561 	 293.392108 	 -66094.951374 	 -66094.951374 	 293.954319 	 293.814934
12:03:10.611 AM 6/22/2026 	 0.956927 	 -0.479822 	 293.956561 	 293.390270 	 -66095.016491 	 -66095.016491 	 293.983876 	 293.809059
12:03:15.799 AM 6/22/2026 	 1.573607 	 1.040823 	 293.956714 	 293.391649 	 -66095.093449 	 -66095.093449 	 293.975218 	 293.798035
12:03:20.916 AM 6/22/2026 	 2.003598 	 1.233517 	 293.957786 	 293.390576 	 -66095.040170 	 -66095.040170 	 293.960354 	 293.815300
12:03:26.089 AM 6/22/2026 	 2.532720 	 0.156949 	 293.956408 	 293.389657 	 -66095.081609 	 -66095.081609 	 293.961942 	 293.807437
12:03:31.193 AM 6/22/2026 	 1.911511 	 1.916887 	 293.955489 	 293.388892 	 -66095.128968 	 -66095.128968 	 293.955050 	 293.779277
12:03:36.350 AM 6/22/2026 	 1.211801 	 0.841328 	 293.955795 	 293.388738 	 -66095.087529 	 -66095.087529 	 293.969525 	 293.787141
12:03:41.521 AM 6/22/2026 	 1.252561 	 0.893468 	 293.956102 	 293.387819 	 -66094.998732 	 -66094.998732 	 293.960656 	 293.797172
12:03:46.680 AM 6/22/2026 	 2.098452 	 0.518156 	 293.956255 	 293.388892 	 -66094.963213 	 -66094.963213 	 293.950588 	 293.797025
12:03:51.836 AM 6/22/2026 	 1.899434 	 0.699767 	 293.955948 	 293.388738 	 -66094.904016 	 -66094.904016 	 293.944203 	 293.805760
12:03:56.996 AM 6/22/2026 	 1.737653 	 0.824199 	 293.955795 	 293.388892 	 -66094.673151 	 -66094.673151 	 293.971597 	 293.782598
12:04:02.123 AM 6/22/2026 	 2.036809 	 0.195236 	 293.955795 	 293.389504 	 -66094.554760 	 -66094.554760 	 293.963079 	 293.809992
12:04:07.261 AM 6/22/2026 	 1.377608 	 0.766265 	 293.955029 	 293.389811 	 -66094.471888 	 -66094.471888 	 293.930612 	 293.797364
12:04:12.358 AM 6/22/2026 	 2.005610 	 1.763740 	 293.955183 	 293.389045 	 -66094.335741 	 -66094.335741 	 293.956508 	 293.811926
12:04:17.497 AM 6/22/2026 	 1.934658 	 0.740573 	 293.954417 	 293.389657 	 -66094.146324 	 -66094.146324 	 293.947224 	 293.799331
12:04:22.657 AM 6/22/2026 	 2.640154 	 0.344857 	 293.954876 	 293.388279 	 -66093.998344 	 -66093.998344 	 293.950394 	 293.779818
12:04:27.769 AM 6/22/2026 	 1.628960 	 1.586159 	 293.955336 	 293.387513 	 -66093.832609 	 -66093.832609 	 293.954436 	 293.795203
12:04:32.944 AM 6/22/2026 	 2.167643 	 0.685661 	 293.954570 	 293.388126 	 -66093.530742 	 -66093.530742 	 293.945634 	 293.806719
12:04:38.092 AM 6/22/2026 	 1.940193 	 0.343346 	 293.954876 	 293.386900 	 -66093.400528 	 -66093.400528 	 293.953601 	 293.788697
12:04:43.286 AM 6/22/2026 	 1.805334 	 0.849892 	 293.955029 	 293.386441 	 -66093.151943 	 -66093.151943 	 293.952105 	 293.797125
12:04:48.440 AM 6/22/2026 	 1.803573 	 0.246117 	 293.954417 	 293.385675 	 -66092.992141 	 -66092.992141 	 293.966564 	 293.815369
12:04:53.615 AM 6/22/2026 	 1.585432 	 0.308837 	 293.953651 	 293.384449 	 -66092.802750 	 -66092.802750 	 293.937439 	 293.792851
12:04:58.762 AM 6/22/2026 	 2.459755 	 0.955685 	 293.954111 	 293.383071 	 -66092.696219 	 -66092.696219 	 293.937945 	 293.806589
12:05:03.916 AM 6/22/2026 	 2.146508 	 1.418150 	 293.955948 	 293.383377 	 -66092.530506 	 -66092.530506 	 293.946711 	 293.770935
12:05:09.055 AM 6/22/2026 	 2.789104 	 0.224455 	 293.954570 	 293.381539 	 -66092.441733 	 -66092.441733 	 293.937369 	 293.775768
12:05:14.250 AM 6/22/2026 	 1.893898 	 1.139059 	 293.955183 	 293.382458 	 -66092.216844 	 -66092.216844 	 293.925104 	 293.804614
12:05:19.398 AM 6/22/2026 	 2.068763 	 0.436041 	 293.953498 	 293.381846 	 -66092.116237 	 -66092.116237 	 293.940753 	 293.768283
