Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:03:28.118 AM 2026-08-01 	 2.140973 	 1.086162 	 295.757384 	 295.451578 	 -66345.488238 	 -49985.623726 	 295.455946 	 295.345739
12:03:33.291 AM 2026-08-01 	 1.559014 	 0.554680 	 295.757843 	 295.450658 	 -66345.415329 	 -49926.137865 	 295.441520 	 295.341201
12:03:38.420 AM 2026-08-01 	 1.703435 	 0.689943 	 295.757384 	 295.449892 	 -66345.336345 	 -49861.418058 	 295.444022 	 295.362074
12:03:43.552 AM 2026-08-01 	 1.770613 	 0.581632 	 295.757230 	 295.450505 	 -66345.427481 	 -49803.730332 	 295.438273 	 295.364802
12:03:48.679 AM 2026-08-01 	 2.192049 	 1.625705 	 295.756004 	 295.449125 	 -66345.366723 	 -49743.793463 	 295.436611 	 295.352307
12:03:53.813 AM 2026-08-01 	 1.645063 	 0.593974 	 295.755851 	 295.450045 	 -66345.245210 	 -49683.867303 	 295.455422 	 295.350397
12:03:58.954 AM 2026-08-01 	 1.977934 	 0.235286 	 295.756311 	 295.450505 	 -66345.099396 	 -49634.059629 	 295.444465 	 295.342263
12:04:04.105 AM 2026-08-01 	 1.895408 	 0.840068 	 295.757230 	 295.449432 	 -66345.105471 	 -49567.628752 	 295.443077 	 295.343230
12:04:09.248 AM 2026-08-01 	 1.843578 	 0.775081 	 295.756004 	 295.450045 	 -66345.044716 	 -49517.167185 	 295.438119 	 295.344395
12:04:14.364 AM 2026-08-01 	 1.884589 	 0.251911 	 295.757230 	 295.450198 	 -66345.111547 	 -49463.678322 	 295.453462 	 295.353147
12:04:19.467 AM 2026-08-01 	 2.355339 	 1.230242 	 295.756464 	 295.448512 	 -66344.953584 	 -49409.878768 	 295.442926 	 295.345906
12:04:24.601 AM 2026-08-01 	 1.442018 	 0.412111 	 295.755851 	 295.448052 	 -66344.990037 	 -49347.963787 	 295.436012 	 295.328627
12:04:29.749 AM 2026-08-01 	 1.883079 	 1.465253 	 295.756617 	 295.447286 	 -66345.014338 	 -49294.409678 	 295.437995 	 295.347096
12:04:34.915 AM 2026-08-01 	 1.356725 	 -0.145568 	 295.756617 	 295.447593 	 -66344.983961 	 -49242.393787 	 295.436929 	 295.350740
12:04:40.043 AM 2026-08-01 	 1.359493 	 -0.146323 	 295.756311 	 295.446520 	 -66344.929282 	 -49185.896290 	 295.458367 	 295.348161
12:04:45.206 AM 2026-08-01 	 1.699157 	 1.372307 	 295.756924 	 295.444987 	 -66344.783473 	 -49133.162706 	 295.437521 	 295.364050
12:04:50.365 AM 2026-08-01 	 1.750484 	 0.914375 	 295.755851 	 295.444834 	 -66344.692343 	 -49079.618042 	 295.456456 	 295.362735
12:04:55.515 AM 2026-08-01 	 1.424909 	 0.845106 	 295.756924 	 295.444527 	 -66344.540462 	 -49026.792606 	 295.453480 	 295.354577
12:05:00.666 AM 2026-08-01 	 1.744698 	 0.674326 	 295.755085 	 295.445753 	 -66344.443260 	 -48978.278035 	 295.437070 	 295.352766
12:05:05.762 AM 2026-08-01 	 1.260612 	 1.104046 	 295.755698 	 295.446520 	 -66344.339983 	 -48925.040729 	 295.451246 	 295.362706
12:05:10.907 AM 2026-08-01 	 3.120466 	 0.864249 	 295.755545 	 295.447439 	 -66344.127359 	 -48867.730147 	 295.464033 	 295.348647
12:05:16.045 AM 2026-08-01 	 2.636129 	 0.710346 	 295.755085 	 295.447746 	 -66343.963338 	 -48818.037297 	 295.438874 	 295.354099
12:05:21.187 AM 2026-08-01 	 1.670726 	 0.241583 	 295.756464 	 295.444987 	 -66343.732498 	 -48769.139233 	 295.432278 	 295.355038
12:05:26.311 AM 2026-08-01 	 2.163366 	 0.369794 	 295.755851 	 295.445600 	 -66343.647453 	 -48713.417908 	 295.442290 	 295.345269
12:05:31.457 AM 2026-08-01 	 1.850119 	 1.270292 	 295.756004 	 295.443761 	 -66343.562409 	 -48664.092771 	 295.457482 	 295.323725
12:05:36.606 AM 2026-08-01 	 1.985985 	 0.754426 	 295.755238 	 295.442841 	 -66343.525961 	 -48622.078812 	 295.436142 	 295.358431
12:05:41.745 AM 2026-08-01 	 1.510203 	 0.671304 	 295.756464 	 295.442381 	 -66343.301206 	 -48571.739082 	 295.440873 	 295.354214
12:05:46.860 AM 2026-08-01 	 2.515611 	 1.330745 	 295.755085 	 295.442228 	 -66343.386248 	 -48524.178011 	 295.441221 	 295.370577
12:05:52.044 AM 2026-08-01 	 2.151037 	 0.001535 	 295.756311 	 295.441308 	 -66343.355876 	 -48474.427519 	 295.454283 	 295.335126
12:05:57.179 AM 2026-08-01 	 1.262625 	 0.873317 	 295.756004 	 295.441155 	 -66343.368025 	 -48415.762569 	 295.443972 	 295.357314
12:06:02.324 AM 2026-08-01 	 1.601032 	 1.528477 	 295.756464 	 295.440389 	 -66343.355876 	 -48368.517382 	 295.450986 	 295.352083
12:06:07.470 AM 2026-08-01 	 1.959567 	 0.535536 	 295.755698 	 295.441921 	 -66343.495589 	 -48323.026282 	 295.444023 	 295.346532
12:06:12.597 AM 2026-08-01 	 1.406291 	 0.594478 	 295.755391 	 295.443148 	 -66343.574558 	 -48269.976860 	 295.439166 	 295.349210
12:06:17.780 AM 2026-08-01 	 1.934407 	 0.694729 	 295.757077 	 295.444067 	 -66343.604931 	 -48219.864323 	 295.444000 	 295.341798
12:06:22.922 AM 2026-08-01 	 2.129148 	 0.695989 	 295.756311 	 295.444834 	 -66343.659602 	 -48161.305521 	 295.432921 	 295.368870
12:06:28.054 AM 2026-08-01 	 2.092162 	 0.414378 	 295.755545 	 295.445907 	 -66343.866141 	 -48105.311575 	 295.450720 	 295.352288
12:06:33.183 AM 2026-08-01 	 2.425285 	 1.097749 	 295.754779 	 295.446213 	 -66343.939038 	 -48056.874475 	 295.438774 	 295.369071
12:06:38.326 AM 2026-08-01 	 1.332068 	 0.900017 	 295.756158 	 295.447593 	 -66343.993712 	 -48003.955697 	 295.440882 	 295.360346
12:06:43.491 AM 2026-08-01 	 1.811876 	 0.093474 	 295.756004 	 295.447133 	 -66343.847917 	 -47961.173737 	 295.428041 	 295.362104
12:06:48.661 AM 2026-08-01 	 2.021461 	 0.278863 	 295.755698 	 295.446520 	 -66344.030161 	 -47915.321029 	 295.455159 	 295.344952
12:06:53.794 AM 2026-08-01 	 1.201989 	 1.133013 	 295.755545 	 295.447593 	 -66344.030161 	 -47873.508644 	 295.435380 	 295.358611
12:06:58.925 AM 2026-08-01 	 2.784826 	 0.585914 	 295.756311 	 295.446520 	 -66343.914739 	 -47820.800041 	 295.425018 	 295.366146
12:07:04.055 AM 2026-08-01 	 1.699157 	 0.357956 	 295.755545 	 295.445753 	 -66343.999787 	 -47773.221464 	 295.441378 	 295.346241
12:07:09.186 AM 2026-08-01 	 1.248284 	 0.390449 	 295.755851 	 295.448052 	 -66344.066610 	 -47724.084197 	 295.431290 	 295.354050
12:07:14.315 AM 2026-08-01 	 2.154560 	 1.344347 	 295.756464 	 295.446366 	 -66344.163809 	 -47671.583872 	 295.439223 	 295.357745
12:07:19.466 AM 2026-08-01 	 2.320366 	 0.668785 	 295.754625 	 295.446213 	 -66344.297458 	 -47621.880159 	 295.453427 	 295.351227
12:07:24.614 AM 2026-08-01 	 2.763440 	 1.058707 	 295.754779 	 295.444221 	 -66344.358209 	 -47573.215750 	 295.427775 	 295.342526
12:07:29.786 AM 2026-08-01 	 2.103484 	 0.267528 	 295.755851 	 295.441002 	 -66344.485786 	 -47525.519261 	 295.441483 	 295.367541
12:07:34.904 AM 2026-08-01 	 1.661165 	 0.690699 	 295.755851 	 295.439469 	 -66344.564763 	 -47476.335677 	 295.457817 	 295.339133
12:07:40.044 AM 2026-08-01 	 2.190539 	 0.475587 	 295.754932 	 295.437477 	 -66344.631591 	 -47425.871566 	 295.431248 	 295.352124
12:07:45.183 AM 2026-08-01 	 1.345151 	 0.435033 	 295.756004 	 295.435484 	 -66344.771322 	 -47377.080289 	 295.447361 	 295.352696
12:07:50.310 AM 2026-08-01 	 1.715008 	 0.419164 	 295.755238 	 295.436097 	 -66344.807774 	 -47333.231321 	 295.439504 	 295.363678
12:07:55.472 AM 2026-08-01 	 1.797031 	 0.936541 	 295.754625 	 295.436557 	 -66344.874603 	 -47280.533946 	 295.436010 	 295.346053
12:08:00.649 AM 2026-08-01 	 2.022971 	 0.274329 	 295.754779 	 295.434258 	 -66344.838151 	 -47237.138479 	 295.459407 	 295.329889
12:08:05.820 AM 2026-08-01 	 2.278600 	 0.727726 	 295.755391 	 295.435791 	 -66344.740946 	 -47184.926718 	 295.426044 	 295.352572
12:08:10.935 AM 2026-08-01 	 1.922833 	 0.298006 	 295.753246 	 295.433951 	 -66344.710569 	 -47136.730715 	 295.436752 	 295.359041
12:08:16.046 AM 2026-08-01 	 2.292690 	 0.074834 	 295.755851 	 295.433951 	 -66344.637666 	 -47088.629570 	 295.435040 	 295.335663
12:08:21.169 AM 2026-08-01 	 0.771747 	 1.537545 	 295.753706 	 295.435024 	 -66344.479711 	 -47041.373383 	 295.448522 	 295.344437
12:08:26.304 AM 2026-08-01 	 1.854145 	 0.568282 	 295.754319 	 295.433492 	 -66344.479711 	 -46995.925376 	 295.420266 	 295.359509
12:08:31.431 AM 2026-08-01 	 1.724569 	 0.687676 	 295.755238 	 295.431346 	 -66344.412884 	 -46953.153391 	 295.432237 	 295.329090
12:08:36.574 AM 2026-08-01 	 1.159971 	 0.859967 	 295.754319 	 295.431499 	 -66344.315683 	 -46903.191498 	 295.449263 	 295.367316
12:08:41.698 AM 2026-08-01 	 2.003598 	 -0.345063 	 295.755391 	 295.430579 	 -66344.224558 	 -46852.670834 	 295.431466 	 295.352342
12:08:46.803 AM 2026-08-01 	 2.597382 	 1.680113 	 295.754779 	 295.431806 	 -66344.230633 	 -46812.051171 	 295.433846 	 295.356606
12:08:51.931 AM 2026-08-01 	 2.042093 	 1.456689 	 295.754012 	 295.431959 	 -66344.206333 	 -46762.525661 	 295.449758 	 295.347086
12:08:57.062 AM 2026-08-01 	 2.143992 	 0.231508 	 295.754779 	 295.431499 	 -66344.194183 	 -46714.780671 	 295.439818 	 295.351275
12:09:02.192 AM 2026-08-01 	 2.262749 	 0.631253 	 295.754625 	 295.430733 	 -66344.194183 	 -46674.426365 	 295.440760 	 295.356457
12:09:07.324 AM 2026-08-01 	 1.758284 	 -0.344055 	 295.754779 	 295.431959 	 -66344.121284 	 -46625.414270 	 295.432927 	 295.351448
12:09:12.453 AM 2026-08-01 	 2.034545 	 0.896743 	 295.754319 	 295.430120 	 -66344.169883 	 -46580.501961 	 295.441603 	 295.372371
12:09:17.597 AM 2026-08-01 	 2.218719 	 0.416393 	 295.753859 	 295.429353 	 -66344.254933 	 -46530.481967 	 295.441951 	 295.368480
12:09:22.731 AM 2026-08-01 	 2.098452 	 0.653923 	 295.753246 	 295.429813 	 -66344.157734 	 -46481.144071 	 295.433547 	 295.341235
12:09:27.882 AM 2026-08-01 	 2.016681 	 0.933015 	 295.753093 	 295.431499 	 -66344.254933 	 -46428.553431 	 295.436300 	 295.357176
12:09:33.020 AM 2026-08-01 	 2.265014 	 0.865005 	 295.754012 	 295.431499 	 -66344.200258 	 -46376.585176 	 295.440785 	 295.357424
12:09:38.131 AM 2026-08-01 	 2.753628 	 1.144852 	 295.754166 	 295.431652 	 -66344.297458 	 -46326.237061 	 295.440712 	 295.338510
12:09:43.247 AM 2026-08-01 	 1.935413 	 0.502791 	 295.753246 	 295.432112 	 -66344.248858 	 -46272.221937 	 295.442868 	 295.344434
12:09:48.382 AM 2026-08-01 	 1.440509 	 0.217150 	 295.753859 	 295.432112 	 -66344.261008 	 -46217.703359 	 295.448098 	 295.338831
12:09:53.535 AM 2026-08-01 	 1.910001 	 0.781127 	 295.754012 	 295.431806 	 -66344.248858 	 -46171.866370 	 295.432036 	 295.340195
12:09:58.681 AM 2026-08-01 	 2.054170 	 0.799262 	 295.752940 	 295.431346 	 -66344.109134 	 -46116.133357 	 295.433348 	 295.359406
12:10:03.811 AM 2026-08-01 	 2.834141 	 1.195481 	 295.753246 	 295.433798 	 -66344.011936 	 -46061.255698 	 295.440956 	 295.349587
12:10:08.954 AM 2026-08-01 	 1.997056 	 1.179613 	 295.754779 	 295.433185 	 -66343.969412 	 -46012.789830 	 295.418177 	 295.349884
12:10:14.057 AM 2026-08-01 	 1.396730 	 0.046874 	 295.753859 	 295.436557 	 -66343.811469 	 -45954.384432 	 295.451438 	 295.340288
12:10:19.167 AM 2026-08-01 	 3.156948 	 0.762739 	 295.752480 	 295.436097 	 -66343.665677 	 -45896.133462 	 295.454609 	 295.351938
12:10:24.298 AM 2026-08-01 	 0.985861 	 -0.177809 	 295.753246 	 295.437936 	 -66343.635304 	 -45841.007202 	 295.440357 	 295.338625
12:10:29.405 AM 2026-08-01 	 2.209409 	 -0.344307 	 295.752786 	 295.439469 	 -66343.513812 	 -45779.319413 	 295.434679 	 295.352259
12:10:34.554 AM 2026-08-01 	 1.395472 	 1.194726 	 295.753859 	 295.440082 	 -66343.410546 	 -45723.233912 	 295.453565 	 295.355604
12:10:39.686 AM 2026-08-01 	 2.440130 	 0.130753 	 295.753859 	 295.441768 	 -66343.270835 	 -45666.837880 	 295.449696 	 295.343257
12:10:44.814 AM 2026-08-01 	 2.082098 	 0.611858 	 295.754012 	 295.443761 	 -66343.112902 	 -45608.958919 	 295.444812 	 295.340255
12:10:49.943 AM 2026-08-01 	 1.742433 	 -0.064964 	 295.755698 	 295.442994 	 -66343.058234 	 -45547.743381 	 295.433286 	 295.349923
12:10:55.089 AM 2026-08-01 	 1.868738 	 0.575586 	 295.753553 	 295.444221 	 -66343.027863 	 -45498.456538 	 295.430336 	 295.362987
12:11:00.266 AM 2026-08-01 	 1.809611 	 0.701782 	 295.753859 	 295.444987 	 -66342.997492 	 -45433.322614 	 295.433037 	 295.337898
12:11:05.399 AM 2026-08-01 	 2.191294 	 0.804048 	 295.754779 	 295.446060 	 -66342.942824 	 -45375.844279 	 295.448354 	 295.366407
12:11:10.545 AM 2026-08-01 	 3.012276 	 -0.007785 	 295.754472 	 295.446979 	 -66342.882083 	 -45317.998853 	 295.447634 	 295.362390
12:11:15.682 AM 2026-08-01 	 1.496113 	 0.956440 	 295.755391 	 295.449278 	 -66342.942824 	 -45259.965256 	 295.421040 	 295.348037
12:11:20.847 AM 2026-08-01 	 1.335590 	 -0.037256 	 295.753859 	 295.450658 	 -66342.997492 	 -45192.646379 	 295.428799 	 295.348261
12:11:25.998 AM 2026-08-01 	 2.746331 	 0.589440 	 295.754166 	 295.449892 	 -66342.967121 	 -45135.180943 	 295.427732 	 295.362738
12:11:31.164 AM 2026-08-01 	 2.659779 	 0.413371 	 295.754932 	 295.450198 	 -66343.131125 	 -45079.008367 	 295.444415 	 295.353989
12:11:36.297 AM 2026-08-01 	 2.420505 	 1.090444 	 295.755545 	 295.450045 	 -66343.246537 	 -45018.243309 	 295.433585 	 295.345983
12:11:41.446 AM 2026-08-01 	 2.446923 	 -0.387380 	 295.754779 	 295.451271 	 -66343.282983 	 -44953.632942 	 295.428554 	 295.337654
12:11:46.609 AM 2026-08-01 	 2.679908 	 1.413868 	 295.754932 	 295.451731 	 -66343.428769 	 -44897.965407 	 295.439040 	 295.340135
12:11:51.723 AM 2026-08-01 	 1.386666 	 0.778860 	 295.754472 	 295.451271 	 -66343.489514 	 -44840.452473 	 295.417626 	 295.368644
12:11:56.880 AM 2026-08-01 	 1.993030 	 0.601783 	 295.754779 	 295.453417 	 -66343.617080 	 -44777.702309 	 295.428038 	 295.339022
12:12:02.025 AM 2026-08-01 	 2.882197 	 0.817146 	 295.754779 	 295.453723 	 -66343.714274 	 -44715.501964 	 295.427965 	 295.340833
12:12:07.147 AM 2026-08-01 	 2.291432 	 0.132264 	 295.755545 	 295.453110 	 -66343.762871 	 -44663.003898 	 295.440879 	 295.349981
12:12:12.276 AM 2026-08-01 	 1.917801 	 0.475587 	 295.755238 	 295.453723 	 -66343.689975 	 -44598.645322 	 295.427394 	 295.346856
12:12:17.427 AM 2026-08-01 	 1.899434 	 1.025961 	 295.755238 	 295.453110 	 -66343.793244 	 -44534.988243 	 295.425462 	 295.355757
12:12:22.570 AM 2026-08-01 	 1.783193 	 0.737802 	 295.754932 	 295.452804 	 -66343.841842 	 -44478.259542 	 295.436493 	 295.342297
12:12:27.713 AM 2026-08-01 	 2.742557 	 0.534277 	 295.755851 	 295.451424 	 -66343.939038 	 -44417.392685 	 295.437832 	 295.345521
12:12:32.834 AM 2026-08-01 	 2.697017 	 1.043341 	 295.755238 	 295.450658 	 -66343.926889 	 -44352.536478 	 295.434015 	 295.359131
12:12:37.952 AM 2026-08-01 	 2.176449 	 0.332515 	 295.755698 	 295.449738 	 -66343.945113 	 -44293.159804 	 295.435974 	 295.332828
12:12:43.070 AM 2026-08-01 	 1.485546 	 0.441078 	 295.755238 	 295.449125 	 -66343.993712 	 -44228.163744 	 295.429108 	 295.351868
12:12:48.165 AM 2026-08-01 	 1.393962 	 0.486922 	 295.754319 	 295.449585 	 -66343.981562 	 -44165.018469 	 295.431884 	 295.341456
12:12:53.316 AM 2026-08-01 	 2.284387 	 0.141332 	 295.755238 	 295.450045 	 -66343.987637 	 -44106.661892 	 295.433793 	 295.361263
12:12:58.453 AM 2026-08-01 	 1.638269 	 -0.329194 	 295.754932 	 295.452344 	 -66344.018011 	 -44045.995321 	 295.433917 	 295.336895
12:13:03.590 AM 2026-08-01 	 2.058195 	 0.503043 	 295.755391 	 295.453723 	 -66344.005861 	 -43988.988193 	 295.448937 	 295.328366
12:13:08.742 AM 2026-08-01 	 1.472966 	 0.254934 	 295.753706 	 295.453723 	 -66344.157734 	 -43925.661739 	 295.429309 	 295.342648
12:13:13.872 AM 2026-08-01 	 1.776651 	 0.239065 	 295.754625 	 295.454336 	 -66344.224558 	 -43860.870196 	 295.407448 	 295.346219
12:13:19.019 AM 2026-08-01 	 2.068008 	 1.037044 	 295.755545 	 295.453417 	 -66344.315683 	 -43797.650109 	 295.438432 	 295.345179
12:13:24.160 AM 2026-08-01 	 1.718028 	 0.898506 	 295.754319 	 295.453417 	 -66344.504011 	 -43737.277196 	 295.442970 	 295.337000
12:13:29.307 AM 2026-08-01 	 1.924342 	 0.624956 	 295.755391 	 295.452957 	 -66344.552613 	 -43677.527216 	 295.405023 	 295.324010
12:13:34.432 AM 2026-08-01 	 1.564801 	 0.104053 	 295.754319 	 295.451118 	 -66344.655892 	 -43616.901192 	 295.416277 	 295.353165
12:13:39.564 AM 2026-08-01 	 2.134431 	 0.181130 	 295.754625 	 295.451731 	 -66344.747021 	 -43558.213189 	 295.451029 	 295.340350
12:13:44.711 AM 2026-08-01 	 1.659656 	 1.530240 	 295.754625 	 295.450964 	 -66344.868528 	 -43494.716162 	 295.437869 	 295.344144
12:13:49.841 AM 2026-08-01 	 1.500139 	 0.698256 	 295.754166 	 295.449278 	 -66344.892830 	 -43431.306872 	 295.430434 	 295.340005
12:13:54.985 AM 2026-08-01 	 1.974663 	 0.697248 	 295.754779 	 295.450351 	 -66345.050791 	 -43377.589482 	 295.428725 	 295.368441
12:14:00.100 AM 2026-08-01 	 2.126632 	 0.884400 	 295.754012 	 295.449585 	 -66345.148000 	 -43318.597944 	 295.412169 	 295.341049
12:14:05.266 AM 2026-08-01 	 1.601535 	 -0.112822 	 295.754472 	 295.449432 	 -66345.336345 	 -43258.517582 	 295.440726 	 295.344646
12:14:10.428 AM 2026-08-01 	 2.110026 	 1.076087 	 295.754166 	 295.450505 	 -66345.397102 	 -43202.714519 	 295.428730 	 295.371743
12:14:15.564 AM 2026-08-01 	 1.704693 	 0.988178 	 295.753399 	 295.451271 	 -66345.476087 	 -43146.982678 	 295.442239 	 295.338153
12:14:20.683 AM 2026-08-01 	 2.134683 	 0.239316 	 295.754625 	 295.451118 	 -66345.542921 	 -43090.005266 	 295.433094 	 295.339369
12:14:25.818 AM 2026-08-01 	 2.432582 	 -0.198716 	 295.755545 	 295.450811 	 -66345.591527 	 -43036.068360 	 295.436590 	 295.343807
12:14:30.958 AM 2026-08-01 	 1.979695 	 1.033770 	 295.754166 	 295.452191 	 -66345.609755 	 -42984.669517 	 295.431484 	 295.334932
12:14:36.059 AM 2026-08-01 	 2.120845 	 0.084658 	 295.754319 	 295.450964 	 -66345.585452 	 -42926.510704 	 295.433268 	 295.359326
12:14:41.235 AM 2026-08-01 	 1.962586 	 0.757701 	 295.754625 	 295.452804 	 -66345.652286 	 -42878.396706 	 295.451908 	 295.368548
12:14:46.382 AM 2026-08-01 	 2.135941 	 0.812864 	 295.754319 	 295.453110 	 -66345.785957 	 -42822.800988 	 295.435502 	 295.346016
12:14:51.511 AM 2026-08-01 	 2.322882 	 0.966012 	 295.754932 	 295.454336 	 -66345.798109 	 -42769.351351 	 295.451563 	 295.330051
12:14:56.646 AM 2026-08-01 	 2.075305 	 0.757449 	 295.755391 	 295.453723 	 -66345.919629 	 -42723.347954 	 295.437462 	 295.339498
12:15:01.768 AM 2026-08-01 	 2.185758 	 -0.093427 	 295.754166 	 295.455869 	 -66346.114066 	 -42674.383194 	 295.433548 	 295.348301
