Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:04.102 AM 2026-09-08 	 5.553429 	 297.647000 	 44.546000 	 -85.349889 	 5.536427 	 297.647000 	 44.546000 	 -85.349889 	 111.610902 	 108.883471 	 298.696270
12:00:09.172 AM 2026-09-08 	 5.552127 	 297.647000 	 44.546000 	 -85.290206 	 5.546883 	 297.647000 	 44.546000 	 -85.290206 	 111.611438 	 108.883887 	 298.696666
12:00:14.227 AM 2026-09-08 	 5.552763 	 297.647000 	 44.546000 	 -84.207822 	 5.555152 	 297.647000 	 44.546000 	 -84.207822 	 111.612212 	 108.884007 	 298.696493
12:00:19.295 AM 2026-09-08 	 5.564902 	 297.647000 	 44.546000 	 -85.383935 	 5.543621 	 297.647000 	 44.546000 	 -85.383935 	 111.612867 	 108.883173 	 298.696914
12:00:24.346 AM 2026-09-08 	 5.542749 	 297.647000 	 44.546000 	 -85.187601 	 5.537791 	 297.647000 	 44.546000 	 -85.187601 	 111.613522 	 108.882458 	 298.696617
12:00:29.425 AM 2026-09-08 	 5.552685 	 297.647000 	 44.546000 	 -84.939235 	 5.543513 	 297.647000 	 44.546000 	 -84.939235 	 111.614535 	 108.881803 	 298.697013
12:00:34.495 AM 2026-09-08 	 5.546946 	 297.647000 	 44.546000 	 -85.513055 	 5.546956 	 297.647000 	 44.546000 	 -85.513055 	 111.615607 	 108.881505 	 298.696840
12:00:39.564 AM 2026-09-08 	 5.553382 	 297.647000 	 44.546000 	 -85.307842 	 5.541458 	 297.647000 	 44.546000 	 -85.307842 	 111.615666 	 108.880790 	 298.696740
12:00:44.648 AM 2026-09-08 	 5.547384 	 297.647000 	 44.546000 	 -84.820222 	 5.531881 	 297.647000 	 44.546000 	 -84.820222 	 111.616560 	 108.881088 	 298.696393
12:00:49.742 AM 2026-09-08 	 5.561957 	 297.647000 	 44.546000 	 -85.820119 	 5.545983 	 297.647000 	 44.546000 	 -85.820119 	 111.616798 	 108.880850 	 298.695600
12:00:54.836 AM 2026-09-08 	 5.545470 	 297.647000 	 44.546000 	 -85.017897 	 5.540211 	 297.647000 	 44.546000 	 -85.017897 	 111.616739 	 108.881624 	 298.695724
12:00:59.931 AM 2026-09-08 	 5.561660 	 297.647000 	 44.546000 	 -84.086828 	 5.540167 	 297.647000 	 44.546000 	 -84.086828 	 111.617215 	 108.881028 	 298.694981
12:01:04.995 AM 2026-09-08 	 5.554830 	 297.647000 	 44.546000 	 -84.871610 	 5.540480 	 297.647000 	 44.546000 	 -84.871610 	 111.617155 	 108.881207 	 298.693841
12:01:10.083 AM 2026-09-08 	 5.560559 	 297.647000 	 44.546000 	 -85.348485 	 5.550567 	 297.647000 	 44.546000 	 -85.348485 	 111.617691 	 108.880433 	 298.693023
12:01:15.182 AM 2026-09-08 	 5.562293 	 297.647000 	 44.546000 	 -84.986535 	 5.530173 	 297.647000 	 44.546000 	 -84.986535 	 111.618049 	 108.880552 	 298.693147
12:01:20.265 AM 2026-09-08 	 5.550782 	 297.647000 	 44.546000 	 -84.035726 	 5.541312 	 297.647000 	 44.546000 	 -84.035726 	 111.618108 	 108.880731 	 298.691907
12:01:25.338 AM 2026-09-08 	 5.558828 	 297.647000 	 44.546000 	 -86.427946 	 5.545835 	 297.647000 	 44.546000 	 -86.427946 	 111.617513 	 108.880314 	 298.691858
12:01:30.427 AM 2026-09-08 	 5.552582 	 297.647000 	 44.546000 	 -85.021159 	 5.549692 	 297.647000 	 44.546000 	 -85.021159 	 111.617334 	 108.880552 	 298.691437
12:01:35.517 AM 2026-09-08 	 5.559476 	 297.647000 	 44.546000 	 -85.005856 	 5.537326 	 297.647000 	 44.546000 	 -85.005856 	 111.617155 	 108.880552 	 298.690842
12:01:40.604 AM 2026-09-08 	 5.550096 	 297.647000 	 44.546000 	 -85.513567 	 5.535656 	 297.647000 	 44.546000 	 -85.513567 	 111.617215 	 108.880850 	 298.690272
12:01:45.682 AM 2026-09-08 	 5.563948 	 297.647000 	 44.546000 	 -85.206857 	 5.538004 	 297.647000 	 44.546000 	 -85.206857 	 111.617334 	 108.881088 	 298.690098
12:01:50.778 AM 2026-09-08 	 5.559897 	 297.647000 	 44.546000 	 -86.184464 	 5.536880 	 297.647000 	 44.546000 	 -86.184464 	 111.617036 	 108.880969 	 298.690272
12:01:55.865 AM 2026-09-08 	 5.552244 	 297.647000 	 44.546000 	 -85.570915 	 5.542167 	 297.647000 	 44.546000 	 -85.570915 	 111.617870 	 108.880611 	 298.690396
12:02:00.953 AM 2026-09-08 	 5.559984 	 297.647000 	 44.546000 	 -84.904475 	 5.535277 	 297.647000 	 44.546000 	 -84.904475 	 111.617870 	 108.880909 	 298.690297
12:02:06.048 AM 2026-09-08 	 5.564033 	 297.647000 	 44.546000 	 -85.141629 	 5.549861 	 297.647000 	 44.546000 	 -85.141629 	 111.617155 	 108.881267 	 298.690619
12:02:11.138 AM 2026-09-08 	 5.563627 	 297.647000 	 44.546000 	 -85.527875 	 5.545157 	 297.647000 	 44.546000 	 -85.527875 	 111.617215 	 108.881624 	 298.690421
12:02:16.233 AM 2026-09-08 	 5.558399 	 297.647000 	 44.546000 	 -85.411955 	 5.547925 	 297.647000 	 44.546000 	 -85.411955 	 111.617155 	 108.881981 	 298.690668
12:02:21.311 AM 2026-09-08 	 5.557042 	 297.647000 	 44.546000 	 -85.963712 	 5.543026 	 297.647000 	 44.546000 	 -85.963712 	 111.617632 	 108.882339 	 298.690520
12:02:26.391 AM 2026-09-08 	 5.565366 	 297.647000 	 44.546000 	 -84.900038 	 5.547835 	 297.647000 	 44.546000 	 -84.900038 	 111.618466 	 108.882160 	 298.690396
12:02:31.466 AM 2026-09-08 	 5.558607 	 297.647000 	 44.546000 	 -84.165180 	 5.550153 	 297.647000 	 44.546000 	 -84.165180 	 111.617930 	 108.882339 	 298.690421
12:02:36.548 AM 2026-09-08 	 5.554699 	 297.647000 	 44.546000 	 -84.145326 	 5.538307 	 297.647000 	 44.546000 	 -84.145326 	 111.617870 	 108.882160 	 298.690396
12:02:41.634 AM 2026-09-08 	 5.560238 	 297.647000 	 44.546000 	 -85.819172 	 5.548880 	 297.647000 	 44.546000 	 -85.819172 	 111.617811 	 108.882994 	 298.690470
12:02:46.725 AM 2026-09-08 	 5.558954 	 297.647000 	 44.546000 	 -85.100809 	 5.549627 	 297.647000 	 44.546000 	 -85.100809 	 111.618168 	 108.884483 	 298.690594
12:02:51.816 AM 2026-09-08 	 5.568951 	 297.647000 	 44.546000 	 -85.286165 	 5.540480 	 297.647000 	 44.546000 	 -85.286165 	 111.617870 	 108.885496 	 298.690668
12:02:56.892 AM 2026-09-08 	 5.551762 	 297.647000 	 44.546000 	 -85.448338 	 5.546492 	 297.647000 	 44.546000 	 -85.448338 	 111.617572 	 108.886330 	 298.690792
12:03:01.984 AM 2026-09-08 	 5.555942 	 297.647000 	 44.546000 	 -85.283946 	 5.544781 	 297.647000 	 44.546000 	 -85.283946 	 111.616917 	 108.886866 	 298.690718
12:03:07.060 AM 2026-09-08 	 5.556479 	 297.647000 	 44.546000 	 -84.351637 	 5.545867 	 297.647000 	 44.546000 	 -84.351637 	 111.616322 	 108.887819 	 298.690470
12:03:12.153 AM 2026-09-08 	 5.552396 	 297.647000 	 44.546000 	 -85.371134 	 5.535180 	 297.647000 	 44.546000 	 -85.371134 	 111.615905 	 108.887938 	 298.690644
12:03:17.243 AM 2026-09-08 	 5.558271 	 297.647000 	 44.546000 	 -85.754171 	 5.552246 	 297.647000 	 44.546000 	 -85.754171 	 111.615845 	 108.887461 	 298.690049
12:03:22.328 AM 2026-09-08 	 5.545367 	 297.647000 	 44.546000 	 -85.077854 	 5.555575 	 297.647000 	 44.546000 	 -85.077854 	 111.615726 	 108.887223 	 298.689702
12:03:27.417 AM 2026-09-08 	 5.560250 	 297.647000 	 44.546000 	 -84.781249 	 5.541303 	 297.647000 	 44.546000 	 -84.781249 	 111.615369 	 108.886866 	 298.688834
12:03:32.511 AM 2026-09-08 	 5.552542 	 297.647000 	 44.546000 	 -84.512154 	 5.543154 	 297.647000 	 44.546000 	 -84.512154 	 111.614237 	 108.886985 	 298.688289
12:03:37.603 AM 2026-09-08 	 5.555726 	 297.647000 	 44.546000 	 -84.818967 	 5.535002 	 297.647000 	 44.546000 	 -84.818967 	 111.614654 	 108.887402 	 298.687992
12:03:42.706 AM 2026-09-08 	 5.557988 	 297.647000 	 44.546000 	 -84.923903 	 5.549969 	 297.647000 	 44.546000 	 -84.923903 	 111.614833 	 108.886925 	 298.687521
12:03:47.795 AM 2026-09-08 	 5.552690 	 297.647000 	 44.546000 	 -84.481545 	 5.543840 	 297.647000 	 44.546000 	 -84.481545 	 111.614177 	 108.887044 	 298.687100
12:03:52.892 AM 2026-09-08 	 5.558910 	 297.647000 	 44.546000 	 -85.187795 	 5.539595 	 297.647000 	 44.546000 	 -85.187795 	 111.614356 	 108.887223 	 298.686778
12:03:57.994 AM 2026-09-08 	 5.558537 	 297.647000 	 44.546000 	 -85.064225 	 5.540030 	 297.647000 	 44.546000 	 -85.064225 	 111.614773 	 108.887283 	 298.686728
12:04:03.084 AM 2026-09-08 	 5.560367 	 297.647000 	 44.546000 	 -84.428748 	 5.545443 	 297.647000 	 44.546000 	 -84.428748 	 111.614892 	 108.888176 	 298.686406
12:04:08.174 AM 2026-09-08 	 5.555276 	 297.647000 	 44.546000 	 -84.978260 	 5.528412 	 297.647000 	 44.546000 	 -84.978260 	 111.615130 	 108.887700 	 298.686307
12:04:13.264 AM 2026-09-08 	 5.563741 	 297.647000 	 44.546000 	 -84.871330 	 5.551662 	 297.647000 	 44.546000 	 -84.871330 	 111.615250 	 108.888295 	 298.685886
12:04:18.355 AM 2026-09-08 	 5.567649 	 297.647000 	 44.546000 	 -84.501737 	 5.541613 	 297.647000 	 44.546000 	 -84.501737 	 111.615428 	 108.888057 	 298.685712
12:04:23.438 AM 2026-09-08 	 5.554862 	 297.647000 	 44.546000 	 -85.233389 	 5.533309 	 297.647000 	 44.546000 	 -85.233389 	 111.615845 	 108.888295 	 298.685291
12:04:28.528 AM 2026-09-08 	 5.552174 	 297.647000 	 44.546000 	 -84.540449 	 5.535122 	 297.647000 	 44.546000 	 -84.540449 	 111.615845 	 108.888891 	 298.685316
12:04:33.627 AM 2026-09-08 	 5.563866 	 297.647000 	 44.546000 	 -84.553760 	 5.538556 	 297.647000 	 44.546000 	 -84.553760 	 111.615964 	 108.889010 	 298.685018
12:04:38.715 AM 2026-09-08 	 5.550682 	 297.647000 	 44.546000 	 -84.405902 	 5.539791 	 297.647000 	 44.546000 	 -84.405902 	 111.616143 	 108.889368 	 298.685043
12:04:43.788 AM 2026-09-08 	 5.544460 	 297.647000 	 44.546000 	 -85.156297 	 5.534920 	 297.647000 	 44.546000 	 -85.156297 	 111.616560 	 108.889784 	 298.684671
12:04:48.869 AM 2026-09-08 	 5.558878 	 297.647000 	 44.546000 	 -85.477428 	 5.545505 	 297.647000 	 44.546000 	 -85.477428 	 111.616858 	 108.889904 	 298.684523
12:04:53.956 AM 2026-09-08 	 5.561414 	 297.647000 	 44.546000 	 -85.106714 	 5.550503 	 297.647000 	 44.546000 	 -85.106714 	 111.616798 	 108.888712 	 298.684374
12:04:59.054 AM 2026-09-08 	 5.549623 	 297.647000 	 44.546000 	 -84.588147 	 5.545528 	 297.647000 	 44.546000 	 -84.588147 	 111.617691 	 108.888295 	 298.684250
12:05:04.148 AM 2026-09-08 	 5.561044 	 297.647000 	 44.546000 	 -84.311287 	 5.543423 	 297.647000 	 44.546000 	 -84.311287 	 111.617870 	 108.888236 	 298.683878
12:05:09.247 AM 2026-09-08 	 5.560434 	 297.647000 	 44.546000 	 -84.905054 	 5.555438 	 297.647000 	 44.546000 	 -84.905054 	 111.617215 	 108.888891 	 298.683259
12:05:14.336 AM 2026-09-08 	 5.548668 	 297.647000 	 44.546000 	 -85.845265 	 5.539204 	 297.647000 	 44.546000 	 -85.845265 	 111.616679 	 108.888831 	 298.682862
12:05:19.419 AM 2026-09-08 	 5.549162 	 297.647000 	 44.546000 	 -84.893074 	 5.544798 	 297.647000 	 44.546000 	 -84.893074 	 111.616381 	 108.888295 	 298.682590
12:05:24.498 AM 2026-09-08 	 5.550604 	 297.647000 	 44.546000 	 -85.394232 	 5.546240 	 297.647000 	 44.546000 	 -85.394232 	 111.616679 	 108.888534 	 298.681698
12:05:29.578 AM 2026-09-08 	 5.546214 	 297.647000 	 44.546000 	 -84.534791 	 5.549657 	 297.647000 	 44.546000 	 -84.534791 	 111.616977 	 108.887938 	 298.681227
12:05:34.682 AM 2026-09-08 	 5.557051 	 297.647000 	 44.546000 	 -85.368050 	 5.538167 	 297.647000 	 44.546000 	 -85.368050 	 111.616500 	 108.887461 	 298.680409
