Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:01.294 AM 2026-08-18 	 5.691866 	 297.647000 	 44.546000 	 -96.775354 	 5.680856 	 297.647000 	 44.546000 	 -96.775354 	 108.799491 	 108.696733 	 298.749266
12:00:06.378 AM 2026-08-18 	 5.696603 	 297.647000 	 44.546000 	 -96.672838 	 5.684582 	 297.647000 	 44.546000 	 -96.672838 	 108.799431 	 108.697448 	 298.748745
12:00:11.528 AM 2026-08-18 	 5.690897 	 297.647000 	 44.546000 	 -96.683953 	 5.690368 	 297.647000 	 44.546000 	 -96.683953 	 108.799550 	 108.697626 	 298.748497
12:00:16.632 AM 2026-08-18 	 5.695497 	 297.647000 	 44.546000 	 -97.274634 	 5.677180 	 297.647000 	 44.546000 	 -97.274634 	 108.799729 	 108.697984 	 298.748422
12:00:21.762 AM 2026-08-18 	 5.693153 	 297.647000 	 44.546000 	 -95.327202 	 5.679781 	 297.647000 	 44.546000 	 -95.327202 	 108.799372 	 108.698579 	 298.748348
12:00:26.866 AM 2026-08-18 	 5.695444 	 297.647000 	 44.546000 	 -96.573799 	 5.689046 	 297.647000 	 44.546000 	 -96.573799 	 108.799372 	 108.698460 	 298.747678
12:00:32.017 AM 2026-08-18 	 5.692815 	 297.647000 	 44.546000 	 -97.160173 	 5.676771 	 297.647000 	 44.546000 	 -97.160173 	 108.799491 	 108.698818 	 298.747231
12:00:37.141 AM 2026-08-18 	 5.695847 	 297.647000 	 44.546000 	 -97.003616 	 5.681501 	 297.647000 	 44.546000 	 -97.003616 	 108.799133 	 108.698877 	 298.746512
12:00:42.286 AM 2026-08-18 	 5.694624 	 297.647000 	 44.546000 	 -96.204294 	 5.684806 	 297.647000 	 44.546000 	 -96.204294 	 108.799431 	 108.699473 	 298.746561
12:00:47.432 AM 2026-08-18 	 5.699125 	 297.647000 	 44.546000 	 -96.494907 	 5.687533 	 297.647000 	 44.546000 	 -96.494907 	 108.799491 	 108.699235 	 298.745693
12:00:52.574 AM 2026-08-18 	 5.705634 	 297.647000 	 44.546000 	 -96.995289 	 5.686958 	 297.647000 	 44.546000 	 -96.995289 	 108.799193 	 108.698996 	 298.744825
12:00:57.713 AM 2026-08-18 	 5.692450 	 297.647000 	 44.546000 	 -96.449903 	 5.671048 	 297.647000 	 44.546000 	 -96.449903 	 108.799133 	 108.699116 	 298.744825
12:01:02.832 AM 2026-08-18 	 5.701848 	 297.647000 	 44.546000 	 -96.447821 	 5.678459 	 297.647000 	 44.546000 	 -96.447821 	 108.799610 	 108.699056 	 298.744403
12:01:07.966 AM 2026-08-18 	 5.697123 	 297.647000 	 44.546000 	 -97.155605 	 5.680015 	 297.647000 	 44.546000 	 -97.155605 	 108.799491 	 108.699473 	 298.744055
12:01:13.090 AM 2026-08-18 	 5.704419 	 297.647000 	 44.546000 	 -96.115820 	 5.677770 	 297.647000 	 44.546000 	 -96.115820 	 108.799788 	 108.700128 	 298.743386
12:01:18.192 AM 2026-08-18 	 5.694791 	 297.647000 	 44.546000 	 -96.438379 	 5.678497 	 297.647000 	 44.546000 	 -96.438379 	 108.799372 	 108.700724 	 298.742740
12:01:23.304 AM 2026-08-18 	 5.699402 	 297.647000 	 44.546000 	 -97.230209 	 5.677787 	 297.647000 	 44.546000 	 -97.230209 	 108.799908 	 108.701498 	 298.741922
12:01:28.435 AM 2026-08-18 	 5.692543 	 297.647000 	 44.546000 	 -96.408931 	 5.686421 	 297.647000 	 44.546000 	 -96.408931 	 108.799491 	 108.701081 	 298.741525
12:01:33.572 AM 2026-08-18 	 5.694782 	 297.647000 	 44.546000 	 -96.521730 	 5.678660 	 297.647000 	 44.546000 	 -96.521730 	 108.799610 	 108.701319 	 298.740880
12:01:38.702 AM 2026-08-18 	 5.692488 	 297.647000 	 44.546000 	 -95.861754 	 5.681227 	 297.647000 	 44.546000 	 -95.861754 	 108.799550 	 108.701379 	 298.740160
12:01:43.857 AM 2026-08-18 	 5.684143 	 297.647000 	 44.546000 	 -96.894164 	 5.685501 	 297.647000 	 44.546000 	 -96.894164 	 108.799669 	 108.701796 	 298.739590
12:01:48.989 AM 2026-08-18 	 5.702000 	 297.647000 	 44.546000 	 -96.101653 	 5.668353 	 297.647000 	 44.546000 	 -96.101653 	 108.799610 	 108.701856 	 298.739019
12:01:54.167 AM 2026-08-18 	 5.693883 	 297.647000 	 44.546000 	 -96.420737 	 5.669951 	 297.647000 	 44.546000 	 -96.420737 	 108.799372 	 108.701617 	 298.738920
12:01:59.286 AM 2026-08-18 	 5.693355 	 297.647000 	 44.546000 	 -96.216671 	 5.679022 	 297.647000 	 44.546000 	 -96.216671 	 108.799491 	 108.701379 	 298.738325
12:02:04.430 AM 2026-08-18 	 5.692421 	 297.647000 	 44.546000 	 -96.562289 	 5.675682 	 297.647000 	 44.546000 	 -96.562289 	 108.799610 	 108.701081 	 298.738101
12:02:09.581 AM 2026-08-18 	 5.695526 	 297.647000 	 44.546000 	 -96.194721 	 5.681227 	 297.647000 	 44.546000 	 -96.194721 	 108.799312 	 108.701260 	 298.737878
12:02:14.732 AM 2026-08-18 	 5.695809 	 297.647000 	 44.546000 	 -95.845913 	 5.676657 	 297.647000 	 44.546000 	 -95.845913 	 108.799252 	 108.701498 	 298.737704
