Timestamp	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
12:00:00.852 AM 2026-08-24 	 4.840313 	 297.647000 	 44.546000 	 -79.090761 	 4.830213 	 297.647000 	 44.546000 	 -79.090761 	 106.444607 	 108.827122 	 298.749464
12:00:05.954 AM 2026-08-24 	 4.849364 	 297.647000 	 44.546000 	 -79.466912 	 4.827404 	 297.647000 	 44.546000 	 -79.466912 	 106.445858 	 108.826407 	 298.749489
12:00:11.091 AM 2026-08-24 	 4.853946 	 297.647000 	 44.546000 	 -78.783045 	 4.828126 	 297.647000 	 44.546000 	 -78.783045 	 106.446215 	 108.825156 	 298.749316
12:00:16.167 AM 2026-08-24 	 4.843579 	 297.647000 	 44.546000 	 -78.527102 	 4.828692 	 297.647000 	 44.546000 	 -78.527102 	 106.446275 	 108.823846 	 298.749415
12:00:21.265 AM 2026-08-24 	 4.842426 	 297.647000 	 44.546000 	 -78.984856 	 4.830777 	 297.647000 	 44.546000 	 -78.984856 	 106.446513 	 108.823607 	 298.749489
12:00:26.394 AM 2026-08-24 	 4.841588 	 297.647000 	 44.546000 	 -78.795118 	 4.828826 	 297.647000 	 44.546000 	 -78.795118 	 106.447109 	 108.823846 	 298.749514
12:00:31.511 AM 2026-08-24 	 4.844638 	 297.647000 	 44.546000 	 -78.993598 	 4.830021 	 297.647000 	 44.546000 	 -78.993598 	 106.446811 	 108.823309 	 298.749762
12:00:36.658 AM 2026-08-24 	 4.841159 	 297.647000 	 44.546000 	 -78.435495 	 4.827045 	 297.647000 	 44.546000 	 -78.435495 	 106.446811 	 108.821939 	 298.749589
12:00:41.769 AM 2026-08-24 	 4.843567 	 297.647000 	 44.546000 	 -79.429293 	 4.830888 	 297.647000 	 44.546000 	 -79.429293 	 106.446573 	 108.820331 	 298.749861
12:00:46.892 AM 2026-08-24 	 4.848500 	 297.647000 	 44.546000 	 -80.159400 	 4.831612 	 297.647000 	 44.546000 	 -80.159400 	 106.447109 	 108.819914 	 298.750407
