Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:03.793 AM 2026-08-21 	 136.584806 	 135.449511 	 289.599923 	 295.641793 	 -66383.841235 	 -66383.841235 	 295.719691 	 295.653325
12:00:08.930 AM 2026-08-21 	 136.538763 	 134.631884 	 289.599617 	 295.643172 	 -66383.957143 	 -66383.957143 	 295.731931 	 295.656152
12:00:14.083 AM 2026-08-21 	 136.696015 	 135.513742 	 289.599312 	 295.644705 	 -66384.054750 	 -66384.054750 	 295.716328 	 295.673026
12:00:19.217 AM 2026-08-21 	 137.015803 	 135.133140 	 289.599770 	 295.645625 	 -66384.170660 	 -66384.170660 	 295.716802 	 295.677265
12:00:24.368 AM 2026-08-21 	 136.392833 	 135.757318 	 289.599465 	 295.644245 	 -66384.298773 	 -66384.298773 	 295.739446 	 295.672612
12:00:29.510 AM 2026-08-21 	 136.677396 	 135.914495 	 289.598394 	 295.642713 	 -66384.396384 	 -66384.396384 	 295.700781 	 295.662185
12:00:34.623 AM 2026-08-21 	 136.177209 	 135.320797 	 289.601147 	 295.641946 	 -66384.353679 	 -66384.353679 	 295.730728 	 295.678484
12:00:39.740 AM 2026-08-21 	 136.471082 	 135.539687 	 289.599617 	 295.642866 	 -66384.432989 	 -66384.432989 	 295.749878 	 295.681162
12:00:44.870 AM 2026-08-21 	 136.047884 	 136.408195 	 289.599159 	 295.644092 	 -66384.390283 	 -66384.390283 	 295.737937 	 295.667337
12:00:50.027 AM 2026-08-21 	 136.667332 	 135.862607 	 289.600076 	 295.642253 	 -66384.536702 	 -66384.536702 	 295.717828 	 295.685352
12:00:55.182 AM 2026-08-21 	 135.992532 	 134.848004 	 289.601606 	 295.640567 	 -66384.475694 	 -66384.475694 	 295.732639 	 295.668157
12:01:00.297 AM 2026-08-21 	 136.178467 	 135.423063 	 289.601759 	 295.640873 	 -66384.524500 	 -66384.524500 	 295.718719 	 295.683890
12:01:05.411 AM 2026-08-21 	 137.384151 	 134.284279 	 289.602524 	 295.643019 	 -66384.487895 	 -66384.487895 	 295.731277 	 295.686093
12:01:10.568 AM 2026-08-21 	 136.595877 	 135.293845 	 289.601300 	 295.643479 	 -66384.591609 	 -66384.591609 	 295.718052 	 295.681340
12:01:15.659 AM 2026-08-21 	 137.212557 	 135.707948 	 289.601147 	 295.646545 	 -66384.597710 	 -66384.597710 	 295.730785 	 295.671480
12:01:20.870 AM 2026-08-21 	 135.640035 	 135.724320 	 289.600994 	 295.649763 	 -66384.622114 	 -66384.622114 	 295.701233 	 295.682406
12:01:25.996 AM 2026-08-21 	 136.787347 	 135.203417 	 289.601147 	 295.649610 	 -66384.701425 	 -66384.701425 	 295.734503 	 295.692144
12:01:31.112 AM 2026-08-21 	 136.297224 	 135.537672 	 289.599770 	 295.650377 	 -66384.725829 	 -66384.725829 	 295.706834 	 295.670592
12:01:36.209 AM 2026-08-21 	 137.227905 	 135.414751 	 289.599312 	 295.652216 	 -66384.774636 	 -66384.774636 	 295.740920 	 295.676440
12:01:41.370 AM 2026-08-21 	 136.411452 	 135.471929 	 289.598241 	 295.654209 	 -66384.939364 	 -66384.939364 	 295.728416 	 295.679938
12:01:46.545 AM 2026-08-21 	 136.341506 	 135.356313 	 289.598394 	 295.655895 	 -66385.061386 	 -66385.061386 	 295.718090 	 295.669611
12:01:51.651 AM 2026-08-21 	 135.665196 	 135.508705 	 289.598700 	 295.658654 	 -66385.134600 	 -66385.134600 	 295.727802 	 295.662849
12:01:56.788 AM 2026-08-21 	 136.299991 	 134.974451 	 289.598088 	 295.660187 	 -66385.226119 	 -66385.226119 	 295.729588 	 295.651927
12:02:01.919 AM 2026-08-21 	 136.249670 	 135.405683 	 289.595947 	 295.660493 	 -66385.360347 	 -66385.360347 	 295.710370 	 295.650122
12:02:07.048 AM 2026-08-21 	 136.994668 	 134.516772 	 289.595182 	 295.660340 	 -66385.403057 	 -66385.403057 	 295.721370 	 295.659240
12:02:12.232 AM 2026-08-21 	 135.868240 	 135.317774 	 289.593041 	 295.660800 	 -66385.384753 	 -66385.384753 	 295.713764 	 295.666696
12:02:17.356 AM 2026-08-21 	 136.513351 	 134.401155 	 289.592735 	 295.660800 	 -66385.427462 	 -66385.427462 	 295.741236 	 295.669695
12:02:22.482 AM 2026-08-21 	 136.413716 	 135.408705 	 289.592582 	 295.661566 	 -66385.549491 	 -66385.549491 	 295.721498 	 295.683844
12:02:27.585 AM 2026-08-21 	 136.715892 	 135.572180 	 289.591817 	 295.660187 	 -66385.610506 	 -66385.610506 	 295.727395 	 295.660088
12:02:32.685 AM 2026-08-21 	 137.146385 	 135.193342 	 289.588911 	 295.658500 	 -66385.567795 	 -66385.567795 	 295.713101 	 295.673093
12:02:37.790 AM 2026-08-21 	 136.549833 	 135.360847 	 289.588452 	 295.657887 	 -66385.610506 	 -66385.610506 	 295.710922 	 295.676092
12:02:42.960 AM 2026-08-21 	 137.175571 	 135.389562 	 289.589064 	 295.656048 	 -66385.543390 	 -66385.543390 	 295.734180 	 295.667345
12:02:48.118 AM 2026-08-21 	 136.699538 	 134.669415 	 289.589676 	 295.655588 	 -66385.720334 	 -66385.720334 	 295.729256 	 295.684072
12:02:53.246 AM 2026-08-21 	 136.481146 	 135.550266 	 289.589523 	 295.655282 	 -66385.641014 	 -66385.641014 	 295.704928 	 295.664449
12:02:58.343 AM 2026-08-21 	 136.402142 	 135.499889 	 289.588758 	 295.654055 	 -66385.659318 	 -66385.659318 	 295.734183 	 295.684764
12:03:03.410 AM 2026-08-21 	 136.777031 	 134.612237 	 289.588299 	 295.649763 	 -66385.610506 	 -66385.610506 	 295.713746 	 295.667619
12:03:08.551 AM 2026-08-21 	 137.037441 	 135.383013 	 289.587534 	 295.648690 	 -66385.726435 	 -66385.726435 	 295.726457 	 295.660562
12:03:13.665 AM 2026-08-21 	 136.777786 	 135.703918 	 289.589064 	 295.647004 	 -66385.744740 	 -66385.744740 	 295.723708 	 295.656401
12:03:18.795 AM 2026-08-21 	 137.181610 	 135.243719 	 289.590287 	 295.639187 	 -66385.756943 	 -66385.756943 	 295.710579 	 295.682339
12:03:23.905 AM 2026-08-21 	 136.874654 	 135.181251 	 289.593652 	 295.633209 	 -66385.842366 	 -66385.842366 	 295.719400 	 295.670921
12:03:29.054 AM 2026-08-21 	 135.836286 	 135.239689 	 289.599617 	 295.625698 	 -66385.848468 	 -66385.848468 	 295.731191 	 295.667180
